"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Barbara Anna NOWACKA - nr na liście 1";"Kazimierz Florian PLOCKE - nr na liście 2";"Zbigniew Marek KONWIŃSKI - nr na liście 3";"Henryka Krystyna KRZYWONOS-STRYCHARSKA - nr na liście 4";"Leszek Jacek BONNA - nr na liście 5";"Tadeusz AZIEWICZ - nr na liście 6";"Grzegorz Witold FURGO - nr na liście 7";"Radomir SZUMEŁDA - nr na liście 8";"Janina KWIECIEŃ - nr na liście 9";"Danuta Krystyna WAWROWSKA - nr na liście 10";"Rafał Bogusław SZLAS - nr na liście 11";"Arkadiusz Wacław DZIERŻYŃSKI - nr na liście 12";"Krystyna ŁUCZYCKA - nr na liście 13";"Marika DOMOZYCH - nr na liście 14";"Andrzej Franciszek STRUK - nr na liście 15";"Karolina Justyna SZCZYGIEŁ - nr na liście 16";"Iwona Teresa MIELEWCZYK - nr na liście 17";"Jaromir Jacek SZROEDER - nr na liście 18";"Jolanta Maria KALINOWSKA - nr na liście 19";"Anna Monika WOJTUNIK - nr na liście 20";"Elżbieta SINGER - nr na liście 21";"Iwona Maria RYCKIEWICZ - nr na liście 22";"Adam BONDARENKO - nr na liście 23";"Hubert Konrad NAMYŚLAK - nr na liście 24";"Tomasz Szczepan SOPYŁŁO - nr na liście 25";"Igor SKÓRZYBÓT - nr na liście 26";"Piotr Witold WITTBRODT - nr na liście 27";"Marek Artur DĄBKOWSKI - nr na liście 28";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Artur Erwin DZIAMBOR - nr na liście 1";"Andrzej Mirosław KOZIEŁ - nr na liście 2";"Marcin Piotr WAŁDOCH - nr na liście 3";"Tomasz Jan KŁECZEK - nr na liście 4";"Adam LOTKOWSKI - nr na liście 5";"Michał Maciej TRUSZKOWSKI - nr na liście 6";"Wiesława Helena SZYMCZAK - nr na liście 7";"Jarosław GRYŃ - nr na liście 8";"Magdalena STUPKIEWICZ - nr na liście 9";"Piotr Sławomir BRUC - nr na liście 10";"Arkadiusz Krzysztof ŚWIECZKOWSKI - nr na liście 11";"Łukasz Dariusz WIECZOREK - nr na liście 12";"Agnieszka SYPNIEWSKA-MARCZYK - nr na liście 13";"Bartłomiej Wojciech GŁOWACKI - nr na liście 14";"Michał DYSZER - nr na liście 15";"Krzysztof Wiktor KOZŁOWSKI - nr na liście 16";"Damian Piotr JARZĘBIŃSKI - nr na liście 17";"Edyta KUBIAK - nr na liście 18";"Paulina Anna SZYNAKA - nr na liście 19";"Katarzyna Anna WARCIKOWSKA - nr na liście 20";"Paweł Przemysław POKRYFKA - nr na liście 21";"Agnieszka Wiktoria SZCZEPANIAK - nr na liście 22";"Małgorzata PAPROCKA - nr na liście 23";"Gabriela Teresa DUDA - nr na liście 24";"Zuzanna Dominika TRELA - nr na liście 25";"Sylwia Katarzyna SUGIER - nr na liście 26";"Maria Joanna ZBLEWSKA - nr na liście 27";"Przemysław Emil LIPSKI - nr na liście 28";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Marek BIERNACKI - nr na liście 1";"Marek Jerzy TOCZEK - nr na liście 2";"Radosław Jan SZATKOWSKI - nr na liście 3";"Czesław Andrzej ELZANOWSKI - nr na liście 4";"Jerzy Andrzej TKACZYK - nr na liście 5";"Łukasz Jan LESNER - nr na liście 6";"Mirosław Józef MASZLUCH - nr na liście 7";"Michał Rajmund GRUCHAŁA - nr na liście 8";"Elżbieta GNIAZDOWSKA - nr na liście 9";"Krzysztof Robert BUJANOWICZ - nr na liście 10";"Krzysztof Ludwik PRUSZAK - nr na liście 11";"Aldona Maria SZOSTAKIEWICZ - nr na liście 12";"Leszek Andrzej ZAWADZKI - nr na liście 13";"Anna MIKOŁAJCZYK - nr na liście 14";"Tadeusz KELIŃSKI - nr na liście 15";"Irena Maria MARKOWSKA - nr na liście 16";"Krzysztof Józef ZARZECKI - nr na liście 17";"Danuta ZIELIŃSKA - nr na liście 18";"Anita Monika LUBCZYŃSKA-KIEŁPIŃSKA - nr na liście 19";"Marta Karolina KAMROWSKA - nr na liście 20";"Bogusława KONCZANIN - nr na liście 21";"Jarosław Andrzej KRZEKOTOWSKI - nr na liście 22";"Bożena Barbara PIANKOWSKA - nr na liście 23";"Jacek Piotr KACZMAREK - nr na liście 24";"Wojciech Wiesław PRZYBYLSKI - nr na liście 25";"Krystyna Stefania DORNIAK - nr na liście 26";"Janusz Bogdan KUPCEWICZ - nr na liście 27";"Dariusz Franciszek MĘCZYKOWSKI - nr na liście 28";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Marcin Michał HORAŁA - nr na liście 1";"Aleksander Mikołaj MRÓWCZYŃSKI - nr na liście 2";"Piotr Józef MÜLLER - nr na liście 3";"Janusz ŚNIADEK - nr na liście 4";"Małgorzata Grażyna ZWIERCAN - nr na liście 5";"Ryszard Janusz ZARUDZKI - nr na liście 6";"Magdalena Joanna SROKA - nr na liście 7";"Mariusz Wojciech ŁUCZYK - nr na liście 8";"Piotr Mariusz KARCZEWSKI - nr na liście 9";"Roman Witold DAMBEK - nr na liście 10";"Adam TREDER - nr na liście 11";"Marcin Paweł DREWA - nr na liście 12";"Krzysztof Adam WETTA - nr na liście 13";"Violetta Lilianna MACKIEWICZ-SASIAK - nr na liście 14";"Paweł STOLARCZYK - nr na liście 15";"Andrzej LEYK - nr na liście 16";"Wiesława Barbara BUNIOWSKA - nr na liście 17";"Anna LIS - nr na liście 18";"Danuta Jadwiga BIAŁOOKA-KOSTENECKA - nr na liście 19";"Jan KUŻOWNIK - nr na liście 20";"Mariusz Krzysztof BIROSZ - nr na liście 21";"Monika TOBOLSKA - nr na liście 22";"Anna Marta WAŃTUCHOWICZ - nr na liście 23";"Andrzej Grzegorz BYSTRON - nr na liście 24";"Urszula Grażyna KRYGIER-NOWAK - nr na liście 25";"Arleta KURZELEWSKA - nr na liście 26";"Michał Bartosz KOWALSKI - nr na liście 27";"Kazimierz KLAWITER - nr na liście 28";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Joanna SENYSZYN - nr na liście 1";"Marek Andrzej RUTKA - nr na liście 2";"Karolina HASKA - nr na liście 3";"Anna Beata ŁUKASZEWICZ - nr na liście 4";"Adam Marek LUBIEWSKI - nr na liście 5";"Bożena Leokadia SZUBIŃSKA - nr na liście 6";"Jan Stanisław PONULAK - nr na liście 7";"Marzena KUTWA - nr na liście 8";"Katarzyna Gabriela WIRKUS - nr na liście 9";"Jacek Heliodor LAMPART - nr na liście 10";"Beata Krystyna GAJEWSKA - nr na liście 11";"Ryszard Zygmunt KWIATKOWSKI - nr na liście 12";"Jakub Mikołaj ŻYNIS - nr na liście 13";"Krzysztof Kazimierz KOZIOŁ - nr na liście 14";"Maciej JAROSZ - nr na liście 15";"Beata Krystyna STENCEL - nr na liście 16";"Michał Stanisław KOWALEWSKI - nr na liście 17";"Rafał Marcin MARCIAK - nr na liście 18";"Anna ZAJĄCZKOWSKA - nr na liście 19";"Grażyna Teresa CZUBALA - nr na liście 20";"Wojciech LAMENTOWICZ - nr na liście 21";"Andrzej SZCZOTKOWSKI - nr na liście 22";"Magdalena Karolina DRYWA - nr na liście 23";"Paweł Władysław WEKWERT - nr na liście 24";"Magdalena Jadwiga STRZELECKA - nr na liście 25";"Jacek Ignacy SŁUPECKI - nr na liście 26";"Dominika Wirginia NOWAK - nr na liście 27";"Marcin Tomasz STRZELCZYK - nr na liście 28";"Liczba obwodów"
"220101";"gmina wiejska";"gm. Borzytuchom";"bytowski";"pomorskie";2288;2473;978;1310;0;3;0;0;0;0;0;0;0;1308;0;0;1308;25;11;14;0;1283;294;109;8;12;16;8;3;2;1;9;2;2;1;3;0;1;2;7;99;1;1;1;1;1;1;1;1;0;1;97;38;5;13;1;1;1;3;1;1;0;1;0;1;3;3;4;1;3;1;1;2;2;0;2;2;0;6;1;192;51;7;3;2;5;27;61;6;3;1;1;2;3;2;0;1;2;6;2;1;0;0;0;1;1;0;2;2;521;128;22;146;20;9;3;21;60;6;2;32;5;1;3;4;8;2;15;1;2;1;2;2;0;1;0;1;24;179;41;8;1;1;1;2;0;3;107;0;2;1;0;2;2;2;1;1;1;1;1;0;0;0;0;0;0;1;3
"220102";"gmina miejsko-wiejska";"gm. Bytów";"bytowski";"pomorskie";17789;18847;6599;11190;5;55;1;1;0;1;0;0;0;11189;0;0;11189;121;74;47;0;11068;3464;1250;37;106;175;117;7;7;18;54;13;14;4;16;8;30;9;29;1478;7;2;7;17;15;4;0;8;10;22;751;359;34;71;16;41;8;25;8;17;14;4;14;10;8;8;11;11;13;4;0;12;7;8;9;5;2;11;21;1093;284;21;8;9;14;14;591;20;11;2;16;6;3;18;6;5;2;9;3;5;3;1;5;7;2;5;5;18;4312;1128;100;1429;298;81;28;251;144;83;10;269;16;11;10;14;95;14;58;5;3;5;9;7;7;7;10;66;154;1448;361;45;29;19;16;14;16;16;822;7;8;7;3;5;7;7;7;10;4;4;3;0;3;4;4;5;6;16;20
"220103";"gmina wiejska";"gm. Czarna Dąbrówka";"bytowski";"pomorskie";4213;4490;1885;2328;1;24;0;0;0;0;0;0;0;2328;0;0;2328;31;20;11;0;2297;504;177;16;41;25;7;6;3;1;31;9;3;3;3;0;7;3;18;125;2;2;4;1;1;6;1;3;3;3;150;45;7;15;1;8;2;5;1;4;2;0;2;5;1;24;2;1;1;7;0;1;3;0;2;3;0;8;0;187;51;20;6;5;8;5;29;9;12;1;1;3;4;8;3;3;0;2;0;4;2;0;1;2;1;2;3;2;1259;474;41;242;67;24;53;48;79;31;12;38;14;14;3;6;27;4;31;2;1;3;5;1;2;2;1;19;15;197;74;17;10;4;6;6;3;7;35;0;1;3;3;5;2;4;1;1;2;1;0;0;5;0;2;0;3;2;5
"220104";"gmina wiejska";"gm. Kołczygłowy";"bytowski";"pomorskie";3144;3351;1555;1589;0;10;0;0;0;0;0;0;0;1589;0;0;1589;28;19;9;0;1561;271;96;2;38;13;6;1;2;5;2;3;2;0;5;2;2;3;4;62;5;0;1;6;2;2;1;0;5;1;152;51;13;26;4;5;6;2;0;5;3;1;2;2;2;1;4;1;4;2;0;5;2;1;3;2;0;2;3;189;71;17;7;1;4;2;32;8;7;2;4;5;5;3;4;3;0;1;2;0;0;0;1;1;1;2;1;5;702;201;25;144;18;6;6;28;131;16;4;41;3;4;6;10;5;3;19;0;2;0;3;0;0;3;2;5;17;247;97;15;11;11;2;8;9;5;56;6;6;3;0;1;1;4;0;0;5;0;1;1;1;0;2;0;1;1;4
"220105";"gmina wiejska";"gm. Lipnica";"bytowski";"pomorskie";3889;4150;1520;2369;1;31;0;0;0;0;0;0;0;2369;0;0;2369;43;28;15;0;2326;412;86;3;4;18;132;4;3;3;4;1;0;0;4;0;4;5;1;114;3;1;4;1;7;0;0;1;3;6;115;46;9;7;4;8;0;7;1;2;0;1;1;1;3;1;3;1;3;2;0;1;2;3;1;1;0;3;4;209;90;7;9;2;5;6;22;4;6;3;4;3;5;7;5;2;2;3;2;2;1;0;3;2;0;2;2;10;1467;290;203;260;42;20;18;35;425;11;5;56;6;5;2;9;6;3;16;1;1;1;4;0;0;7;2;13;26;123;48;7;10;4;1;3;7;6;25;1;1;1;4;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;5
"220106";"gmina miejsko-wiejska";"gm. Miastko";"bytowski";"pomorskie";14200;15021;6820;7380;7;42;4;4;0;0;0;0;4;7384;4;0;7384;87;55;32;0;7297;1909;753;30;285;108;18;10;9;21;30;26;4;9;15;3;7;8;10;23;14;6;4;468;21;1;4;1;5;16;461;186;35;37;9;21;7;14;28;11;11;2;14;12;6;1;5;5;10;3;3;2;7;3;6;7;3;6;7;616;383;19;27;9;8;5;30;8;12;7;3;10;14;14;4;10;1;8;10;4;1;2;3;7;0;3;6;8;2808;438;54;133;48;18;17;71;1832;37;7;37;2;3;6;6;1;5;20;1;5;2;6;4;3;3;1;38;10;1503;329;53;26;8;6;6;942;9;33;9;13;8;3;10;3;5;0;2;5;3;1;5;3;2;2;3;6;8;16
"220107";"gmina wiejska";"gm. Parchowo";"bytowski";"pomorskie";2634;2827;843;1791;1;20;0;0;0;0;0;0;0;1791;0;0;1791;35;11;24;0;1756;448;79;2;6;13;1;4;4;2;8;0;1;0;2;2;6;3;1;303;0;0;3;1;0;0;2;1;4;0;114;54;4;9;1;3;2;2;4;1;2;4;5;2;2;0;2;1;4;4;3;1;0;0;2;0;0;0;2;115;45;5;4;2;10;3;12;3;3;0;1;1;1;1;0;2;3;1;0;1;0;0;0;0;0;1;0;16;935;186;12;321;34;15;6;48;38;150;5;48;3;4;1;5;14;2;13;0;1;0;0;2;1;0;0;11;15;144;38;3;3;0;0;2;0;4;74;1;3;0;1;1;2;1;5;0;2;0;0;0;2;0;0;0;2;0;4
"220108";"gmina wiejska";"gm. Studzienice";"bytowski";"pomorskie";2643;2845;970;1673;1;15;0;0;0;0;0;0;0;1673;0;0;1673;24;14;10;0;1649;465;103;8;8;24;9;2;1;5;10;2;1;2;3;0;7;1;1;270;2;0;0;1;0;0;0;0;2;3;104;59;3;5;2;2;1;2;1;1;1;0;3;0;3;1;1;3;2;1;0;2;1;0;0;0;1;3;6;143;67;6;1;4;0;0;29;4;3;1;1;1;1;4;1;2;1;2;3;0;1;0;1;0;0;1;0;9;755;212;19;214;30;18;9;47;28;16;2;46;2;4;1;9;12;2;22;0;2;0;7;1;2;2;4;7;37;182;57;7;5;1;2;2;6;3;80;1;2;0;0;1;0;2;1;0;2;0;0;0;3;0;0;1;2;4;3
"220109";"gmina wiejska";"gm. Trzebielino";"bytowski";"pomorskie";2666;2850;1329;1337;3;13;0;0;0;0;0;0;0;1337;0;0;1337;28;7;21;0;1309;381;117;7;149;8;1;6;4;0;8;11;1;2;6;3;3;3;4;25;2;3;2;3;8;0;0;1;0;4;70;17;7;1;2;7;6;1;2;2;1;0;4;3;3;1;2;0;2;1;0;1;0;0;3;0;1;3;0;111;63;3;2;4;3;3;3;1;5;2;1;2;3;2;1;0;0;5;2;3;1;0;1;0;0;0;1;0;559;126;19;166;18;13;14;18;120;5;4;10;0;2;8;2;1;1;12;1;0;0;3;1;1;2;2;5;5;188;68;14;3;9;7;3;23;7;15;4;5;4;0;4;4;1;3;0;3;0;0;0;1;2;3;0;3;2;3
"220110";"gmina wiejska";"gm. Tuchomie";"bytowski";"pomorskie";3085;3263;1480;1605;0;4;0;0;0;0;0;0;0;1605;0;0;1605;21;13;8;0;1584;428;109;6;14;12;12;1;2;4;6;1;3;1;2;4;4;3;4;227;2;1;1;1;0;1;1;1;1;4;123;45;6;9;1;6;3;16;5;3;1;1;2;2;1;1;3;1;5;0;1;2;0;0;3;1;0;4;1;163;65;7;3;5;2;2;34;6;3;0;1;1;3;6;3;2;0;5;0;1;1;1;1;2;2;1;1;5;729;189;38;141;36;16;9;62;76;22;2;54;4;6;2;6;9;3;8;1;2;2;2;0;1;4;4;7;23;141;55;3;4;5;2;4;9;2;51;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;4
"220201";"gmina miejska";"m. Chojnice";"chojnicki";"pomorskie";28628;30125;10293;18335;17;126;1;1;0;0;0;0;1;18331;1;0;18331;193;121;72;0;18138;6917;2418;27;34;237;3231;19;17;12;41;16;13;10;149;39;19;16;10;21;25;9;44;5;446;5;3;10;9;32;1310;392;42;396;11;66;19;41;17;21;13;11;30;20;10;26;16;10;33;9;3;18;15;6;18;6;3;23;35;1335;627;27;16;11;12;7;14;215;29;13;11;12;164;27;9;13;6;31;10;8;16;4;7;10;3;11;2;20;6649;1235;3819;300;152;52;33;269;30;38;30;21;19;15;24;27;9;10;84;4;5;22;122;2;8;11;26;249;33;1927;1076;176;103;52;28;72;11;55;50;17;24;16;13;28;16;40;11;9;21;10;12;6;17;2;11;3;22;26;24
"220202";"gmina miejsko-wiejska";"gm. Brusy";"chojnicki";"pomorskie";9997;10768;3354;6643;8;36;10;10;7;0;0;0;3;6646;3;0;6646;98;40;58;0;6548;1374;366;10;8;47;641;6;8;11;21;3;2;0;11;9;13;3;7;9;3;0;152;1;24;1;0;5;2;11;478;189;33;85;11;14;9;16;3;6;3;7;8;2;2;3;3;2;14;3;2;8;1;4;9;6;5;18;12;530;261;18;7;14;13;10;5;25;13;7;3;15;19;18;1;6;1;13;5;17;2;3;7;7;4;3;4;29;3826;783;2091;139;61;34;34;247;34;72;8;19;12;19;11;25;9;11;72;5;5;9;23;2;5;2;13;47;34;340;161;38;28;7;3;12;4;11;21;3;8;6;3;5;5;6;2;0;4;0;1;0;3;1;2;1;3;2;13
"220203";"gmina wiejska";"gm. Chojnice";"chojnicki";"pomorskie";13351;14251;5289;8062;4;112;0;0;0;0;0;0;0;8062;0;0;8062;114;66;48;0;7948;2460;735;9;7;72;1221;11;4;12;24;4;1;2;45;15;9;7;10;5;9;4;25;5;194;3;2;5;5;15;567;147;20;185;8;25;14;22;10;7;8;3;13;7;0;8;2;3;24;6;4;6;6;6;3;4;3;11;12;708;288;32;10;8;18;10;4;74;15;4;4;11;109;20;4;10;3;13;3;14;4;1;12;7;5;3;2;20;3507;619;2032;150;50;29;36;160;21;38;10;13;7;8;12;9;8;12;58;6;1;2;60;2;3;13;16;119;13;706;371;65;50;21;4;14;4;25;19;11;12;7;6;10;8;11;4;1;12;3;8;2;4;0;4;1;16;13;14
"220204";"gmina miejsko-wiejska";"gm. Czersk";"chojnicki";"pomorskie";15255;16313;6310;8945;12;39;0;0;0;0;0;0;0;8945;0;0;8945;97;60;37;0;8848;1997;681;18;31;63;936;13;16;11;26;11;8;6;28;10;14;11;10;7;8;3;14;2;39;0;2;3;4;22;597;250;25;71;19;23;8;10;9;16;13;6;20;7;9;8;10;2;19;8;3;5;6;9;10;3;3;7;18;739;306;33;23;12;16;12;8;45;26;13;19;11;32;21;6;20;3;43;6;8;2;0;2;11;4;7;4;46;4802;927;2406;190;150;61;41;266;39;137;66;25;36;18;21;39;12;22;70;6;7;6;25;8;14;8;13;149;40;713;318;118;50;13;9;22;7;31;17;13;7;7;3;7;9;20;11;6;9;3;5;2;3;2;0;1;7;13;17
