"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Piotr BORYS - nr na liście 1";"Zofia CZERNOW - nr na liście 2";"Robert KROPIWNICKI - nr na liście 3";"Iwona Małgorzata KRAWCZYK - nr na liście 4";"Ewa DROZD - nr na liście 5";"Jarosław Ryszard DUDKOWIAK - nr na liście 6";"Dorota BARANOWSKA - nr na liście 7";"Michał BANDER - nr na liście 8";"Konrad Jerzy SIKORA - nr na liście 9";"Konrad Antoni ROWIŃSKI - nr na liście 10";"Anna Eugenia PICHAŁA - nr na liście 11";"Ksenia Anna DOWHAŃ-DOMAŃSKA - nr na liście 12";"Beata Edyta ROLSKA - nr na liście 13";"Zbigniew GRZEŚKÓW - nr na liście 14";"Krystyna Henryka BARCIK - nr na liście 15";"Urszula MAGRYŚ - nr na liście 16";"Jakub Krzysztof JAGIEŁŁO - nr na liście 17";"Barbara Anna SKÓRZEWSKA - nr na liście 18";"Joanna Dorota STRĄCZEK - nr na liście 19";"Małgorzata Joanna SURWIŁO - nr na liście 20";"Anna BROK - nr na liście 21";"Grzegorz ZIELIŃSKI - nr na liście 22";"Mirosław GRAF - nr na liście 23";"Włodzimierz BARTKOWIAK - nr na liście 24";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Waldemar Arkadiusz UTECHT - nr na liście 1";"Krzysztof Piotr JASIŃSKI - nr na liście 2";"Anna Dorota POTOCKA-KACZYK - nr na liście 3";"Krzysztof Norbert MISTOŃ - nr na liście 4";"Dominik Sławomir GUDOWSKI - nr na liście 5";"Marcin Jerzy BUSTOWSKI - nr na liście 6";"Krystian Piotr SOSIŃSKI - nr na liście 7";"Remigiusz Konrad BURDZIŃSKI - nr na liście 8";"Kacper Mikołaj KORWIN-MIKKE - nr na liście 9";"Paweł Stefan PASZYN - nr na liście 10";"Jakub Edward MALICKI - nr na liście 11";"Andrzej GRYF-TOMASZEWSKI - nr na liście 12";"Małgorzata Agnieszka ŚWIERZOWSKA - nr na liście 13";"Sabina Iwona KARPIEJ - nr na liście 14";"Emilia Patrycja SOLAREK-STRUMIŃSKA - nr na liście 15";"Sebastian Jacek SPRYSAK - nr na liście 16";"Regina Elżbieta WINNICKA - nr na liście 17";"Małgorzata Olga BURDZIŃSKA - nr na liście 18";"Jarosław HOSZOWSKI - nr na liście 19";"Agnieszka Katarzyna PASZYN - nr na liście 20";"Joanna NICIEJEWSKA - nr na liście 21";"Paweł MAJEWICZ - nr na liście 22";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Stanisław Adam ŻUK - nr na liście 1";"Tadeusz SAMBORSKI - nr na liście 2";"Mariola SZCZĘSNA - nr na liście 3";"Andrzej ROJEK - nr na liście 4";"Stanisław LASKOWSKI - nr na liście 5";"Artur Andrzej JURKOWSKI - nr na liście 6";"Zofia RAK - nr na liście 7";"Wiktor Marian PIOTROWSKI - nr na liście 8";"Bożena Maria BRZOZOWSKA - nr na liście 9";"Olga BURDYNA - nr na liście 10";"Maria WRONA - nr na liście 11";"Cecylia Ewa STANKIEWICZ - nr na liście 12";"Roman Edward SADOWSKI - nr na liście 13";"Stanisław GRZYB - nr na liście 14";"Waldemar Andrzej MATYS - nr na liście 15";"Romuald Piotr SALATA - nr na liście 16";"Marcin Karol KRASOWSKI - nr na liście 17";"Kazimiera Zofia TUCHOWSKA - nr na liście 18";"Mariusz Janusz IMIELSKI - nr na liście 19";"Bartosz ŁASICA - nr na liście 20";"Barbara OTROCIUK - nr na liście 21";"Eugenia BUKAT - nr na liście 22";"Stanisław GNAT - nr na liście 23";"Leszek Józef SUPIERZ - nr na liście 24";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Adam Józef LIPIŃSKI - nr na liście 1";"Elżbieta Barbara WITEK - nr na liście 2";"Marzena Anna MACHAŁEK - nr na liście 3";"Krzysztof Jan KUBÓW - nr na liście 4";"Wojciech Michał ZUBOWSKI - nr na liście 5";"Ewa Zofia SZYMAŃSKA - nr na liście 6";"Teresa ZEMBIK - nr na liście 7";"Adam BABUŚKA - nr na liście 8";"Józef RYPIŃSKI - nr na liście 9";"Szymon Marek POGODA - nr na liście 10";"Wojciech MARCINIAK - nr na liście 11";"Jacek KARWAN - nr na liście 12";"Andrzej KREDKOWSKI - nr na liście 13";"Jadwiga Barbara BUCIUTO - nr na liście 14";"Dagmara Helena GĘBORYS - nr na liście 15";"Kamila Dorota BRZOZOWSKA - nr na liście 16";"Agnieszka Ewa BADZIŃSKA - nr na liście 17";"Aurelia Barbara SADOWSKA-KOWALSKA - nr na liście 18";"Eurydyka Maria CZYRKO - nr na liście 19";"Ewa KWIATKOWSKA - nr na liście 20";"Łukasz Franciszek URBANOWICZ - nr na liście 21";"Dawid Łukasz SARBAK - nr na liście 22";"Dorota BOJAKOWSKA - nr na liście 23";"Wojciech Paweł LESZCZYK - nr na liście 24";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Małgorzata Helena SEKUŁA-SZMAJDZIŃSKA - nr na liście 1";"Robert Marcin OBAZ - nr na liście 2";"Kaja FILACZYŃSKA - nr na liście 3";"Ryszard ZBRZYZNY - nr na liście 4";"Damian PIĄTEK - nr na liście 5";"Krystyna Anna BURAKOWSKA - nr na liście 6";"Piotr Jerzy PACZÓSKI - nr na liście 7";"Joanna Magdalena ORZECHOWSKA - nr na liście 8";"Paweł GRYĆ - nr na liście 9";"Rafał MIARA - nr na liście 10";"Magdalena JANKOWSKA - nr na liście 11";"Dominika KRÓLEWIECKA-WALA - nr na liście 12";"Przemysław Mikołaj MAJEWICZ - nr na liście 13";"Mikołaj Adam BIDNYK - nr na liście 14";"Piotr Rafał KOHLMAN - nr na liście 15";"Rafał Krzysztof GŁUSZKO - nr na liście 16";"Paweł Adam BACZMAŃSKI - nr na liście 17";"Edyta Katarzyna PŁANETA-SIEWIERSKA - nr na liście 18";"Leszek Kazimierz GRZYB - nr na liście 19";"Alicja RAKSZEWSKA - nr na liście 20";"Magdalena JÓŹWIK - nr na liście 21";"Inez Jolanta BRYCZKOWSKA - nr na liście 22";"Daniel Radosław KOKO - nr na liście 23";"Sławomir Adam GADEK - nr na liście 24";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Adam Stanisław MYRDA - nr na liście 1";"Tomasz Andrzej GABRYSIAK - nr na liście 2";"Jacek KIEŁB - nr na liście 3";"Piotr Jan MIEDZIŃSKI - nr na liście 4";"Kazimierz JANIK - nr na liście 5";"Beata CASTAÑEDA TRUJILLO - nr na liście 6";"Piotr Kazimierz WANDYCZ - nr na liście 7";"Irena Ewa SZEFFS - nr na liście 8";"Rafał Krzysztof SALA - nr na liście 9";"Krzysztof Mirosław LEWICKI - nr na liście 10";"Aleksandra Marta TOBIASZ - nr na liście 11";"Maciej Jan CIEŚLA - nr na liście 12";"Emilia Janina SOBIESKA - nr na liście 13";"Artur Waldemar ZIELIŃSKI - nr na liście 14";"Dariusz Andrzej CZAJA - nr na liście 15";"Justyna Magdalena FOREMNA - nr na liście 16";"Bartosz Seweryn KUŚWIK - nr na liście 17";"Katarzyna Aneta GRZELAK - nr na liście 18";"Krzysztof Walery WITKOWSKI - nr na liście 19";"Jolanta Elżbieta KUSTROWSKA - nr na liście 20";"Stefan Adam ZAWIERUCHA - nr na liście 21";"Katarzyna Paula TYMIŃSKA - nr na liście 22";"Jadwiga Wacława SAŁADUCHA - nr na liście 23";"Kamil Norbert POLAK-SALOMON - nr na liście 24";"Liczba obwodów"
"021605";"gmina miejsko-wiejska";"gm. Przemków";"polkowicki";"dolnośląskie";6098;6616;2639;3459;3;19;0;0;0;0;0;0;0;3459;0;0;3459;70;46;24;0;3389;569;233;5;51;14;173;14;9;0;2;1;21;10;15;2;2;2;3;3;0;1;4;2;0;2;191;36;17;13;25;3;3;5;2;49;1;7;1;5;1;1;0;9;1;3;1;1;7;198;55;33;23;5;2;14;2;8;8;4;14;5;2;6;2;1;2;1;1;5;0;1;3;1;1911;250;681;49;627;39;51;12;29;7;11;38;36;2;4;3;12;7;9;5;19;4;3;5;8;417;206;14;23;78;21;4;3;8;2;2;8;4;2;2;5;1;1;6;2;1;5;5;3;11;103;52;1;5;1;1;10;4;3;2;2;1;2;2;2;2;1;1;1;1;2;0;4;1;2;7
"021606";"gmina wiejska";"gm. Radwanice";"polkowicki";"dolnośląskie";3402;3721;1256;2146;4;5;0;0;0;0;0;0;0;2145;0;0;2145;34;16;18;0;2111;354;114;3;10;0;177;17;2;2;2;2;5;1;0;1;1;4;1;1;1;0;5;4;0;1;118;18;17;12;8;4;8;6;0;32;3;1;1;2;1;1;0;0;0;1;1;0;2;193;23;86;10;7;9;22;4;1;2;1;5;2;4;1;1;0;1;1;0;2;1;1;8;1;1132;165;251;28;241;148;34;8;5;7;10;63;110;3;2;0;9;9;15;3;7;1;2;4;7;248;148;5;11;33;20;5;0;3;0;0;3;1;1;0;2;0;1;3;2;1;1;3;4;1;66;23;0;7;3;2;2;4;1;1;0;0;2;0;3;13;0;1;1;0;0;0;2;0;1;2
"022501";"gmina miejska";"m. Zawidów";"zgorzelecki";"dolnośląskie";3001;3265;1215;1786;0;25;0;0;0;0;0;0;0;1786;0;0;1786;36;27;9;0;1750;333;108;27;38;19;17;6;88;1;3;5;0;0;1;4;2;3;2;0;2;0;0;1;2;4;86;20;4;5;1;0;1;2;0;22;0;2;0;0;2;1;0;17;0;1;0;1;7;416;382;4;4;7;7;0;1;1;2;0;0;1;2;0;0;0;0;0;0;3;0;0;1;1;657;156;126;161;29;7;26;20;8;11;4;9;8;30;18;3;2;3;2;3;8;1;3;9;10;227;153;12;13;4;3;3;2;7;1;1;6;1;1;0;1;1;2;4;6;0;0;1;2;3;31;5;2;0;0;3;0;0;1;1;0;0;1;1;0;2;1;1;10;1;0;2;0;0;0;2
"022502";"gmina miejska";"m. Zgorzelec";"zgorzelecki";"dolnośląskie";22707;24942;7948;14764;16;251;1;1;0;0;0;0;1;14763;1;23;14740;120;80;40;0;14620;4394;1174;142;221;55;93;16;2432;21;18;19;6;5;17;22;11;10;33;2;7;11;9;18;4;48;686;167;62;72;7;5;20;21;12;166;9;7;5;10;6;2;6;58;8;1;4;6;32;1066;602;29;52;229;9;6;18;11;14;11;13;9;6;11;7;5;5;4;0;7;3;6;4;5;5430;975;798;1686;326;40;144;46;18;141;62;37;25;116;693;12;50;18;27;11;42;15;4;101;43;2631;1869;93;115;31;53;30;21;28;14;10;34;19;7;8;8;20;12;14;170;8;13;8;12;34;413;47;23;15;10;97;15;5;11;6;8;16;5;21;12;12;7;2;23;36;7;4;12;5;14;19
"022503";"gmina miejsko-wiejska";"gm. Bogatynia";"zgorzelecki";"dolnośląskie";16843;18191;7137;9707;14;77;0;0;0;0;0;0;0;9706;0;0;9706;179;124;55;0;9527;1652;732;73;139;80;70;14;369;15;25;5;8;9;12;10;8;9;14;5;4;4;7;9;3;28;653;122;65;123;7;18;13;14;23;159;2;6;8;13;7;6;3;23;4;3;5;3;26;1339;986;27;18;35;10;7;26;6;11;6;6;8;5;6;4;17;3;3;15;9;114;3;6;8;4082;744;671;775;273;33;85;61;23;71;61;49;23;110;39;13;27;17;15;4;39;19;8;888;34;1519;968;52;75;55;41;13;13;40;8;11;33;10;13;6;5;61;9;21;24;11;10;7;12;21;282;37;9;8;4;21;7;3;4;15;5;58;7;23;4;8;7;2;11;8;2;4;8;7;20;24
"022504";"gmina miejsko-wiejska";"gm. Pieńsk";"zgorzelecki";"dolnośląskie";6404;6961;3029;3375;2;18;0;0;0;0;0;0;0;3375;0;0;3375;64;47;17;0;3311;694;232;37;72;17;47;8;173;8;17;8;5;3;9;13;2;5;11;2;2;5;4;2;1;11;275;58;18;37;8;6;5;9;8;73;4;5;0;7;2;0;3;22;1;0;2;0;7;291;131;16;26;27;3;4;15;5;9;2;8;2;5;6;3;2;7;5;2;4;1;4;0;4;1416;317;336;206;75;20;81;24;9;57;33;36;10;40;42;4;26;11;13;2;24;8;2;16;24;555;420;16;29;3;12;5;9;10;7;1;9;2;6;1;1;1;5;0;7;1;0;1;7;2;80;10;0;3;2;10;0;1;2;1;3;5;2;5;3;3;2;0;6;12;0;1;4;1;4;10
"022505";"gmina wiejska";"gm. Sulików";"zgorzelecki";"dolnośląskie";4405;4724;1884;2521;4;3;0;0;0;0;0;0;0;2521;0;2;2519;70;50;20;0;2449;430;123;23;25;13;16;2;188;4;5;2;1;1;2;2;1;3;6;2;0;0;1;3;0;7;138;38;8;8;4;5;7;6;2;35;1;2;0;0;0;0;0;13;0;2;1;0;6;297;232;5;12;11;2;2;10;2;2;0;1;1;5;3;2;1;0;2;0;1;0;1;1;1;1298;189;155;457;206;8;42;18;5;25;7;11;7;57;41;0;8;7;7;1;6;7;4;18;12;228;147;8;18;3;13;4;1;3;0;1;6;2;1;0;2;1;1;5;6;1;2;0;2;1;58;9;3;4;1;11;1;0;1;1;6;0;1;3;3;1;0;2;4;2;0;0;0;2;3;5
"022506";"gmina miejsko-wiejska";"gm. Węgliniec";"zgorzelecki";"dolnośląskie";6101;6602;2791;3310;5;15;0;0;0;0;0;0;0;3310;0;0;3310;66;39;27;0;3244;745;258;36;73;32;83;8;143;4;14;4;2;2;6;25;3;3;13;2;2;3;3;9;0;17;220;43;25;12;6;7;14;5;5;59;3;3;1;2;0;1;2;11;1;1;3;2;14;289;116;22;30;25;8;6;16;10;9;5;3;7;1;5;0;2;4;1;1;5;3;2;3;5;1458;334;262;420;33;17;79;32;8;43;47;29;13;27;27;8;15;6;3;3;18;11;2;8;13;446;274;13;23;5;20;10;6;16;9;5;6;6;5;3;3;1;2;5;8;6;6;2;6;6;86;12;7;4;2;7;6;3;3;4;5;2;5;5;1;1;5;2;5;0;1;2;0;0;4;8
"022507";"gmina wiejska";"gm. Zgorzelec";"zgorzelecki";"dolnośląskie";6097;6710;2484;3613;3;62;0;0;0;0;0;0;0;3613;0;0;3613;60;47;13;0;3553;827;211;36;37;22;30;6;399;5;5;8;2;3;6;2;2;8;7;3;1;5;2;13;4;10;210;54;22;16;3;5;10;6;2;43;4;3;0;1;2;4;1;21;5;1;3;1;3;305;157;17;19;37;8;2;11;2;11;4;4;3;2;1;3;3;4;1;1;4;4;1;2;4;1580;314;191;452;184;16;58;14;7;35;21;12;8;33;119;10;23;8;3;1;18;6;4;28;15;498;340;36;20;7;6;4;5;5;2;0;11;2;0;0;0;5;0;9;25;5;3;2;5;6;133;12;2;3;2;60;2;2;3;1;1;3;1;2;1;4;5;0;14;2;1;0;2;2;8;15
"022601";"gmina miejska";"m. Wojcieszów";"złotoryjski";"dolnośląskie";2714;2905;1276;1438;2;3;0;0;0;0;0;0;0;1438;0;0;1438;34;23;11;0;1404;375;102;151;27;16;18;1;5;1;14;1;1;1;3;0;1;2;26;0;2;0;0;1;2;0;58;19;8;1;0;5;3;1;2;10;0;1;0;2;0;1;0;2;1;1;0;1;0;76;18;11;5;13;0;0;17;0;2;0;1;0;2;0;1;0;1;2;0;1;1;0;1;0;577;128;150;74;8;8;26;7;2;22;7;4;87;1;2;3;16;2;3;1;7;3;0;9;7;301;189;30;9;7;12;2;7;5;1;14;3;2;1;1;0;2;3;0;0;3;3;1;3;3;17;2;3;1;2;0;0;0;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0;0;2;3
"022602";"gmina miejska";"m. Złotoryja";"złotoryjski";"dolnośląskie";11512;12255;4310;7202;7;30;1;0;0;0;0;0;0;7200;0;1;7199;81;48;33;0;7118;1850;709;22;625;96;26;5;20;4;10;4;1;10;6;3;232;3;34;4;7;2;10;9;3;5;305;80;17;23;3;6;16;10;6;89;2;0;2;5;2;0;1;5;5;5;3;5;20;412;84;72;27;28;7;7;13;2;17;5;4;5;8;12;8;5;2;78;0;2;22;1;2;1;2777;511;1038;65;54;18;72;14;41;18;17;22;442;9;7;7;351;12;13;2;20;5;5;22;12;1683;757;21;42;36;17;10;7;20;5;678;7;8;3;4;7;6;2;22;5;3;7;4;4;8;91;34;4;7;0;0;9;2;5;3;1;1;8;1;1;1;0;1;2;1;1;1;0;0;8;11
"022603";"gmina wiejska";"gm. Pielgrzymka";"złotoryjski";"dolnośląskie";3413;3594;1608;1805;0;2;0;0;0;0;0;0;0;1805;0;0;1805;52;35;17;0;1753;319;132;13;108;15;11;1;5;1;3;1;3;3;3;0;6;0;9;0;1;0;1;1;0;2;93;28;11;0;2;1;6;5;2;23;0;3;0;2;1;0;2;0;0;1;1;2;3;233;17;53;12;1;2;2;1;3;2;0;1;1;0;106;0;1;0;28;0;0;1;0;1;1;868;174;291;34;34;4;58;3;10;4;21;8;118;11;1;5;81;3;0;0;4;1;1;1;1;214;97;4;13;7;11;0;1;3;2;29;1;1;3;0;0;8;0;16;10;2;0;1;4;1;26;10;0;0;0;0;2;2;0;0;0;2;0;2;0;1;0;0;2;0;1;3;1;0;0;7
"022604";"gmina miejsko-wiejska";"gm. Świerzawa";"złotoryjski";"dolnośląskie";5501;6022;2449;3051;10;55;0;0;0;0;0;0;0;3052;0;0;3052;69;51;18;0;2983;773;152;114;64;29;16;2;6;2;7;0;1;1;2;1;6;2;351;5;1;1;2;2;1;5;154;38;10;9;4;12;19;5;1;41;3;1;0;6;0;0;1;0;1;1;0;1;1;276;68;51;24;36;5;6;8;6;7;4;3;6;5;9;2;6;0;25;0;1;0;0;3;1;1258;344;439;123;27;31;53;22;20;11;12;16;70;3;2;2;21;8;4;1;9;10;4;8;18;476;320;14;16;9;9;7;7;7;1;47;7;4;0;2;2;1;2;4;7;1;3;0;4;2;46;15;0;6;3;0;0;3;1;1;2;0;1;2;2;0;1;1;0;0;4;0;1;0;3;9
"022605";"gmina wiejska";"gm. Zagrodno";"złotoryjski";"dolnośląskie";3903;4223;1710;2193;2;5;0;0;0;0;0;0;0;2193;0;0;2193;36;27;9;0;2157;294;121;9;84;24;5;4;11;1;0;1;1;0;1;4;7;2;5;1;1;0;2;5;1;4;97;34;9;6;1;2;0;6;2;18;0;3;0;2;0;2;1;2;0;2;2;0;5;219;25;73;20;10;5;1;3;3;7;0;4;3;1;28;0;1;5;25;1;0;1;0;2;1;1303;333;403;38;90;12;71;7;34;9;23;11;184;10;4;2;39;6;5;3;8;1;3;3;4;210;82;9;7;16;11;2;2;0;4;40;6;4;0;6;0;3;0;5;5;0;1;0;5;2;34;14;2;2;0;1;6;0;0;0;1;2;1;1;0;0;0;1;2;0;0;0;0;0;1;6
"022606";"gmina wiejska";"gm. Złotoryja";"złotoryjski";"dolnośląskie";5100;5455;2134;2966;2;6;0;0;0;0;0;0;0;2966;0;0;2966;55;41;14;0;2911;574;209;13;190;43;14;2;8;2;5;1;3;3;3;2;56;3;8;2;0;0;1;2;1;3;126;35;8;7;2;3;5;4;2;31;1;2;2;2;0;2;1;3;3;2;1;1;9;295;44;58;26;17;7;1;6;5;8;4;1;3;0;8;1;2;2;97;2;1;0;0;1;1;1446;220;619;16;67;6;27;3;26;2;5;7;344;1;2;3;65;2;5;1;13;1;0;2;9;400;176;15;19;7;10;1;0;7;1;126;0;4;4;0;0;8;2;7;0;2;4;1;3;3;70;18;1;14;2;1;8;1;2;2;1;3;4;1;3;0;1;1;2;1;0;0;1;1;2;7
"026101";"gmina miejska";"m. Jelenia Góra";"Jelenia Góra";"dolnośląskie";57508;61948;18539;38968;44;549;15;14;6;0;0;0;8;38969;8;4;38965;332;165;167;0;38633;13449;2556;6214;464;587;233;40;99;52;2572;34;34;44;49;28;18;17;76;22;23;12;25;54;114;82;2019;468;133;81;28;182;438;43;61;337;13;19;10;13;14;12;10;33;29;9;12;16;58;2083;403;119;163;846;30;16;69;30;82;25;32;26;23;38;7;7;13;7;8;20;7;32;10;70;12020;2347;2225;4915;142;98;250;81;51;892;106;82;56;48;25;19;52;27;23;15;76;34;15;40;401;8474;4467;1563;371;109;125;32;1240;70;67;28;58;25;25;8;11;25;37;18;17;27;29;5;53;64;588;95;15;19;130;29;26;5;8;17;14;27;6;24;12;17;13;5;29;10;3;19;13;13;39;46
"026201";"gmina miejska";"m. Legnica";"Legnica";"dolnośląskie";68609;74607;23902;44707;35;239;6;6;0;0;0;0;6;44699;6;31;44668;330;171;159;0;44338;12557;4221;197;6407;218;301;49;126;52;33;29;34;119;57;18;290;23;59;21;114;15;39;50;18;67;2817;774;225;370;32;50;50;56;34;489;183;46;27;37;37;14;72;36;15;122;41;28;79;2206;418;908;188;162;66;31;61;28;40;32;46;37;26;29;13;11;17;12;2;21;5;10;17;26;17610;5340;5464;308;652;80;3010;56;1297;93;105;77;405;79;35;25;94;45;64;23;113;36;15;80;114;7719;4661;290;921;457;144;107;24;277;33;55;89;84;26;75;18;23;44;105;27;27;55;16;78;83;1429;462;17;453;27;21;81;17;21;11;21;34;23;49;17;15;22;3;26;16;13;12;17;6;45;49
