"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata";"Liczba głosów ważnych oddanych łącznie na wszystkich kandydatów";"Grzegorz CZELEJ";"Paweł Adam GÓRNIK";"Krzysztof Zbigniew KAMIŃSKI"
"4c88-a877-2bba-16d9-6f2b-f9ba-7b3d-4e4e";"061001";"15";"4";"wieś";"stały";"Szkoła Podstawowa, Malinówka 62, 21-070  Cyców";"gm. Cyców";"łęczyński";"lubelskie";"241";"263";"93";"148";"0";"0";"0";"0";"0";"0";"0";"0";"0";"148";"0";"0";"148";"4";"1";"3";"0";"144";"94";"26";"24"
"4b83-8b2a-6a2b-d64b-d17a-5c26-b5b7-9985";"061001";"15";"5";"wieś";"stały";"Remiza Ochotniczej Straży Pożarnej, Nowy Stręczyn 40A, 21-070  Cyców";"gm. Cyców";"łęczyński";"lubelskie";"347";"380";"148";"199";"0";"0";"0";"0";"0";"0";"0";"0";"0";"199";"0";"0";"199";"3";"0";"3";"0";"196";"127";"28";"41"
"aa48-5a83-b944-b621-7ba3-a71a-2af1-f681";"061001";"15";"6";"wieś";"stały";"Punkt Przedszkolny, Bekiesza 31, 21-070 Cyców";"gm. Cyców";"łęczyński";"lubelskie";"248";"271";"147";"101";"0";"0";"0";"0";"0";"0";"0";"0";"0";"101";"0";"0";"101";"2";"0";"2";"0";"99";"67";"20";"12"
"871c-65ed-b5eb-af37-37f3-abb1-6d14-fa6a";"061001";"15";"7";"wieś";"stały";"Szkoła Podstawowa, Głębokie 4, 21-070  Cyców";"gm. Cyców";"łęczyński";"lubelskie";"548";"602";"201";"347";"2";"4";"0";"0";"0";"0";"0";"0";"0";"347";"0";"0";"347";"8";"2";"6";"0";"339";"222";"42";"75"
"6126-7901-862d-dc96-397b-22ec-1faa-2e5b";"061001";"15";"8";"wieś";"stały";"Świetlica Wiejska, Garbatówka 7, 21-070  Cyców";"gm. Cyców";"łęczyński";"lubelskie";"354";"391";"156";"198";"1";"2";"0";"0";"0";"0";"0";"0";"0";"198";"0";"0";"198";"4";"2";"2";"0";"194";"97";"33";"64"
"ca4a-d801-1d41-0c1e-0003-4c35-b830-3485";"061001";"15";"9";"wieś";"stały";"Świetlica Wiejska, Kopina 60, 21-070  Cyców";"gm. Cyców";"łęczyński";"lubelskie";"314";"340";"145";"169";"0";"0";"0";"0";"0";"0";"0";"0";"0";"169";"0";"0";"169";"8";"2";"6";"0";"161";"104";"29";"28"
"ebaf-76e3-2d86-8a27-f46e-8400-488d-6194";"061001";"15";"10";"wieś";"stały";"Remiza Ochotniczej Straży Pożarnej, Świerszczów 26, 21-070 Cyców";"gm. Cyców";"łęczyński";"lubelskie";"554";"600";"275";"279";"0";"0";"0";"0";"0";"0";"0";"0";"0";"279";"0";"0";"279";"7";"2";"5";"0";"272";"161";"52";"59"
"cf87-a8dc-81dd-5061-0674-933a-4333-1e17";"061001";"15";"11";"wieś";"stały";"Zespół Szkół w Cycowie, Chełmska 44, 21-070 Cyców";"gm. Cyców";"łęczyński";"lubelskie";"1254";"1375";"463";"791";"1";"3";"0";"0";"0";"0";"0";"0";"0";"791";"0";"0";"791";"23";"7";"16";"0";"768";"376";"138";"254"
"98bc-843a-80a5-b3cb-b2f5-e253-1057-0064";"061001";"15";"12";"wieś";"stały";"Szkoła Podstawowa, Stawek 5, 21-070 Cyców";"gm. Cyców";"łęczyński";"lubelskie";"358";"395";"144";"214";"0";"4";"0";"0";"0";"0";"0";"0";"0";"214";"0";"0";"214";"2";"1";"1";"0";"212";"148";"26";"38"
"ebee-10e5-ba80-5204-f0e4-da48-1d90-1eb0";"061002";"15";"1";"wieś";"stały";"Hala sportowo-widowiskowa, Ludwin-Kolonia 20A, 21-075 Ludwin";"gm. Ludwin";"łęczyński";"lubelskie";"639";"701";"197";"442";"0";"7";"0";"0";"0";"0";"0";"0";"0";"442";"0";"0";"442";"8";"3";"5";"0";"434";"191";"68";"175"
"22b8-bc75-217e-7a92-4631-81a3-7c6e-806e";"061002";"15";"2";"wieś";"stały";"Szkoła Podstawowa, Zezulin Niższy 70, 21-075 Ludwin";"gm. Ludwin";"łęczyński";"lubelskie";"1081";"1187";"454";"627";"0";"0";"0";"0";"0";"0";"0";"0";"0";"627";"0";"0";"627";"10";"2";"8";"0";"617";"373";"85";"159"
"2b12-50da-c27d-e0eb-cf32-ebb3-03dc-0b22";"061002";"15";"3";"wieś";"stały";"Szkoła Podstawowa, Piaseczno 37, 21-075 Ludwin";"gm. Ludwin";"łęczyński";"lubelskie";"724";"810";"297";"427";"0";"3";"0";"0";"0";"0";"0";"0";"0";"427";"0";"0";"427";"7";"1";"6";"0";"420";"270";"70";"80"
"4c6a-f4a6-c85d-fc3a-b542-c9fe-3a4b-743c";"061002";"15";"4";"wieś";"stały";"Szkoła Podstawowa, Dratów 84, 21-075 Ludwin";"gm. Ludwin";"łęczyński";"lubelskie";"858";"938";"370";"488";"0";"2";"0";"0";"0";"0";"0";"0";"0";"488";"0";"0";"488";"7";"2";"5";"0";"481";"244";"64";"173"
"1265-4532-c288-3a92-4004-7c8e-c2ea-ebf6";"061002";"15";"5";"wieś";"stały";"Remiza OSP, Kaniwola 76, 21-075 Ludwin";"gm. Ludwin";"łęczyński";"lubelskie";"602";"666";"220";"382";"0";"3";"0";"0";"0";"0";"0";"0";"0";"382";"0";"0";"382";"3";"0";"3";"0";"379";"264";"45";"70"
"810b-625a-3fcd-c818-eb58-17f1-2e9f-49ca";"061003";"15";"1";"wieś";"stały";"Ośrodek Rewalidacyjno-Wychowawczy, Litewska 16, 21-010 Łęczna";"gm. Łęczna";"łęczyński";"lubelskie";"1441";"1594";"538";"903";"2";"4";"0";"0";"0";"0";"0";"0";"0";"903";"0";"0";"903";"19";"1";"18";"0";"884";"530";"127";"227"
"13cf-39bc-2ce3-0811-6193-5556-0a97-ed68";"061003";"15";"2";"wieś";"stały";"Budynek szkoły, Zofiówka 85, 21-010 Łęczna";"gm. Łęczna";"łęczyński";"lubelskie";"1011";"1106";"329";"682";"1";"0";"0";"0";"0";"0";"0";"0";"0";"682";"0";"0";"682";"17";"10";"7";"0";"665";"391";"91";"183"
"348b-824d-e377-dc65-e6c0-9e78-0922-eeba";"061003";"15";"3";"wieś";"stały";"Remiza OSP, Ciechanki Krzesimowskie 11, 21-010 Łęczna";"gm. Łęczna";"łęczyński";"lubelskie";"640";"695";"265";"375";"0";"3";"0";"0";"0";"0";"0";"0";"0";"375";"0";"0";"375";"14";"2";"12";"0";"361";"212";"50";"99"
"7825-4298-a52b-fa62-f130-7cb4-c92d-0772";"061003";"15";"4";"miasto";"stały";"Sala konferencyjna Urzędu Miejskiego, Plac Kościuszki 22, 21-010 Łęczna";"gm. Łęczna";"łęczyński";"lubelskie";"1031";"1038";"382";"649";"0";"60";"0";"0";"0";"0";"0";"0";"0";"649";"0";"0";"649";"17";"11";"6";"0";"632";"346";"80";"206"
"415b-5a6e-11f1-6972-d925-aca4-ebc7-4d42";"061003";"15";"5";"miasto";"stały";"Budynek szkoły, ul. Marszałka Piłsudskiego 12, 21-010 Łęczna";"gm. Łęczna";"łęczyński";"lubelskie";"899";"977";"241";"658";"1";"5";"0";"0";"0";"0";"0";"0";"0";"658";"0";"0";"658";"11";"3";"8";"0";"647";"358";"83";"206"
"8cbb-9ced-40b5-4849-f00b-4974-25cb-960f";"061003";"15";"6";"miasto";"stały";"Osiedlowy Dom Kultury, ul. Górnicza 12, 21-010 Łęczna";"gm. Łęczna";"łęczyński";"lubelskie";"1197";"1261";"415";"782";"0";"3";"0";"0";"0";"0";"0";"0";"0";"782";"0";"0";"782";"17";"8";"9";"0";"765";"351";"120";"294"
"5cc9-06d4-fb19-dddd-c18e-a75c-14ac-966a";"061003";"15";"7";"miasto";"stały";"Budynek szkoły, ul. Szkolna 53, 21-010 Łęczna";"gm. Łęczna";"łęczyński";"lubelskie";"1054";"1137";"318";"736";"1";"0";"0";"0";"0";"0";"0";"0";"0";"736";"0";"0";"736";"17";"7";"10";"0";"719";"361";"114";"244"
"9216-afbe-0933-1ff6-7fa4-c8a1-c1fa-b2a0";"061003";"15";"8";"miasto";"stały";"Budynek szkoły, ul. Szkolna 53, 21-010 Łęczna";"gm. Łęczna";"łęczyński";"lubelskie";"1264";"1352";"392";"872";"0";"4";"0";"0";"0";"0";"0";"0";"0";"872";"0";"0";"872";"22";"5";"17";"0";"850";"396";"104";"350"
"07ab-4401-8d42-f06b-7926-0856-1cc6-5012";"061003";"15";"9";"miasto";"stały";"Budynek szkoły, ul. Staszica 17, 21-010 Łęczna";"gm. Łęczna";"łęczyński";"lubelskie";"1158";"1265";"420";"738";"1";"2";"0";"0";"0";"0";"0";"0";"0";"738";"0";"0";"738";"24";"6";"18";"0";"714";"349";"94";"271"
"1512-2aa1-60f5-adfa-ea5d-decc-fbd5-5747";"061003";"15";"10";"miasto";"stały";"Centrum Kultury, ul. Obrońców Pokoju 1, 21-010 Łęczna";"gm. Łęczna";"łęczyński";"lubelskie";"1050";"1153";"313";"737";"0";"3";"0";"0";"0";"0";"0";"0";"0";"737";"0";"0";"737";"19";"5";"14";"0";"718";"404";"87";"227"
"f0a8-68b0-e910-b21f-a5d6-1b5c-b973-8ecf";"061003";"15";"11";"miasto";"stały";"Biblioteka, ul. Obrońców Pokoju 1, 21-010 Łęczna";"gm. Łęczna";"łęczyński";"lubelskie";"1407";"1488";"478";"929";"1";"0";"0";"0";"0";"0";"0";"0";"0";"929";"0";"0";"929";"18";"10";"8";"0";"911";"531";"114";"266"
"93de-e08a-74ef-030c-9a99-e435-60e4-2cc6";"061003";"15";"12";"miasto";"stały";"Budynek szkoły, ul. Bogdanowicza 9, 21-010 Łęczna";"gm. Łęczna";"łęczyński";"lubelskie";"1172";"1316";"353";"819";"0";"5";"0";"0";"0";"0";"0";"0";"0";"819";"0";"0";"819";"19";"5";"14";"0";"800";"420";"106";"274"
"2895-16bd-de79-acd3-cabd-983a-423e-a503";"061003";"15";"13";"miasto";"stały";"Budynek szkoły, ul. Jaśminowa 6, 21-010 Łęczna";"gm. Łęczna";"łęczyński";"lubelskie";"855";"926";"254";"601";"0";"2";"0";"0";"0";"0";"0";"0";"0";"601";"0";"0";"601";"22";"12";"10";"0";"579";"292";"102";"185"
"73ce-7ec9-ea51-999b-8408-3c83-485a-0388";"061003";"15";"14";"miasto";"stały";"Budynek szkoły, ul. Jaśminowa 6, 21-010 Łęczna";"gm. Łęczna";"łęczyński";"lubelskie";"1081";"1159";"327";"754";"0";"2";"0";"0";"0";"0";"0";"0";"0";"753";"0";"0";"753";"16";"2";"14";"0";"737";"407";"114";"216"
"4e30-265f-2449-99f6-b891-806a-38aa-2cd7";"061003";"15";"15";"miasto";"stały";"Budynek szkoły, ul. Jaśminowa 6, 21-010 Łęczna";"gm. Łęczna";"łęczyński";"lubelskie";"1201";"1352";"393";"808";"1";"5";"0";"0";"0";"0";"0";"0";"0";"808";"0";"0";"808";"21";"3";"18";"0";"787";"445";"124";"218"
"606f-d2e9-4700-2851-bb15-8b19-a849-0283";"061003";"15";"16";"miasto";"zakład leczniczy";"Szpital Powiatowy, ul. Krasnystawska 52, 21-010 Łęczna";"gm. Łęczna";"łęczyński";"lubelskie";"213";"76";"168";"45";"0";"3";"0";"0";"0";"0";"0";"0";"0";"45";"0";"0";"45";"1";"1";"0";"0";"44";"29";"5";"10"
"2ec3-96ae-e645-c119-fefd-6dd3-d6fe-656f";"061004";"15";"1";"wieś";"stały";"Szkoła Podstawowa w Łańcuchowie, Łańcuchów 20, 21-020 Milejów";"gm. Milejów";"łęczyński";"lubelskie";"505";"555";"226";"279";"0";"0";"0";"0";"0";"0";"0";"0";"0";"279";"0";"0";"279";"4";"1";"3";"0";"275";"161";"50";"64"
"a80a-4818-d488-d490-ea83-3c7a-7240-9d8f";"061004";"15";"2";"wieś";"stały";"Środowiskowy Dom Samopomocy w Antoniowie, Antoniów 48, 21-020 Milejów";"gm. Milejów";"łęczyński";"lubelskie";"611";"662";"287";"324";"1";"3";"0";"0";"0";"0";"0";"0";"0";"324";"0";"0";"324";"6";"0";"6";"0";"318";"219";"39";"60"
"703f-899e-9525-10e2-7b9a-ae01-e21a-6561";"061004";"15";"3";"wieś";"stały";"Zespół Szkół Nr 2 Liceum Ogólnokształcące w Milejowie, Milejów-Osada Partyzancka 62, 21-020 Milejów";"gm. Milejów";"łęczyński";"lubelskie";"1259";"1374";"582";"677";"1";"4";"0";"0";"0";"0";"0";"0";"0";"677";"0";"0";"677";"20";"3";"17";"0";"657";"373";"101";"183"
"c5d8-a3a3-19fc-c454-2393-23c6-d088-4c33";"061004";"15";"4";"wieś";"stały";"Urząd Gminy w Milejowie, Milejów-Osada Partyzancka 13a, 21-020 Milejów";"gm. Milejów";"łęczyński";"lubelskie";"1236";"1339";"501";"735";"0";"3";"0";"0";"0";"0";"0";"0";"0";"735";"0";"0";"735";"21";"5";"16";"0";"714";"320";"107";"287"
"6dce-b223-f4b6-422f-c986-d85f-122f-483f";"061004";"15";"5";"wieś";"stały";"Szkoła Podstawowa w Jaszczowie, Jaszczów 24, 21-020 Milejów";"gm. Milejów";"łęczyński";"lubelskie";"836";"910";"379";"457";"1";"2";"0";"0";"0";"0";"0";"0";"0";"457";"0";"0";"457";"12";"3";"9";"0";"445";"252";"59";"134"
"1d9a-7abb-4cfc-6481-0947-3f3a-6583-d30a";"061004";"15";"6";"wieś";"stały";"Szkoła Podstawowa w Białce, Białka 122, 21-020 Milejów";"gm. Milejów";"łęczyński";"lubelskie";"474";"519";"259";"215";"0";"1";"0";"0";"0";"0";"0";"0";"0";"215";"0";"0";"215";"3";"1";"2";"0";"212";"143";"38";"31"
"2054-72a7-b97e-3878-17c4-9f9c-3d04-b1e9";"061004";"15";"7";"wieś";"stały";"Szkoła Podstawowa w Łysołajach, Łysołaje 120, 21-020 Milejów";"gm. Milejów";"łęczyński";"lubelskie";"787";"863";"321";"466";"1";"0";"0";"0";"0";"0";"0";"0";"0";"466";"0";"0";"466";"18";"9";"9";"0";"448";"292";"43";"113"
"9d2c-2542-8546-6953-c0af-98c6-0aaf-e334";"061004";"15";"8";"wieś";"stały";"Remiza OSP w Starościcach, Starościce 31, 21-020 Milejów";"gm. Milejów";"łęczyński";"lubelskie";"349";"374";"157";"192";"1";"1";"0";"0";"0";"0";"0";"0";"0";"192";"0";"0";"192";"2";"0";"2";"0";"190";"89";"40";"61"
"3793-1535-5ee2-7593-c12b-80ec-0fcf-b490";"061004";"15";"9";"wieś";"stały";"Budynek po byłej szkole w Maryniowie, Maryniów 11a, 21-020 Milejów";"gm. Milejów";"łęczyński";"lubelskie";"490";"542";"250";"240";"0";"0";"0";"0";"0";"0";"0";"0";"0";"240";"0";"0";"240";"9";"5";"4";"0";"231";"159";"33";"39"
"de62-d1b7-0561-0feb-f903-c6f6-08ef-cbbb";"061005";"15";"1";"wieś";"stały";"Zespół Szkolno-Przedszkolny w Ostrówku, Ostrówek 154, 21-013 Puchaczów";"gm. Puchaczów";"łęczyński";"lubelskie";"852";"922";"260";"592";"0";"1";"0";"0";"0";"0";"0";"0";"0";"592";"0";"0";"592";"12";"2";"10";"0";"580";"380";"62";"138"
"317d-e93a-8321-a7f6-a794-90c5-94dd-4416";"061005";"15";"2";"wieś";"stały";"Zespół Szkolno-Przedszkolny w Ostrówku, Szkoła Filialna w Zawadowie, Zawadów 158, 21-013 Puchaczów";"gm. Puchaczów";"łęczyński";"lubelskie";"533";"591";"186";"347";"0";"0";"0";"0";"0";"0";"0";"0";"0";"347";"0";"0";"347";"7";"0";"7";"0";"340";"223";"43";"74"
"0699-eb15-c43c-4d12-0a54-f3d9-6960-e710";"061005";"15";"3";"wieś";"stały";"Zespół Szkolno-Przedszkolny w Nadrybiu, Nadrybie-Dwór 88, 21-013 Puchaczów";"gm. Puchaczów";"łęczyński";"lubelskie";"534";"579";"215";"319";"0";"0";"0";"0";"0";"0";"0";"0";"0";"319";"0";"0";"319";"6";"0";"6";"0";"313";"185";"64";"64"
"c014-0eb3-ae32-a8e1-9fcc-f4fd-0144-7684";"061005";"15";"4";"wieś";"stały";"Zespół Szkół w Puchaczowie, Mickiewicza 19, 21-013 Puchaczów";"gm. Puchaczów";"łęczyński";"lubelskie";"764";"841";"196";"568";"1";"6";"0";"0";"0";"0";"0";"0";"0";"568";"0";"0";"568";"14";"3";"11";"0";"554";"328";"74";"152"
"da4c-3234-a721-735e-6242-20a5-d7a9-5c6f";"061005";"15";"5";"wieś";"stały";"Zespół Szkół w Puchaczowie, Mickiewicza 19, 21-013 Puchaczów";"gm. Puchaczów";"łęczyński";"lubelskie";"791";"860";"311";"480";"1";"0";"0";"0";"0";"0";"0";"0";"0";"480";"0";"0";"480";"13";"5";"8";"0";"467";"272";"75";"120"
"a676-b567-0cb1-5a58-d91c-1065-e113-b09d";"061005";"15";"6";"wieś";"stały";"Zespół Szkół w Puchaczowie, Szkoła Filialna w Albertowie, Albertów 69, 21-013 Puchaczów";"gm. Puchaczów";"łęczyński";"lubelskie";"543";"588";"231";"312";"2";"0";"0";"0";"0";"0";"0";"0";"0";"311";"0";"0";"311";"7";"1";"6";"0";"304";"199";"43";"62"
"bbea-1acd-ef1a-ecab-0ead-baa3-9093-aa49";"061006";"15";"1";"wieś";"stały";"Lokal Szkoły Podstawowej, Spiczyn 8, 21-077 Spiczyn";"gm. Spiczyn";"łęczyński";"lubelskie";"1225";"1324";"415";"810";"0";"4";"0";"0";"0";"0";"0";"0";"0";"810";"0";"0";"810";"27";"7";"20";"0";"783";"350";"123";"310"
"917f-ba49-1d30-5a1c-c50b-540e-15db-18af";"061006";"15";"2";"wieś";"stały";"Lokal Szkoły Podstawowej, Charlęż-Kolonia 17, 21-077 Spiczyn";"gm. Spiczyn";"łęczyński";"lubelskie";"557";"614";"245";"312";"0";"2";"0";"0";"0";"0";"0";"0";"0";"312";"0";"0";"312";"3";"0";"3";"0";"309";"177";"35";"97"
"5c83-6594-c809-04d8-9dc2-5648-7c15-4429";"061006";"15";"3";"wieś";"stały";"Lokal Szkoły Podstawowej, Jawidz 109B, 21-077 Spiczyn";"gm. Spiczyn";"łęczyński";"lubelskie";"1011";"1114";"403";"608";"0";"1";"0";"0";"0";"0";"0";"0";"0";"608";"0";"0";"608";"13";"1";"12";"0";"595";"363";"77";"155"
"3ca0-c732-5b0f-ea87-7f8b-24c1-f62e-3abd";"061006";"15";"4";"wieś";"stały";"Lokal Szkoły Podstawowej, Zawieprzyce 121, 21-077 Spiczyn";"gm. Spiczyn";"łęczyński";"lubelskie";"575";"625";"247";"328";"0";"0";"0";"0";"0";"0";"0";"0";"0";"328";"0";"0";"328";"8";"0";"8";"0";"320";"208";"36";"76"
"e5ae-151f-7cde-9afb-2032-2cb7-528d-2233";"061006";"15";"5";"wieś";"stały";"Lokal Szkoły Podstawowej, Januszówka 33A, 21-077 Spiczyn";"gm. Spiczyn";"łęczyński";"lubelskie";"716";"789";"317";"399";"0";"0";"0";"0";"0";"0";"0";"0";"0";"399";"0";"0";"399";"13";"4";"9";"0";"386";"221";"57";"108"
"3a4b-566e-4002-091f-93a1-0964-bbbd-f9f4";"061701";"15";"1";"miasto";"stały";"Zespół Szkół Ogólnokształcących Nr 1, Al. Wojska Polskiego 27, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1390";"1496";"426";"964";"2";"12";"0";"0";"0";"0";"0";"0";"0";"964";"0";"0";"964";"20";"4";"16";"0";"944";"440";"85";"419"
"40a6-718f-347d-bfa9-3cc9-1cfb-86a7-d4c4";"061701";"15";"2";"miasto";"stały";"Zespół Szkół Ogólnokształcących nr 1, Al. Wojska Polskiego 27, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1234";"1323";"382";"852";"1";"1";"0";"0";"0";"0";"0";"0";"0";"852";"0";"0";"852";"15";"4";"11";"0";"837";"413";"80";"344"
"2814-f461-e099-b4a5-f2ab-6124-4ec6-76a7";"061701";"15";"3";"miasto";"stały";"Miejski Ośrodek Kultury, ul. Aleja Lotników Polskich 24, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1291";"1395";"338";"953";"4";"9";"0";"0";"0";"0";"0";"0";"0";"953";"0";"0";"953";"18";"3";"15";"0";"935";"460";"86";"389"
"725d-72de-4c3b-493f-66bc-6090-142b-ee9c";"061701";"15";"4";"miasto";"stały";"Miejskie Centrum Profilaktyki, ul. Cypriana Kamila Norwida 2, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1753";"1873";"616";"1137";"3";"4";"0";"0";"0";"0";"0";"0";"0";"1137";"0";"0";"1137";"24";"5";"19";"0";"1113";"501";"108";"504"
"5896-7cc9-1995-e8dc-371f-0125-0847-28d8";"061701";"15";"5";"miasto";"stały";"Przedszkole Nr 4, ul. Marszałka Józefa Piłsudskiego 1, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1709";"1814";"556";"1153";"2";"9";"0";"0";"0";"0";"0";"0";"0";"1153";"0";"0";"1153";"33";"11";"22";"0";"1120";"602";"91";"427"
"aa26-3888-dbd3-f3e3-61cd-0c92-9622-c76d";"061701";"15";"6";"miasto";"stały";"Miejskie Centrum Usług Socjalnych, ul. Kardynała Stefana Wyszyńskiego 5, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1400";"1495";"489";"911";"3";"6";"0";"0";"0";"0";"0";"0";"0";"910";"0";"0";"910";"28";"8";"20";"0";"882";"447";"101";"334"
"3242-ec80-1955-a74f-3cef-97a8-49aa-d92b";"061701";"15";"7";"miasto";"stały";"Miejsko – Powiatowa Biblioteka Publiczna, ul. Niepodległości 13, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1272";"1412";"452";"820";"4";"26";"0";"0";"0";"0";"0";"0";"0";"820";"0";"0";"820";"23";"11";"12";"0";"797";"467";"74";"256"
"7551-78b0-bc64-c9fe-70b5-871e-22ba-4223";"061701";"15";"8";"miasto";"stały";"Przedsiębiorstwo Komunalne PEGIMEK, ul. Marii Konopnickiej 3, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1247";"1328";"414";"834";"4";"4";"0";"0";"0";"0";"0";"0";"0";"834";"0";"0";"834";"15";"7";"8";"0";"819";"434";"73";"312"
"e885-092d-93dd-31cf-da95-6770-9125-e661";"061701";"15";"9";"miasto";"stały";"Przedszkole nr 3, ul. Hotelowa 7, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1371";"1456";"585";"786";"0";"0";"0";"0";"0";"0";"0";"0";"0";"786";"0";"0";"786";"24";"6";"18";"0";"762";"417";"71";"274"
"a605-fcdd-9de7-d2fb-68a7-37f4-1955-23a1";"061701";"15";"10";"miasto";"stały";"Szkoła Podstawowa nr 3, ul. Mikołaja Kopernika 9, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1482";"1555";"573";"909";"1";"3";"0";"0";"0";"0";"0";"0";"0";"909";"0";"0";"909";"20";"3";"17";"0";"889";"497";"69";"323"
"f07b-4eb7-60df-5415-76de-e490-c406-f240";"061701";"15";"11";"miasto";"stały";"Szkoła Podstawowa nr 3, ul. Mikołaja Kopernika 9A, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1589";"1709";"535";"1054";"0";"9";"0";"0";"0";"0";"0";"0";"0";"1054";"0";"0";"1054";"33";"8";"25";"0";"1021";"556";"78";"387"
"c51c-0588-79c5-bacf-de56-a57e-4d7e-13b0";"061701";"15";"12";"miasto";"stały";"Przedszkole nr 5, ul. Gen. J. Hallera 11, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1449";"1573";"449";"1000";"1";"4";"0";"0";"0";"0";"0";"0";"0";"999";"0";"0";"999";"25";"7";"18";"0";"974";"534";"96";"344"
"2530-7cf3-b7fa-621f-8185-c6ff-05fb-457b";"061701";"15";"13";"miasto";"stały";"Szkoła Podstawowa nr 7, ul. Aleja Armii Krajowej 3, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1392";"1536";"386";"1006";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1006";"0";"0";"1006";"17";"4";"13";"0";"989";"527";"88";"374"
"da6b-b23f-9acb-1daf-60b7-8482-f882-9c2e";"061701";"15";"14";"miasto";"stały";"Szkoła Podstawowa nr 7, ul. Aleja Armii Krajowej 3, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1454";"1535";"526";"928";"0";"4";"1";"1";"1";"0";"0";"0";"0";"928";"0";"0";"928";"18";"5";"13";"0";"910";"446";"99";"365"
"7254-9a76-7e9c-1609-29cc-d0b9-4605-912c";"061701";"15";"15";"miasto";"stały";"Szkoła Podstawowa Nr 7, ul. Aleja Armii Krajowej 3, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"752";"837";"121";"631";"0";"12";"0";"0";"0";"0";"0";"0";"0";"631";"0";"0";"631";"15";"9";"6";"0";"616";"273";"51";"292"
"61ac-4628-1eb1-8dc6-2db0-d8a9-ac32-fa7f";"061701";"15";"16";"miasto";"stały";"Przedszkole nr 7, ul. Ks. Kanonika Jana Hryniewicza 7, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1567";"1635";"500";"1067";"0";"7";"0";"0";"0";"0";"0";"0";"0";"1067";"0";"0";"1067";"21";"4";"17";"0";"1046";"559";"108";"379"
"b873-461c-807f-4f1d-7d62-da07-9a14-31be";"061701";"15";"17";"miasto";"stały";"Szkoła Podstawowa nr 5, ul. Jarzębinowa 6, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1184";"1259";"362";"822";"0";"2";"0";"0";"0";"0";"0";"0";"0";"822";"0";"0";"822";"25";"15";"10";"0";"797";"356";"80";"361"
"2e1b-9b7d-5ce6-4122-7755-ac25-4490-dcc6";"061701";"15";"18";"miasto";"stały";"Szkoła Podstawowa nr 5, ul. Jarzębinowa 6, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1430";"1518";"488";"942";"0";"9";"0";"0";"0";"0";"0";"0";"0";"942";"0";"0";"942";"20";"7";"13";"0";"922";"511";"70";"341"
"c018-42a8-77b9-3958-59cc-44ab-299c-5d37";"061701";"15";"19";"miasto";"stały";"Szkoła Podstawowa nr 5, ul. Jarzębinowa 6, 21-040 Świdnik";"m. Świdnik";"świdnicki";"lubelskie";"1318";"1436";"350";"968";"1";"1";"0";"0";"0";"0";"0";"0";"0";"968";"0";"0";"968";"22";"10";"12";"0";"946";"401";"97";"448"
