"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Paweł Janusz PONCYLJUSZ - nr na liście 1";"Zdzisław GAWLIK - nr na liście 2";"Krystyna SKOWROŃSKA - nr na liście 3";"Renata Celina BUTRYN - nr na liście 4";"Teresa Krystyna KUBAS-HUL - nr na liście 5";"Józef GDAŃSKI - nr na liście 6";"Krzysztof Piotr PITRA - nr na liście 7";"Marek Jerzy USTROBIŃSKI - nr na liście 8";"Jakub Bartłomiej KARYŚ - nr na liście 9";"Barbara ZYCH - nr na liście 10";"Marcin JURZYSTA - nr na liście 11";"Danuta Waleria STĘPIEŃ - nr na liście 12";"Marcin DERĘGOWSKI - nr na liście 13";"Dominik BĄK - nr na liście 14";"Krzysztof OŻÓG - nr na liście 15";"Jakub Albert KOPYTO - nr na liście 16";"Krzysztof Romuald LIPCZYŃSKI - nr na liście 17";"Aneta Anna KRAJEWSKA - nr na liście 18";"Jolanta Teresa OMIETOŃSKA - nr na liście 19";"Jolanta Stanisława KOLANO - nr na liście 20";"Artur Stanisław OLCHAWA - nr na liście 21";"Przemysław Wojciech PRZYBYŁ - nr na liście 22";"Ewa Maria SAWIC - nr na liście 23";"Augustyna Maria KANISZEWSKA - nr na liście 24";"Urszula Małgorzata OWSIANY - nr na liście 25";"Janusz PŁODZIEŃ - nr na liście 26";"Katarzyna PALUCH - nr na liście 27";"Anna Jolanta ROGOWSKA - nr na liście 28";"Dariusz ŻMUDA - nr na liście 29";"Paweł Leopold PAZDAN - nr na liście 30";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Grzegorz Michał BRAUN - nr na liście 1";"Tomasz Wojciech BUCZEK - nr na liście 2";"Piotr ŻYGADŁO - nr na liście 3";"Witold Andrzej ZYCH - nr na liście 4";"Gabriel Czesław KROLL - nr na liście 5";"Anna Krystyna SUROWANIEC - nr na liście 6";"Kamil Michał KUSZ - nr na liście 7";"Dariusz Jan KUMOREK - nr na liście 8";"Zbigniew LIPIŃSKI - nr na liście 9";"Dominika Maria KORWIN-MIKKE - nr na liście 10";"Tomasz WOŁOSZYN - nr na liście 11";"Waldemar ZARĘBSKI - nr na liście 12";"Katarzyna Kinga OCHAŁ - nr na liście 13";"Tomasz Sylwester ZIĘBA - nr na liście 14";"Teresa Jadwiga PRACOWNIK - nr na liście 15";"Małgorzata Kazimiera SALWA - nr na liście 16";"Mariola Ksenia KOTOWICZ - nr na liście 17";"Damian Łukasz DĄBEK - nr na liście 18";"Albert Jan STRZAŁKA - nr na liście 19";"Aleksandra Mirosława LIS - nr na liście 20";"Dariusz Grzegorz JEDYNAK - nr na liście 21";"Paulina Elżbieta WACYRA - nr na liście 22";"Piotr Robert FILA - nr na liście 23";"Monika Paulina ŚRODOŃ - nr na liście 24";"Monika Ewa ZAPAŁOWSKA - nr na liście 25";"Marcin Mateusz BATORA - nr na liście 26";"Robert Krzysztof BROŻ - nr na liście 27";"Karolina Maria BIELECKA - nr na liście 28";"Michał FLIS - nr na liście 29";"Krzysztof MAZUR - nr na liście 30";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Stanisław TYSZKA - nr na liście 1";"Jan Władysław TARAPATA - nr na liście 2";"Wiesław Andrzej LADA - nr na liście 3";"Zbigniew MICAŁ - nr na liście 4";"Paweł BARTOSZEK - nr na liście 5";"Maria Teresa GOLENIA - nr na liście 6";"Błażej Stefan BOROWIEC - nr na liście 7";"Sławomir Tomasz GUZEK - nr na liście 8";"Paweł CIEŚLA - nr na liście 9";"Stanisław Józef LONCZAK - nr na liście 10";"Andrzej Zygmunt REGUŁA - nr na liście 11";"Małgorzata LEJA - nr na liście 12";"Monika Małgorzata SKOWROŃSKA-ZIOMEK - nr na liście 13";"Jan MAGOŃ - nr na liście 14";"Tadeusz KASZYCA - nr na liście 15";"Celina Anna GUMIŃSKA - nr na liście 16";"Małgorzata KUDYBA - nr na liście 17";"Dorota Krystyna KOCZUR - nr na liście 18";"Janusz WŁODYKA - nr na liście 19";"Krzysztof Jan KOSIŃSKI - nr na liście 20";"Joanna Katarzyna STOJAŃSKA - nr na liście 21";"Maria WICHER - nr na liście 22";"Henryk TUTKA - nr na liście 23";"Kazimierz Józef BŁOŃSKI - nr na liście 24";"Jan BARTMAN - nr na liście 25";"Barbara OPIOŁA - nr na liście 26";"Marzena Anna KOTLIŃSKA - nr na liście 27";"Marek Jan ZARĘBA - nr na liście 28";"Krystyna Grażyna PARYŚ - nr na liście 29";"Henryk NICPOŃ - nr na liście 30";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Krzysztof SOBOLEWSKI - nr na liście 1";"Ewa Maria LENIART - nr na liście 2";"Józefa HRYNKIEWICZ - nr na liście 3";"Andrzej SZLACHTA - nr na liście 4";"Krystyna Małgorzata WRÓBLEWSKA - nr na liście 5";"Kazimierz Marian MOSKAL - nr na liście 6";"Wojciech BUCZAK - nr na liście 7";"Kazimierz Edward GOŁOJUCH - nr na liście 8";"Zbigniew Michał CHMIELOWIEC - nr na liście 9";"Rafał WEBER - nr na liście 10";"Jan Marek WARZECHA - nr na liście 11";"Jerzy Stanisław PAUL - nr na liście 12";"Mieczysław MIAZGA - nr na liście 13";"Halina Maria SZYDEŁKO - nr na liście 14";"Stanisław KRUCZEK - nr na liście 15";"Fryderyk Sylwester KAPINOS - nr na liście 16";"Kamil KALINKA - nr na liście 17";"Robert Jan BEDNARZ - nr na liście 18";"Robert Czesław GODEK - nr na liście 19";"Bernadeta Dorota FRYSZTAK - nr na liście 20";"Czesław ŁĄCZAK - nr na liście 21";"Marcin Piotr FIJOŁEK - nr na liście 22";"Helena Grażyna TŁUSTA - nr na liście 23";"Magdalena Barbara BARTKOWICZ - nr na liście 24";"Agata KRZEK - nr na liście 25";"Anna Franciszka TRAWIŃSKA - nr na liście 26";"Ewelina Elżbieta KUŚ - nr na liście 27";"Ewa FOŁTA - nr na liście 28";"Zbigniew TYMUŁA - nr na liście 29";"Marcin Józef WARCHOŁ - nr na liście 30";"KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19";"Andrzej Kazimierz SZLĘZAK - nr na liście 1";"Krzysztof Jerzy STELMACH - nr na liście 2";"Bernadeta Aneta BATOR - nr na liście 3";"Artur Paweł MRYCZKO - nr na liście 4";"Tomasz Wiesław DREWNIAK - nr na liście 5";"Joanna Agnieszka GRABEK - nr na liście 6";"Mariusz MAZUREK - nr na liście 7";"Jolanta WIKTOR - nr na liście 8";"Artur KOSIOROWSKI - nr na liście 9";"Marcin Paweł OPAŁKA - nr na liście 10";"Renata JAROSZ - nr na liście 11";"Marek Konrad WIELGOSZ - nr na liście 12";"Monika Izabela GRZESIAK-KOSIOROWSKA - nr na liście 13";"Joanna Dominika GODEK-KOWALSKA - nr na liście 14";"Marta Ewa BUJAK - nr na liście 15";"Artur Piotr GORCZYCA - nr na liście 16";"Karol Franciszek SZOSTEK - nr na liście 17";"Mariusz Kazimierz MATŁOSZ - nr na liście 18";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Wiesław BUŻ - nr na liście 1";"Michał Andrzej SZTUK - nr na liście 2";"Agnieszka ITNER - nr na liście 3";"Julian OZIMEK - nr na liście 4";"Jerzy FILIPEK - nr na liście 5";"Bożena Marta KRASNOPOLSKA - nr na liście 6";"Bronisław Tadeusz TOFIL - nr na liście 7";"Krzysztof JASIŃSKI - nr na liście 8";"Natalia Ludmiła KACAŁA - nr na liście 9";"Kamil ŁUCZAJ - nr na liście 10";"Stanisław Andrzej SKAWIŃSKI - nr na liście 11";"Wiesław Stanisław JELEŃ - nr na liście 12";"Kamil Paweł KRZEMIŃSKI - nr na liście 13";"Martin Marian IRZYK - nr na liście 14";"Marzena Zofia ZAJĄC - nr na liście 15";"Janusz STĄCEL - nr na liście 16";"Ireneusz Grzegorz FIETKO - nr na liście 17";"Ala ZYCH - nr na liście 18";"Damian Kazimierz WINIARSKI - nr na liście 19";"Teresa Anna LUBERA - nr na liście 20";"Monika RŻANY - nr na liście 21";"Józef PRZYBOŚ - nr na liście 22";"Barbara Katarzyna OŻÓG - nr na liście 23";"Marek Andrzej KUŹMICZ - nr na liście 24";"Patrycja Dorota BRZYKOWSKA - nr na liście 25";"Andrzej Jan NOGA - nr na liście 26";"Krystyna DZIĄGWA - nr na liście 27";"Mateusz Michał CICHY - nr na liście 28";"Anna OSTROWSKA - nr na liście 29";"Kazimierz Leszek GACEK - nr na liście 30";"Liczba obwodów"
"181107";"gmina miejsko-wiejska";"gm. Przecław";"mielecki";"podkarpackie";8422;9199;3027;5395;12;17;0;0;0;0;0;0;0;5394;0;0;5394;81;56;25;0;5313;432;59;30;225;3;3;6;1;1;4;2;2;0;2;2;0;1;7;1;0;2;0;0;0;1;0;0;1;2;1;76;266;162;11;3;6;5;0;7;1;3;17;3;3;1;6;1;3;1;1;1;3;1;2;12;1;1;3;1;0;1;6;465;42;121;5;5;5;3;0;1;11;39;1;1;209;0;0;3;0;0;1;3;5;1;1;0;0;0;0;3;1;4;3924;368;104;40;51;41;108;27;7;762;14;148;5;4;22;10;1010;16;5;14;9;117;7;7;22;10;1;16;4;817;158;19;5;1;0;2;0;1;0;0;0;1;0;0;1;1;2;0;0;5;207;36;13;20;12;7;3;1;3;16;3;3;38;1;0;1;0;0;3;0;2;7;0;0;0;0;3;0;2;4;29;11
"181108";"gmina miejsko-wiejska";"gm. Radomyśl Wielki";"mielecki";"podkarpackie";10068;10992;3886;6182;3;25;0;0;0;0;0;0;0;6181;0;0;6181;96;59;37;0;6085;316;81;17;161;2;2;1;0;0;1;6;1;1;1;7;1;2;0;2;0;0;9;0;1;0;1;0;0;2;3;14;278;153;26;10;1;1;7;3;3;2;23;4;1;1;7;2;1;1;1;2;3;1;1;4;1;2;5;0;2;1;9;1116;58;86;21;0;2;2;3;1;2;903;5;11;13;1;0;1;1;1;0;2;0;1;2;0;0;0;0;0;0;0;4162;567;166;48;72;66;61;36;18;28;12;287;12;19;35;12;1084;14;16;42;7;168;7;13;66;5;0;53;7;1038;203;26;7;3;3;1;0;0;1;2;1;0;1;0;0;1;0;3;1;2;187;70;9;20;0;7;6;2;3;15;4;4;3;1;1;3;2;1;1;2;2;1;0;2;0;0;2;1;2;1;22;14
"181109";"gmina wiejska";"gm. Tuszów Narodowy";"mielecki";"podkarpackie";5882;6398;1949;3933;18;11;2;2;0;0;0;0;2;3935;2;0;3935;54;41;13;0;3881;212;56;11;111;2;2;1;1;0;4;1;0;0;0;2;0;0;1;2;0;0;1;0;0;0;0;0;0;1;1;15;192;123;15;5;3;0;0;2;2;3;13;2;3;0;4;0;0;0;0;0;0;0;1;9;1;1;0;0;1;0;4;552;42;468;3;0;1;0;1;0;2;7;2;0;11;0;0;1;1;1;2;1;0;0;0;1;0;0;1;1;1;5;2800;173;44;20;22;25;3;7;0;44;13;21;3;1;11;6;526;18;1;1;2;4;1;7;15;2;4;1;1;628;1196;11;6;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;114;33;7;7;1;4;7;3;3;5;0;1;3;1;2;6;1;1;5;0;0;9;0;1;0;1;0;1;0;0;12;8
"181110";"gmina wiejska";"gm. Wadowice Górne";"mielecki";"podkarpackie";5433;5962;2104;3329;11;11;0;0;0;0;0;0;0;3329;0;0;3329;67;41;26;0;3262;161;43;5;83;2;1;0;1;0;0;3;0;0;0;1;2;0;0;1;0;1;1;0;0;0;2;0;1;0;2;12;155;120;4;2;2;3;1;0;1;1;7;1;0;2;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;1;5;390;26;266;5;1;2;1;2;2;1;51;1;1;12;0;0;1;0;3;1;0;3;1;0;0;3;1;1;0;1;4;2483;145;55;20;22;17;14;11;10;14;6;20;5;7;10;3;1721;6;4;4;3;5;2;3;26;0;0;3;1;250;96;11;4;0;1;2;0;2;1;0;0;1;0;0;0;0;0;0;0;0;62;17;3;4;1;0;2;1;2;4;2;3;2;0;0;2;1;0;0;0;1;3;0;0;0;0;0;0;0;2;12;9
"181201";"gmina wiejska";"gm. Harasiuki";"niżański";"podkarpackie";4568;4950;1931;2637;4;10;0;0;0;0;0;0;0;2637;0;0;2637;27;15;12;0;2610;133;45;14;20;21;6;0;2;1;2;4;0;1;0;2;0;2;0;2;0;0;1;0;1;0;0;0;1;0;0;8;199;117;6;5;1;0;3;4;0;2;20;5;1;3;4;13;1;0;1;1;0;0;5;0;0;1;0;0;1;3;2;164;65;4;3;3;3;6;42;1;5;1;1;2;3;0;0;1;3;1;0;2;0;2;2;3;2;0;1;0;2;6;1976;194;108;17;35;74;13;22;12;24;185;8;37;54;29;11;1;8;343;0;3;2;4;3;1;17;2;7;3;3;756;19;4;2;2;4;1;0;2;0;0;0;0;0;0;0;0;0;1;3;119;18;7;4;55;0;2;5;0;1;4;2;2;2;0;3;0;0;2;3;0;0;0;0;0;1;1;0;1;3;3;12
"181202";"gmina wiejska";"gm. Jarocin";"niżański";"podkarpackie";4070;4414;1881;2189;3;12;0;0;0;0;0;0;0;2189;0;0;2189;25;14;11;0;2164;139;48;4;10;34;4;6;1;1;1;1;2;0;0;3;3;6;0;2;0;3;0;0;1;1;1;2;2;0;0;3;177;115;4;6;3;0;12;0;2;1;9;2;0;1;2;6;1;1;2;1;0;0;1;1;0;2;2;0;0;0;3;155;35;3;10;5;2;2;65;2;7;0;0;2;1;0;0;1;5;0;1;3;2;1;0;0;0;1;1;3;0;3;1565;133;25;11;26;28;10;11;5;12;459;2;2;8;19;7;1;3;565;0;1;2;0;4;2;11;0;3;1;0;214;14;8;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;2;114;19;3;3;62;0;1;7;1;0;0;0;1;1;1;2;0;1;2;2;2;0;0;1;1;1;0;0;0;3;0;7
"181203";"gmina wiejska";"gm. Jeżowe";"niżański";"podkarpackie";7329;7931;2607;4722;8;18;0;0;0;0;0;0;0;4722;0;0;4722;58;25;33;0;4664;107;44;4;12;20;2;3;0;4;1;1;1;0;0;0;4;0;1;0;0;5;1;0;0;0;1;0;0;2;1;0;278;228;8;2;2;3;3;3;2;1;10;0;3;1;0;2;1;2;4;0;3;0;0;0;0;0;0;0;0;0;0;159;57;1;3;0;3;4;45;2;0;1;1;0;4;0;17;2;2;4;2;0;0;1;1;0;0;0;2;0;1;6;4034;226;100;7;21;35;5;14;15;16;133;5;100;158;11;2;1;4;2866;6;1;1;12;3;1;0;0;1;0;0;290;14;4;2;2;0;0;0;0;0;2;0;0;0;0;0;1;0;0;3;72;14;3;9;23;0;2;6;3;1;0;0;2;0;0;2;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;13
"181204";"gmina wiejska";"gm. Krzeszów";"niżański";"podkarpackie";3168;3477;1421;1747;6;7;0;0;0;0;0;0;0;1747;0;0;1747;17;8;9;0;1730;97;43;5;17;10;1;4;0;5;0;2;2;1;0;0;0;0;1;1;1;0;0;0;0;0;1;0;2;0;0;1;132;79;1;1;0;0;4;1;1;0;21;4;1;0;7;7;1;0;1;0;0;0;0;0;0;1;0;0;0;0;2;88;36;5;4;1;4;5;8;0;1;1;0;4;1;1;1;0;1;0;0;0;0;1;4;3;2;0;0;1;0;4;1323;116;61;9;13;55;5;3;15;5;79;5;485;12;9;5;1;2;210;1;1;0;0;1;0;5;0;16;1;0;208;11;4;0;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;1;79;18;5;6;35;2;0;6;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;5
"181205";"gmina miejsko-wiejska";"gm. Nisko";"niżański";"podkarpackie";16515;17783;6736;9779;11;51;1;1;0;0;0;0;1;9780;1;0;9780;96;61;35;0;9684;1050;356;53;168;314;6;14;8;4;9;14;2;5;1;7;6;16;5;5;2;14;1;0;1;1;2;1;7;8;9;11;838;585;25;11;9;4;23;5;3;2;67;4;4;5;6;15;3;2;8;1;2;2;5;5;5;1;1;1;3;12;19;694;178;10;10;9;15;8;374;3;7;4;3;3;6;3;2;2;8;2;0;3;3;1;6;2;1;1;1;9;1;19;5979;295;83;35;33;52;17;24;5;51;1369;14;14;31;28;9;6;24;1198;1;6;2;8;11;2;12;6;5;14;2;2622;61;37;2;3;0;0;0;1;3;0;2;0;0;1;2;4;2;1;3;1062;77;15;21;809;12;4;36;3;3;8;2;2;3;0;5;5;2;24;7;4;0;0;1;1;2;4;0;4;6;2;15
"181206";"gmina miejsko-wiejska";"gm. Rudnik nad Sanem";"niżański";"podkarpackie";7577;8149;3394;4183;9;16;0;0;0;0;0;0;0;4183;0;0;4183;43;26;17;0;4140;456;160;40;59;107;2;5;6;6;6;8;4;2;4;4;10;2;2;3;0;14;0;2;2;2;1;0;0;1;1;3;398;260;15;5;2;1;7;3;0;1;28;11;1;0;16;20;3;1;4;0;2;1;1;1;0;1;1;0;3;5;5;298;150;2;9;4;12;6;35;5;3;1;0;8;9;0;1;2;7;2;3;6;0;2;10;1;2;1;0;8;2;7;2631;202;75;15;20;34;17;12;5;12;394;11;326;20;79;7;0;16;540;2;1;0;4;4;2;1;3;8;2;1;818;26;13;4;1;1;0;0;1;1;0;2;0;0;1;1;1;0;0;0;331;57;14;9;176;7;4;2;4;1;6;2;6;2;1;8;2;3;8;3;1;2;0;1;0;2;0;1;2;3;4;8
"181207";"gmina miejsko-wiejska";"gm. Ulanów";"niżański";"podkarpackie";6327;6870;2887;3440;10;13;0;0;0;0;0;0;0;3440;0;0;3440;51;31;20;0;3389;215;87;6;17;62;7;3;1;0;0;2;2;2;2;0;1;7;1;2;1;3;0;1;1;1;2;0;1;0;0;3;354;174;8;1;5;3;13;1;0;2;13;1;0;2;6;110;0;1;4;1;0;0;0;2;0;0;2;1;0;1;3;159;64;3;2;3;5;1;27;2;3;1;2;2;2;2;0;3;8;1;0;2;0;1;5;1;2;2;1;4;2;8;2477;197;34;21;21;60;9;10;2;11;489;4;59;14;22;14;0;9;660;4;0;1;3;4;2;34;3;6;3;0;781;23;12;1;1;0;1;0;0;2;2;0;1;0;1;0;1;0;1;0;161;17;10;6;76;3;3;9;2;3;4;1;0;1;1;3;0;1;5;0;3;4;0;0;0;1;1;1;1;4;1;11
"181501";"gmina wiejska";"gm. Iwierzyce";"ropczycko-sędziszowski";"podkarpackie";5539;6075;1757;3782;5;9;0;0;0;0;0;0;0;3782;0;0;3782;35;23;12;0;3747;228;66;62;26;5;5;4;2;3;7;2;5;4;0;1;4;3;3;9;0;1;4;4;0;0;2;0;1;1;0;4;257;169;8;4;4;11;4;1;0;3;19;2;0;12;4;1;2;0;2;4;1;3;0;1;0;0;0;0;0;1;1;271;111;15;20;4;4;46;7;4;9;0;2;9;2;7;0;0;3;4;1;7;1;0;2;1;1;0;1;2;3;5;2807;197;196;19;107;67;421;39;9;5;4;7;1;11;27;13;1;5;4;8;1603;3;10;2;2;2;1;1;8;2;32;15;3;0;1;0;4;1;1;0;0;0;0;1;0;1;0;1;0;2;169;51;10;14;2;36;3;1;1;0;4;3;20;0;0;3;0;0;4;1;0;2;0;0;1;0;7;0;2;3;1;9
"181502";"gmina wiejska";"gm. Ostrów";"ropczycko-sędziszowski";"podkarpackie";5304;5777;1922;3382;11;1;0;0;0;0;0;0;0;3382;0;0;3382;63;37;26;0;3319;158;47;34;29;0;5;2;3;1;1;4;3;2;0;3;4;0;3;4;0;1;1;7;1;0;0;0;1;0;2;0;244;158;20;4;4;0;5;3;3;2;14;1;3;6;4;0;3;0;1;3;1;0;0;1;2;0;1;1;1;0;3;196;51;12;25;0;4;51;2;3;3;2;8;2;4;4;0;0;2;0;0;7;3;0;0;0;1;0;3;0;8;1;2461;151;73;15;18;23;1430;9;4;23;3;33;3;9;18;10;8;2;4;11;537;12;2;2;8;3;1;5;9;7;28;12;2;3;2;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;248;32;6;6;5;5;0;0;3;2;3;9;164;2;0;0;0;0;0;2;0;1;0;3;0;0;0;1;2;2;0;9
"181503";"gmina miejsko-wiejska";"gm. Ropczyce";"ropczycko-sędziszowski";"podkarpackie";19476;21310;6349;13127;9;54;0;0;0;0;0;0;0;13127;0;1;13126;155;91;64;0;12971;1045;266;349;146;9;20;18;6;21;35;15;6;4;4;3;9;5;29;16;3;2;2;50;2;0;2;1;6;1;5;10;999;686;47;7;10;4;11;10;6;4;38;9;3;30;8;3;4;3;8;41;10;7;0;1;2;0;19;0;6;9;13;1771;298;22;136;8;8;904;8;6;14;4;29;10;12;14;2;0;3;4;4;213;3;2;2;0;2;2;1;1;49;10;8662;391;274;63;147;79;5467;73;17;17;18;108;4;18;62;109;22;25;4;22;1502;33;13;20;8;8;2;22;13;1;120;44;8;3;2;2;0;1;1;2;3;3;2;3;1;2;3;3;0;5;450;162;39;43;8;17;11;2;23;4;9;21;58;2;9;1;1;0;4;3;4;6;1;3;0;0;4;1;3;5;6;23
"181504";"gmina miejsko-wiejska";"gm. Sędziszów Małopolski";"ropczycko-sędziszowski";"podkarpackie";17021;18791;5184;11837;19;27;0;0;0;0;0;0;0;11837;0;0;11837;121;59;62;0;11716;972;348;238;148;10;29;18;7;21;32;9;10;7;4;11;5;2;3;26;4;4;2;9;5;1;2;0;3;5;3;6;855;555;52;18;13;3;2;4;4;6;41;10;4;69;7;0;4;5;6;15;3;2;0;11;1;1;2;0;0;5;12;722;317;25;76;11;9;112;7;6;12;2;5;13;15;18;2;4;2;4;1;28;0;2;6;1;6;1;5;3;10;19;8662;542;340;99;161;171;1678;78;18;316;26;14;15;17;60;38;10;12;15;20;4758;10;47;21;15;11;4;12;16;4;134;50;13;7;1;2;1;1;4;2;2;2;4;0;0;2;2;2;2;3;455;158;32;51;10;33;2;2;17;5;7;5;60;3;3;11;0;1;3;6;4;6;2;6;1;1;6;6;6;5;3;23
"181505";"gmina wiejska";"gm. Wielopole Skrzyńskie";"ropczycko-sędziszowski";"podkarpackie";5879;6374;2197;3682;8;12;0;0;0;0;0;0;0;3682;0;0;3682;47;36;11;0;3635;101;42;16;7;5;6;2;0;2;3;0;4;1;0;2;3;1;0;0;0;1;0;1;1;1;2;0;0;0;0;1;216;168;9;3;2;1;2;3;0;1;9;0;1;6;1;0;0;0;1;1;1;0;1;1;0;1;0;0;1;0;3;328;54;2;68;2;2;18;1;1;1;1;6;7;1;2;0;0;0;0;1;35;1;0;0;0;1;4;0;1;118;1;2896;212;264;72;47;24;868;14;8;9;4;7;1;6;28;64;12;7;1;30;1155;5;10;3;3;2;0;5;2;1;32;9;0;1;1;0;0;0;0;0;1;0;1;1;0;0;3;1;0;0;85;31;4;11;0;5;1;0;4;3;1;0;4;0;2;3;0;0;3;1;5;1;0;3;0;0;1;0;1;1;0;5
"181601";"gmina miejska";"m. Dynów";"rzeszowski";"podkarpackie";4522;4932;1610;2912;2;23;0;0;0;0;0;0;0;2912;0;0;2912;37;24;13;0;2875;322;100;103;48;3;7;4;2;12;1;4;2;1;0;1;9;0;0;2;0;0;0;1;1;0;2;13;2;0;0;4;253;180;16;4;3;0;1;4;2;1;16;1;2;2;0;1;2;0;1;0;1;0;1;2;0;2;0;5;0;0;6;205;118;6;7;6;9;3;5;4;4;2;5;3;2;2;1;3;1;1;0;4;2;0;2;0;3;2;0;0;1;9;1872;316;501;55;144;241;10;45;8;6;5;4;4;9;8;378;2;4;4;2;2;1;16;2;2;5;1;11;3;1;82;14;2;1;4;0;2;0;0;0;0;1;1;0;2;0;0;0;0;1;209;59;4;6;1;3;110;0;1;2;1;2;2;0;1;4;1;0;4;0;0;0;1;3;0;0;0;1;0;2;1;5
"181602";"gmina miejsko-wiejska";"gm. Błażowa";"rzeszowski";"podkarpackie";7914;8762;2675;5239;3;15;0;0;0;0;0;0;0;5239;0;0;5239;53;29;24;0;5186;311;110;34;56;1;12;10;1;23;8;3;6;2;7;3;5;1;0;4;4;4;0;0;0;0;2;6;2;1;0;6;345;261;17;6;4;1;5;3;0;1;9;1;1;3;4;1;1;5;1;1;4;1;0;2;0;1;0;0;0;2;10;363;166;5;11;104;3;4;7;4;7;0;1;4;6;0;2;3;4;0;2;1;0;1;2;0;4;8;0;2;0;12;3937;275;425;56;105;121;3;40;14;12;3;4;2;8;18;2757;1;0;0;9;1;0;21;2;2;2;2;11;1;3;39;28;3;1;6;1;5;0;3;1;0;1;1;2;0;1;0;1;0;2;202;102;10;11;5;11;10;0;1;1;6;3;2;0;1;6;5;3;4;1;1;1;3;2;0;3;0;2;3;2;3;9
"181603";"gmina miejsko-wiejska";"gm. Boguchwała";"rzeszowski";"podkarpackie";14651;16063;4121;10530;17;77;1;1;0;0;0;0;1;10530;1;1;10529;83;42;41;0;10446;1543;464;283;218;7;53;24;5;157;78;20;50;39;52;10;13;3;4;8;5;5;1;1;4;0;4;5;5;11;5;9;993;703;65;21;14;5;14;15;3;8;52;11;3;4;1;5;2;10;4;0;12;1;1;2;2;1;5;1;0;8;20;753;411;39;14;75;13;26;10;10;10;4;2;20;28;1;2;6;5;3;5;6;3;0;3;2;13;0;5;4;4;29;6446;1504;1657;123;659;523;46;421;159;25;19;26;11;62;165;166;11;15;26;45;29;5;312;28;3;8;6;11;17;4;360;68;16;6;9;4;4;3;2;2;0;5;2;2;2;0;3;0;3;5;643;363;47;71;7;32;15;2;15;6;10;2;2;2;5;3;2;3;14;3;2;1;1;2;2;2;3;8;5;9;4;12
"181604";"gmina wiejska";"gm. Chmielnik";"rzeszowski";"podkarpackie";4985;5391;1510;3475;0;9;0;0;0;0;0;0;0;3474;0;0;3474;31;21;10;0;3443;305;78;54;54;7;13;11;0;22;15;3;4;6;4;4;5;0;0;2;2;0;0;1;0;0;1;11;1;4;1;2;316;188;24;7;2;0;4;36;0;0;18;3;1;2;1;1;0;8;3;1;1;0;2;2;2;0;2;1;3;1;3;280;180;8;2;17;2;3;3;6;2;0;3;8;6;5;0;0;1;3;1;1;0;0;1;1;10;4;3;2;1;7;2322;256;846;29;225;164;6;99;50;4;6;7;2;16;109;386;6;7;1;6;5;1;33;2;1;1;3;1;6;2;42;24;3;3;3;1;1;0;2;2;0;5;0;0;0;1;0;0;0;3;196;90;19;22;6;7;7;2;3;3;6;0;4;1;1;4;2;0;1;1;0;3;1;5;0;2;0;1;1;2;2;7
