"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata";"Liczba głosów ważnych oddanych łącznie na wszystkich kandydatów";"Cezary Paweł KASPRZAK";"Marek RUDNICKI";"Kazimierz Michał UJAZDOWSKI"
"2522-a845-82a2-0256-7ea6-3901-dc3d-a3e1";"149901";"44";"252";"zagranica";"zagranica";"Stambuł, Konsulat Generalny RP Giz 2000 Plaza, Ayazağa Köyü Yolu No: 7, K. 5 34398 Maslak-İstanbul, Stambuł, Republika Turcji";"zagranica";"zagranica";"mazowieckie";"600";"304";"321";"279";"0";"40";"0";"0";"0";"0";"0";"0";"0";"279";"0";"0";"279";"5";"0";"5";"0";"274";"42";"36";"196"
"5ed7-44b4-6176-40c2-cf45-481c-da4a-6972";"149901";"44";"253";"zagranica";"zagranica";"Izmir, Konsulat RP* 1377 Sokak, Aydıner Apartmanı No: 3/19A Alsancak/İzmir, Izmir, Republika Turcji";"zagranica";"zagranica";"mazowieckie";"400";"115";"312";"88";"0";"18";"0";"0";"0";"0";"0";"0";"0";"88";"0";"0";"88";"0";"0";"0";"0";"88";"17";"21";"50"
"1aa0-8eaa-8fc0-e609-36ed-35d3-fc56-94d6";"149901";"44";"254";"zagranica";"zagranica";"Kijów, Wydział Konsularny Ambasady RP Bohdana Chmielnickiego 60 01901 Kyiv, Kijów, Ukraina";"zagranica";"zagranica";"mazowieckie";"500";"430";"86";"414";"0";"90";"0";"0";"0";"0";"0";"0";"0";"413";"0";"0";"413";"20";"9";"11";"0";"393";"60";"83";"250"
"562c-140d-5235-3f37-6c1f-f9da-361f-48c5";"149901";"44";"255";"zagranica";"zagranica";"Charków, Konsulat Generalny RP dzielnica kijowska, ul. Alchevskyh 16 61002 Kharkiv, Charków, Ukraina";"zagranica";"zagranica";"mazowieckie";"120";"63";"61";"59";"0";"7";"0";"0";"0";"0";"0";"0";"0";"59";"0";"0";"59";"0";"0";"0";"0";"59";"5";"27";"27"
"33c7-e208-c6cf-0641-2f56-c0a1-0cb4-1805";"149901";"44";"256";"zagranica";"zagranica";"Odessa, Konsulat Generalny RP Uspenska 2/1 65014 Odesa, Odessa, Ukraina";"zagranica";"zagranica";"mazowieckie";"120";"85";"39";"81";"0";"19";"0";"0";"0";"0";"0";"0";"0";"81";"0";"0";"81";"1";"0";"1";"0";"80";"13";"24";"43"
"f7d4-0f41-6103-8dc3-4aed-d9c0-00d3-f510";"149901";"44";"257";"zagranica";"zagranica";"Lwów, Konsulat Generalny RP Ivana Franka 108 79011 Lviv, Lwów, Ukraina";"zagranica";"zagranica";"mazowieckie";"2500";"2011";"567";"1933";"0";"1191";"0";"0";"0";"0";"0";"0";"0";"1933";"0";"0";"1933";"29";"11";"18";"0";"1904";"217";"565";"1122"
"ae17-f044-e085-43c5-bff3-4f51-2625-4154";"149901";"44";"258";"zagranica";"zagranica";"Łuck, Konsulat Generalny RP Dubniwska 22b 43010 Lutsk, Łuck, Ukraina";"zagranica";"zagranica";"mazowieckie";"250";"85";"167";"83";"0";"10";"0";"0";"0";"0";"0";"0";"0";"83";"0";"0";"83";"1";"0";"1";"0";"82";"10";"31";"41"
"d929-98c5-c2aa-f25a-a2b2-e3d5-18b0-f118";"149901";"44";"259";"zagranica";"zagranica";"Winnica, Konsulat Generalny RP Mykoly Ovodova 51 21050 Vinnytsia, Winnica, Ukraina";"zagranica";"zagranica";"mazowieckie";"150";"108";"42";"108";"0";"6";"0";"0";"0";"0";"0";"0";"0";"108";"0";"0";"108";"1";"1";"0";"0";"107";"2";"93";"12"
"bf89-6f50-b382-f7ee-00b4-72ee-6b7b-b806";"149901";"44";"260";"zagranica";"zagranica";"Taszkent, Ambasada RP Firdavsiy 66 100084, Toshkent, Taszkent, Republika Uzbekistanu";"zagranica";"zagranica";"mazowieckie";"120";"76";"52";"68";"0";"7";"0";"0";"0";"0";"0";"0";"0";"68";"0";"0";"68";"2";"1";"1";"0";"66";"10";"18";"38"
"a4ed-f142-ac48-1a77-22e4-5ee2-6fe0-4e9b";"149901";"44";"261";"zagranica";"zagranica";"Budapeszt, Ambasada RP Városligeti fasor 16 1068 Budapest, Budapeszt, Węgry";"zagranica";"zagranica";"mazowieckie";"1800";"1851";"47";"1753";"0";"584";"0";"0";"0";"0";"0";"0";"0";"1752";"0";"0";"1752";"42";"21";"21";"0";"1710";"287";"428";"995"
"e9e3-3c51-153f-64ec-f935-6a1e-b0eb-d959";"149901";"44";"262";"zagranica";"zagranica";"Londyn I, Ambasada RP w Londynie 47 Portland Place London W1B 1JH, Londyn, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"2562";"2316";"580";"1991";"0";"49";"0";"0";"0";"0";"0";"0";"0";"1991";"0";"0";"1991";"36";"35";"1";"0";"1955";"303";"240";"1412"
"2213-24b7-f755-309c-608c-82b5-2afb-1806";"149901";"44";"263";"zagranica";"zagranica";"Londyn II, Ambasada RP w Londynie 47 Portland Place London W1B 1JH, Londyn, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"2545";"2305";"561";"1994";"0";"275";"0";"0";"0";"0";"0";"0";"0";"1992";"0";"0";"1992";"24";"10";"14";"0";"1968";"271";"210";"1487"
"cd97-6fcb-2930-26b6-01e9-c582-75ac-2eec";"149901";"44";"264";"zagranica";"zagranica";"Londyn III, Ambasada RP w Londynie 47 Portland Place London W1B 1JH, Londyn, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"2136";"2025";"431";"1706";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1704";"0";"1";"1703";"25";"8";"17";"0";"1678";"308";"202";"1168"
"38bd-f633-566d-e7b7-9834-93c7-1703-0088";"149901";"44";"265";"zagranica";"zagranica";"Londyn, Zagraniczne Biuro Handlowe Londyn Polska Agencja Inwestycji i Handlu 90 Gloucester Place, London W1U 6HS, Londyn, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"1471";"1323";"279";"1193";"0";"124";"0";"0";"0";"0";"0";"0";"0";"1192";"0";"0";"1192";"38";"10";"28";"0";"1154";"169";"112";"873"
"099b-615f-be77-c34e-dc07-b048-b7fe-8ba6";"149901";"44";"266";"zagranica";"zagranica";"Londyn, Wydział Konsularny Ambasady RP w Londynie 10 Bouverie Street London EC4Y 8AX, Londyn, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"3492";"3222";"679";"2813";"0";"208";"0";"0";"0";"0";"0";"0";"0";"2813";"0";"0";"2813";"66";"24";"42";"0";"2747";"428";"301";"2018"
"f6b6-1345-4074-4be1-af68-fdb6-8267-cdb7";"149901";"44";"267";"zagranica";"zagranica";"Londyn, Polski Ośrodek Społeczno-Kulturalny 238 - 246 King Street London W6 0RF, Londyn, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"4066";"3544";"815";"3251";"0";"86";"0";"0";"0";"0";"0";"0";"0";"3251";"0";"11";"3240";"116";"42";"74";"0";"3124";"469";"718";"1937"
"7c33-467f-e120-cdbe-5986-9695-463d-5db3";"149901";"44";"268";"zagranica";"zagranica";"Londyn, Windsor Hall przy Polskiej Parafii na Ealingu 2 Windsor Road London, W5 5PD, Londyn, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"6697";"5996";"1409";"5288";"0";"108";"0";"0";"0";"0";"0";"0";"0";"5288";"0";"8";"5280";"162";"56";"106";"0";"5118";"717";"1823";"2578"
"bba3-8641-1273-6b12-6b3f-71c0-2325-488d";"149901";"44";"269";"zagranica";"zagranica";"Londyn, Polskia Parafia na Wimbledon-Putney 7 St. John's Hall, Ravenna Road, London SW15 6AW, Londyn, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"2548";"2177";"528";"2020";"0";"31";"0";"0";"0";"0";"0";"0";"0";"2020";"0";"0";"2020";"55";"13";"42";"0";"1965";"309";"508";"1148"
"b4f6-0ee5-1222-6f80-e609-712d-577b-021d";"149901";"44";"270";"zagranica";"zagranica";"Londyn, Polska Parafia Croydon-Crystal Palace, 6 - 8 Oliver Grove London SE25 6EJ, Londyn, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"2761";"2350";"687";"2074";"0";"37";"0";"0";"0";"0";"0";"0";"0";"2071";"0";"0";"2071";"54";"11";"43";"0";"2017";"307";"442";"1268"
"a04e-181d-0162-9d54-0a9f-424a-cb4d-cd5e";"149901";"44";"271";"zagranica";"zagranica";"Londyn, Polska Parafia pw. Matki Boskiej Częstochowskiej i św. Kazimierza w Londynie, 2 Devonia Road London N1 8JJ, Londyn, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"3868";"3378";"805";"3066";"0";"86";"0";"0";"0";"0";"0";"0";"0";"3053";"0";"1";"3052";"62";"17";"45";"0";"2990";"475";"763";"1752"
"0ecd-b8b6-10cb-06e4-4bc1-c4b5-549c-cf4d";"149901";"44";"272";"zagranica";"zagranica";"Londyn, Polish White Eagle Club, 211 Balham High Rd, Balham London SW17 7BQ, Londyn, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"4047";"3339";"900";"3146";"0";"50";"0";"0";"0";"0";"0";"0";"0";"3141";"0";"0";"3141";"105";"28";"77";"0";"3036";"437";"830";"1769"
"c076-5064-791a-0433-48c3-5be9-51d7-1195";"149901";"44";"273";"zagranica";"zagranica";"Birmingham, Polish Millennium House Bordesley Street Birmingham, B5 5PH, Birmingham, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"4406";"3790";"1068";"3338";"0";"70";"0";"0";"0";"0";"0";"0";"0";"3338";"0";"0";"3338";"177";"48";"129";"0";"3161";"590";"919";"1652"
"b875-9e9a-6b0d-407d-8cc1-97e4-ca33-3554";"149901";"44";"274";"zagranica";"zagranica";"Bournemouth, The Boscombe Link, 3 - 5 Palmerston Road Bournemouth BH1 4HN, Bournemouth, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"1910";"1591";"406";"1504";"0";"22";"0";"0";"0";"0";"0";"0";"0";"1504";"0";"1";"1503";"99";"14";"85";"0";"1404";"273";"346";"785"
"5941-ae75-4b78-86ed-594d-2ac6-f658-0e4b";"149901";"44";"275";"zagranica";"zagranica";"Bristol, Dom Parafialny im. Jana Pawła II 2 Arley Hill Bristol BS6 5PS, Bristol, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"3196";"2658";"854";"2342";"0";"45";"0";"0";"0";"0";"0";"0";"0";"2342";"0";"0";"2342";"86";"66";"20";"0";"2256";"420";"546";"1290"
"4c0d-83db-0bb9-a11c-c277-2d21-1b79-993d";"149901";"44";"276";"zagranica";"zagranica";"Cambridge, Dom Polonia 231 Chesterton Road Cambridge CB4 1AS, Cambridge, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"3360";"3073";"559";"2801";"0";"56";"0";"0";"0";"0";"0";"0";"0";"2801";"0";"0";"2801";"95";"27";"68";"0";"2706";"483";"664";"1559"
"6cc4-ad18-e0ce-504b-e5d3-d744-48a1-3397";"149901";"44";"277";"zagranica";"zagranica";"Coventry, Dom Parafialny The Presbytery Springfield Road Coventry CV1 4GR, Coventry, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"3371";"3077";"574";"2795";"0";"51";"0";"0";"0";"0";"0";"0";"0";"2795";"0";"0";"2795";"100";"47";"53";"0";"2695";"526";"857";"1312"
"ace1-924b-4b3b-5aa7-ebac-b93c-425a-188c";"149901";"44";"278";"zagranica";"zagranica";"Dunstable, Dom Parafialny 17 Victoria Street Dunstable LU6 3AZ, Dunstable, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"3189";"2894";"565";"2624";"0";"49";"0";"0";"0";"0";"0";"0";"0";"2622";"0";"0";"2622";"89";"16";"73";"0";"2533";"445";"695";"1393"
"e190-835c-4564-78ba-ebd5-7117-d531-d2c5";"149901";"44";"279";"zagranica";"zagranica";"Evesham, Town Hall 24 Vine Street Evesham WR 11 4RS, Evesham, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"630";"589";"82";"548";"0";"6";"0";"0";"0";"0";"0";"0";"0";"548";"0";"0";"548";"16";"5";"11";"0";"532";"127";"161";"244"
"1aa1-562d-2ec4-4569-04b5-c1d2-9702-3fd6";"149901";"44";"280";"zagranica";"zagranica";"Gloucester, St. Peters Social Centre Black Dog Way Gloucester GL1 3AF, Gloucester, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"1050";"970";"168";"882";"0";"7";"0";"0";"0";"0";"0";"0";"0";"882";"0";"0";"882";"38";"4";"34";"0";"844";"137";"256";"451"
"821a-002c-68a1-1158-7684-624b-6615-2997";"149901";"44";"281";"zagranica";"zagranica";"Hove, Polish Community Centre 78 Farm Rd Hove BN3 1FD, Hove, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"1470";"1322";"279";"1191";"0";"18";"0";"0";"0";"0";"0";"0";"0";"1191";"0";"0";"1191";"42";"10";"32";"0";"1149";"184";"229";"736"
"03b4-cd81-ac35-d864-e669-5d04-22cd-628b";"149901";"44";"282";"zagranica";"zagranica";"Ilford, Dom Parafialny Lokalnej Polskiej Misji Katolickiej 2 Ashgrove Road, Goodmayes Ilford IG3 9XE, Ilford, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"2117";"1864";"379";"1738";"0";"5";"0";"0";"0";"0";"0";"0";"0";"1736";"0";"0";"1736";"47";"14";"33";"0";"1689";"253";"450";"986"
"19b1-98ac-5077-fbf1-a1ed-49e5-2201-1e3d";"149901";"44";"283";"zagranica";"zagranica";"Norwich, Marlpit Community Centre Hellesdon Road Norwich NR6 5EG, Norwich, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"1050";"939";"208";"842";"0";"4";"0";"0";"0";"0";"0";"0";"0";"842";"0";"1";"841";"28";"7";"21";"0";"813";"147";"170";"496"
"f5ba-8d3a-9077-bdd2-f1e5-37db-bdc8-5136";"149901";"44";"284";"zagranica";"zagranica";"Oksford, Blackbird Leys Community Centre Blackbird Leys Road Oxford OX4 6HW, Oksford, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"2157";"1791";"521";"1636";"0";"39";"0";"0";"0";"0";"0";"0";"0";"1625";"0";"0";"1625";"58";"18";"40";"0";"1567";"268";"308";"991"
"de73-327d-409a-1029-20f8-f4d3-caf5-78ae";"149901";"44";"285";"zagranica";"zagranica";"Slough, Lokalna Polska Misja Katolicka 48 Pitts Road Slough SL1 3XH, Slough, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"3559";"3246";"718";"2940";"0";"61";"0";"0";"0";"0";"0";"0";"0";"2937";"0";"0";"2937";"83";"23";"60";"0";"2854";"458";"839";"1557"
"736b-9638-f8a6-b608-8b5d-fedc-981b-ce60";"149901";"44";"286";"zagranica";"zagranica";"Southampton, Polski Klub 507 Portswood Road Southampton, SO17 2TH, Southampton, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"3341";"2889";"733";"2608";"0";"39";"0";"0";"0";"0";"0";"0";"0";"2607";"0";"0";"2607";"100";"28";"72";"0";"2507";"429";"665";"1413"
"4739-614b-8c1e-7fd0-b18b-e738-a261-014a";"149901";"44";"287";"zagranica";"zagranica";"St. Helier, Caritas Jersey (St. Thomas Hall) 19 Val Plaisant St. Helier JE2 4TA, St. Helier, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"408";"363";"67";"341";"0";"0";"0";"0";"0";"0";"0";"0";"0";"341";"0";"1";"340";"4";"1";"3";"0";"336";"62";"79";"195"
"846b-f8a3-e01a-c402-d6e0-dad0-6adc-6d39";"149901";"44";"288";"zagranica";"zagranica";"Swindon, Polish Community Centre, Walton Close Swindon, SN3 2JU, Swindon, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"1260";"1012";"322";"938";"0";"7";"0";"0";"0";"0";"0";"0";"0";"936";"0";"0";"936";"34";"8";"26";"0";"902";"174";"268";"460"
"6fcc-87ed-05b1-9394-df54-7615-9531-4a37";"149901";"44";"289";"zagranica";"zagranica";"Taunton, The Moose Hall Tower Lane Taunton TA1 4AR, Taunton, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"1470";"1225";"346";"1122";"0";"17";"0";"0";"0";"0";"0";"0";"0";"1122";"0";"0";"1122";"30";"4";"26";"0";"1092";"190";"265";"637"
"40c1-90b0-66e0-88ab-c30a-68e0-bca5-20be";"149901";"44";"290";"zagranica";"zagranica";"Manchester, Konsulat Generalny RP 51 Portland Street Manchester M1 3LD, Manchester, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"6000";"4187";"2409";"3591";"0";"111";"0";"0";"0";"0";"0";"0";"0";"3591";"0";"0";"3591";"122";"33";"89";"0";"3469";"653";"656";"2160"
"97a8-8772-6822-2315-dc37-33bd-6670-7aa4";"149901";"44";"291";"zagranica";"zagranica";"Manchester, Ośrodek Polski przy Parafii Miłosierdzia Bożego, 194 - 196 Lloyd Street North Manchester M14 4QB, Manchester, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"3057";"2377";"874";"2183";"0";"32";"0";"0";"0";"0";"0";"0";"0";"2182";"0";"0";"2182";"78";"43";"35";"0";"2104";"335";"770";"999"
"736f-985d-a7d4-2c7d-a989-419d-9a4b-f301";"149901";"44";"292";"zagranica";"zagranica";"Boston, Sala St. Mary’s Catholic Church, 24 Horncastle Road Boston PE 21 9BU, Boston, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"2001";"1013";"1087";"914";"0";"8";"0";"0";"0";"0";"0";"0";"0";"914";"0";"0";"914";"19";"2";"17";"0";"895";"157";"293";"445"
"8f90-dc1f-2910-b9c4-3f77-d2c4-882a-ee0f";"149901";"44";"293";"zagranica";"zagranica";"Cardiff, Sala Parafialna przy Kościele pw. Matki Bożej z Lourdes Gabalfa Avenue Cardiff CF14 2QQ, Cardiff, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"2016";"1313";"807";"1209";"0";"39";"0";"0";"0";"0";"0";"0";"0";"1209";"0";"0";"1209";"21";"7";"14";"0";"1188";"204";"286";"698"
"0c4a-3344-5240-85dd-5c15-5feb-db66-9eb5";"149901";"44";"294";"zagranica";"zagranica";"Carlisle, St Cuthberts Catholic Community School Victoria Road Carlisle CA1 2UE, Carlisle, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"1046";"410";"673";"373";"0";"9";"0";"0";"0";"0";"0";"0";"0";"373";"0";"1";"372";"3";"0";"3";"0";"369";"63";"108";"198"
"3976-c950-0554-14b4-646c-02e6-7ee8-d7d2";"149901";"44";"295";"zagranica";"zagranica";"Kingston upon Hull, Sala JUNIPER The Community Enterprise Center Ltd. , Cottingham Road Kingston upon Hull, HU5 2DH, Kingston, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"2052";"1193";"993";"1059";"0";"22";"0";"0";"0";"0";"0";"0";"0";"1059";"0";"0";"1059";"19";"9";"10";"0";"1040";"219";"308";"513"
"f394-8673-ffbf-f8d4-489b-dc4d-6a5d-44cf";"149901";"44";"296";"zagranica";"zagranica";"Leeds, Polski Ośrodek Katolicki Newton Hill Road Leeds LS7 4JE, Leeds, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"6066";"4072";"2361";"3705";"0";"66";"0";"0";"0";"0";"0";"0";"0";"3705";"0";"1";"3704";"167";"35";"132";"0";"3537";"618";"1036";"1883"
"ceb0-6f61-abce-4266-917c-e128-ff91-3bf7";"149901";"44";"297";"zagranica";"zagranica";"Leicester, Polski Ośrodek w Leicester przy Polskim Kościele Św. Pawła Falmouth Road Leicester LE5 4WH, Leicester, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"3046";"2104";"1157";"1889";"0";"31";"0";"0";"0";"0";"0";"0";"0";"1882";"0";"2";"1880";"67";"15";"52";"0";"1813";"343";"513";"957"
"55e1-057a-e263-2f6b-6380-f63f-eeee-d064";"149901";"44";"298";"zagranica";"zagranica";"Newcastle upon Tyne, Ośrodek Polski przy Parafii Matki Bożej Częstochowskiej 2 Mapple Terrace Newcastle upon Tyne NE4 7SF, Newcastle, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"1996";"1287";"805";"1191";"0";"27";"0";"0";"0";"0";"0";"0";"0";"1191";"0";"0";"1191";"28";"9";"19";"0";"1163";"195";"264";"704"
"38a4-162f-8ee7-917c-a485-ca04-aa8b-b5b6";"149901";"44";"299";"zagranica";"zagranica";"Nottingham, Ośrodek Polski przy Parafii Matki Bożej Częstochowskiej 2 Sherwood Rise Nottingham NG7 6JN, Nottingham, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"4020";"2940";"1697";"2323";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2323";"0";"0";"2323";"86";"35";"51";"0";"2237";"421";"672";"1144"
"411b-e3c9-12da-80ee-a514-7978-af44-7a84";"149901";"44";"300";"zagranica";"zagranica";"Wrexham, sala Saint Mary’s Cathedral, Regent Street Wrexham LL11 1RB, Wrexham, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"2080";"1134";"1023";"1057";"0";"14";"0";"0";"0";"0";"0";"0";"0";"1057";"0";"0";"1057";"36";"11";"25";"0";"1021";"207";"265";"549"
"ac7c-f499-6194-d235-12c8-808b-3f5f-985f";"149901";"44";"301";"zagranica";"zagranica";"Edynburg, Konsulat Generalny RP 2 Kinnear Road Edinburgh EH3 5PE, Edynburg, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"2198";"2168";"205";"1993";"0";"78";"0";"0";"0";"0";"0";"0";"0";"1993";"0";"0";"1993";"70";"50";"20";"0";"1923";"376";"472";"1075"
"2630-6b4f-c62e-7ca7-22ae-26c0-d1d3-d8e0";"149901";"44";"302";"zagranica";"zagranica";"Edynburg, Polskie Centrum Kultury i Edukacji w Edynburgu 11 John's Lane, Edinburgh EH6 7EL, Edynburg, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"1102";"1010";"160";"942";"0";"15";"0";"0";"0";"0";"0";"0";"0";"942";"0";"0";"942";"22";"7";"15";"0";"920";"235";"158";"527"
"9601-fc9f-6981-ccdd-5b29-fa34-1ffa-ec50";"149901";"44";"303";"zagranica";"zagranica";"Edynburg, Millar Hall, 2 Nether Liberton Lane Edinburgh EH16 5TY, Edynburg, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"800";"772";"90";"710";"0";"24";"0";"0";"0";"0";"0";"0";"0";"710";"0";"0";"710";"40";"12";"28";"0";"670";"116";"109";"445"
"9cf9-7e4a-7fa1-b0ff-8dfd-0ab5-85d3-52f2";"149901";"44";"304";"zagranica";"zagranica";"Aberdeen, Polish Association 35A Union Street Aberdeen AB11 5BN, Aberdeen, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"2001";"1737";"498";"1503";"0";"27";"0";"0";"0";"0";"0";"0";"0";"1501";"0";"1";"1500";"47";"12";"35";"0";"1453";"249";"375";"829"
"2596-9eea-f9f8-84b4-e241-94c9-ee96-4582";"149901";"44";"305";"zagranica";"zagranica";"Broxburn, Polska Szkoła im. Marii Montessori 1A Muir’s Court, Uphall, Broxburn EH52 5JQ, Broxburn, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"600";"528";"106";"494";"0";"13";"0";"0";"0";"0";"0";"0";"0";"494";"0";"0";"494";"18";"3";"15";"0";"476";"81";"143";"252"
"b35f-844f-0a92-0297-1a20-9b91-836c-5076";"149901";"44";"306";"zagranica";"zagranica";"Dalkeith, Parafia St. David’s Catholic Church, 41 Eskbank Road Dalkeith EH22 3BH, Dalkeith, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"300";"226";"87";"213";"0";"7";"0";"0";"0";"0";"0";"0";"0";"213";"0";"0";"213";"6";"2";"4";"0";"207";"49";"36";"122"
"c9b1-dd5f-ad12-09d6-1fe7-c934-15d7-9990";"149901";"44";"307";"zagranica";"zagranica";"Glasgow, „Dom Polski” Polskiego Towarzystwa Społeczno-Oświatowego im. gen. Wł. Sikorskiego 5 Parkgrove Terrace Glasgow G3 7SD, Glasgow, Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej";"zagranica";"zagranica";"mazowieckie";"1700";"1541";"276";"1424";"0";"40";"0";"0";"0";"0";"0";"0";"0";"1424";"0";"0";"1424";"60";"31";"29";"0";"1364";"244";"314";"806"
