"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Jacek Jerzy TOMCZAK - nr na liście 1";"Anna MAJDA - nr na liście 2";"Mirosława Katarzyna KAŹMIERCZAK - nr na liście 3";"Władysław KOCAJ - nr na liście 4";"Marek Stanisław TOMICKI - nr na liście 5";"Piotr ŁYKOWSKI - nr na liście 6";"Teodor STĘPA - nr na liście 7";"Marek Kazimierz WESOŁOWSKI - nr na liście 8";"Michał PYRZYK - nr na liście 9";"Paweł Jerzy GUZIK - nr na liście 10";"Barbara ZIELIŃSKA - nr na liście 11";"Izabela STAJKOWSKA - nr na liście 12";"Urszula Barbara REMISZ - nr na liście 13";"Krzysztof Grzegorz CZAJKOWSKI - nr na liście 14";"Bożena Alina FRANKOWSKA - nr na liście 15";"Irena Elżbieta MACIEJEWSKA - nr na liście 16";"Bernard Marek BRZOSKI - nr na liście 17";"Jerzy Andrzej BERLIK - nr na liście 18";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Zbigniew Grzegorz HOFFMANN - nr na liście 1";"Witold Wojciech CZARNECKI - nr na liście 2";"Zbigniew DOLATA - nr na liście 3";"Ryszard BARTOSIK - nr na liście 4";"Leszek Ryszard GALEMBA - nr na liście 5";"Krzysztof Jan OSTROWSKI - nr na liście 6";"Marek Henryk WASZKOWIAK - nr na liście 7";"Robert Adam POPKOWSKI - nr na liście 8";"Anna WOŹNIAK - nr na liście 9";"Paweł WOJNA - nr na liście 10";"Anita Aldona SZYKOWNA - nr na liście 11";"Małgorzata WIŚNIEWSKA-ZABŁOCKA - nr na liście 12";"Emilia DERUCKA-KOŁATA - nr na liście 13";"Łukasz GRABOWSKI - nr na liście 14";"Małgorzata Marta CICHACKA - nr na liście 15";"Jacek Dariusz BARTKOWIAK - nr na liście 16";"Halina MUSIAŁEK - nr na liście 17";"Zofia Mariola ITMAN - nr na liście 18";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Paulina NOWAK - nr na liście 1";"Tadeusz TOMASZEWSKI - nr na liście 2";"Andrzej Jacek WNUK - nr na liście 3";"Ryszard Piotr NAWROCKI - nr na liście 4";"Robert GALĘBA - nr na liście 5";"Joanna Maria MACIEJEWSKA - nr na liście 6";"Paweł KLECZEWSKI - nr na liście 7";"Krystyna KUBICKA-SZTUL - nr na liście 8";"Jadwiga Elżbieta JARONIEWSKA - nr na liście 9";"Marek SIKORSKI - nr na liście 10";"Kacper PAROL - nr na liście 11";"Leszek Grzegorz STAWICKI - nr na liście 12";"Sylwia PRZYBYŁA - nr na liście 13";"Martyna BUNALSKA - nr na liście 14";"Paweł BARTKOWIAK - nr na liście 15";"Tomasz CZAPCZYK - nr na liście 16";"Anna BĄK - nr na liście 17";"Dariusz WILCZEWSKI - nr na liście 18";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Anna Mirosława BRYŁKA - nr na liście 1";"Maciej JÓŹWIAK - nr na liście 2";"Eryk KORZENIEWSKI - nr na liście 3";"Paweł Rafał RUSIN - nr na liście 4";"Przemysław Tomasz GRONEK - nr na liście 5";"Łukasz JANKOWIAK - nr na liście 6";"Karolina Zofia WIŚNIEWSKA - nr na liście 7";"Andrzej Zbigniew SMOLAREK - nr na liście 8";"Kinga WIŚNIEWSKA - nr na liście 9";"Jolanta Elżbieta NOWICKA - nr na liście 10";"Monika PODOLSKA - nr na liście 11";"Katarzyna Antonina SADZISZ - nr na liście 12";"Izabela GŁOWACKA - nr na liście 13";"Jakub Michał RAKOWSKI - nr na liście 14";"Mirosław Eugeniusz STRZELECKI - nr na liście 15";"Anna PINIŃSKA - nr na liście 16";"Jakub Michał TALENT-DOMINIAK - nr na liście 17";"Wojciech Maciej ZIĘTKOWSKI - nr na liście 18";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Tomasz Piotr NOWAK - nr na liście 1";"Miłosława Dorota STĘPIEŃ - nr na liście 2";"Paulina HENNIG-KLOSKA - nr na liście 3";"Artur Piotr MOKRACKI - nr na liście 4";"Ireneusz NIEWIAROWSKI - nr na liście 5";"Grzegorz Józef CIESIELSKI - nr na liście 6";"Andrzej SZURGOT - nr na liście 7";"Barbara KUBIAK - nr na liście 8";"Piotr GAŁAN - nr na liście 9";"Hieronim Michał URBANEK - nr na liście 10";"Danuta WINIARSKA - nr na liście 11";"Inez Magdalena NISZCZAK - nr na liście 12";"Piotr KUBISIAK - nr na liście 13";"Alicja Teresa MAREK - nr na liście 14";"Stefan Julian ŚMIGASZEWSKI - nr na liście 15";"Żanetta Magdalena MATLEWSKA - nr na liście 16";"Mariola BUDZIŃSKA - nr na liście 17";"Dariusz Józef PILAK - nr na liście 18";"Lista nr 7 - KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYTÓW RENCISTÓW - ZPOW-601-21/19";"Zdzisław Kazimierz JANKOWSKI - nr na liście 1";"Eugeniusz MACIEJEWSKI - nr na liście 2";"Mirosław Sławomir PATERKIEWICZ - nr na liście 3";"Julia URBANOWSKA - nr na liście 4";"Mariola Ewa KRENZ - nr na liście 5";"Milena CIESIELSKA - nr na liście 6";"Andrzej RUSIN - nr na liście 7";"Danuta MISIAK - nr na liście 8";"Mieczysław Piotr GÓRA - nr na liście 9";"Piotr ŚWIĄTEK - nr na liście 10";"Urszula Halina KURCZEWSKA - nr na liście 11";"Agnieszka Joanna DOROSZUK - nr na liście 12";"Tomasz HYBIAK - nr na liście 13"
"8bd1-ac59-cc44-f3df-d7da-4316-fbaa-d4b8";"301010";"37";"4";"wieś";"stały";"Dom Ludowy, Lubstówek 55, 62-610 Sompolno";"gm. Sompolno";"koniński";"wielkopolskie";"638";"710";"248";"390";"0";"1";"0";"0";"0";"0";"0";"0";"0";"390";"0";"0";"390";"13";"7";"6";"0";"377";"26";"10";"5";"1";"3";"0";"1";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"294";"50";"54";"15";"17";"93";"3";"2";"31";"10";"3";"1";"5";"0";"2";"1";"1";"0";"6";"21";"5";"2";"0";"3";"5";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"2";"1";"14";"8";"0";"1";"0";"0";"0";"1";"2";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"22";"14";"0";"1";"1";"2";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8cf2-c0c3-5d33-5a05-a3de-e695-40ea-0d6d";"301010";"37";"5";"wieś";"stały";"Szkoła Podstawowa im. Pierwszej Kadrowej, Mąkolno Szkolna 31, 62-610 Sompolno";"gm. Sompolno";"koniński";"wielkopolskie";"1524";"1674";"612";"912";"2";"1";"0";"0";"0";"0";"0";"0";"0";"912";"0";"0";"912";"24";"21";"3";"0";"888";"99";"28";"13";"5";"4";"25";"1";"0";"3";"2";"0";"7";"0";"1";"2";"2";"3";"2";"1";"562";"150";"87";"16";"23";"161";"24";"8";"43";"21";"4";"5";"1";"2";"5";"4";"1";"2";"5";"94";"39";"0";"0";"3";"35";"0";"1";"1";"0";"1";"1";"0";"2";"1";"3";"0";"2";"5";"45";"22";"5";"4";"4";"0";"4";"0";"0";"1";"0";"1";"0";"0";"2";"0";"0";"1";"1";"87";"37";"4";"10";"1";"13";"0";"13";"2";"1";"0";"0";"0";"2";"0";"1";"1";"2";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"f967-1177-76f6-3f07-a201-ff3f-5442-d25d";"301010";"37";"6";"wieś";"stały";"Szkoła Podstawowa, Ośno Górne 2A, 62-610 Sompolno";"gm. Sompolno";"koniński";"wielkopolskie";"935";"1035";"410";"525";"0";"3";"0";"0";"0";"0";"0";"0";"0";"525";"0";"0";"525";"12";"11";"1";"0";"513";"45";"16";"5";"2";"2";"11";"0";"2";"0";"0";"1";"3";"1";"1";"0";"1";"0";"0";"0";"396";"121";"50";"21";"16";"103";"10";"3";"29";"17";"1";"5";"1";"1";"4";"1";"0";"2";"11";"28";"9";"7";"1";"2";"5";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"20";"7";"5";"0";"2";"0";"1";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"24";"12";"0";"1";"0";"5";"0";"2";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"eb74-9551-7088-94c1-cecc-4e0f-8fc1-9aac";"301010";"37";"7";"wieś";"stały";"Remiza OSP, Racięcice 35, 62-610 Sompolno";"gm. Sompolno";"koniński";"wielkopolskie";"429";"471";"182";"247";"0";"0";"0";"0";"0";"0";"0";"0";"0";"247";"0";"0";"247";"8";"4";"4";"0";"239";"9";"4";"2";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"190";"28";"21";"9";"5";"69";"4";"0";"40";"7";"1";"2";"0";"0";"1";"1";"0";"0";"2";"13";"3";"4";"1";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"16";"2";"3";"3";"0";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"2";"0";"10";"6";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"35f6-cf1c-8897-d84f-24fa-4ae4-ed2d-70b8";"301011";"37";"1";"wieś";"stały";"Szkoła Podstawowa, Szkolna 11, 62-571 Stare Miasto";"gm. Stare Miasto";"koniński";"wielkopolskie";"1061";"1156";"285";"776";"3";"3";"0";"0";"0";"0";"0";"0";"0";"776";"0";"0";"776";"10";"10";"0";"0";"766";"52";"21";"14";"3";"1";"2";"0";"0";"1";"3";"0";"1";"0";"0";"3";"2";"1";"0";"0";"352";"101";"49";"27";"34";"25";"6";"23";"49";"9";"0";"0";"4";"0";"1";"3";"4";"4";"13";"180";"36";"10";"1";"111";"11";"0";"1";"0";"0";"0";"0";"1";"2";"1";"1";"0";"3";"2";"48";"25";"7";"1";"2";"0";"2";"0";"0";"2";"1";"1";"0";"1";"0";"0";"1";"4";"1";"132";"67";"6";"22";"1";"21";"2";"3";"0";"1";"1";"0";"0";"3";"0";"0";"5";"0";"0";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"1489-c153-a0e8-25a6-8305-7226-842f-772f";"301011";"37";"2";"wieś";"stały";"Szkoła Podstawowa, Kasztanowa 1, 62-571 Stare Miasto";"gm. Stare Miasto";"koniński";"wielkopolskie";"1140";"1218";"315";"825";"0";"4";"0";"0";"0";"0";"0";"0";"0";"825";"0";"0";"825";"12";"10";"2";"0";"813";"77";"29";"20";"4";"6";"1";"0";"1";"5";"1";"0";"5";"0";"0";"2";"1";"1";"1";"0";"290";"77";"58";"17";"29";"19";"5";"9";"43";"9";"2";"1";"0";"1";"0";"1";"0";"0";"19";"205";"22";"12";"1";"127";"13";"0";"0";"1";"0";"4";"6";"0";"0";"0";"2";"1";"2";"14";"47";"24";"4";"4";"2";"1";"3";"0";"0";"1";"0";"1";"0";"1";"1";"1";"0";"4";"0";"192";"90";"15";"44";"6";"20";"7";"4";"2";"1";"0";"1";"0";"0";"0";"0";"1";"0";"1";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"6f8a-773e-9b5f-46e6-1bb8-eb1d-bc37-69f7";"301011";"37";"3";"wieś";"stały";"Szkoła Podstawowa, Żychlin Parkowa 11, 62-571 Stare Miasto";"gm. Stare Miasto";"koniński";"wielkopolskie";"1713";"1845";"504";"1209";"0";"5";"0";"0";"0";"0";"0";"0";"0";"1208";"0";"0";"1208";"21";"15";"6";"0";"1187";"73";"38";"15";"0";"6";"2";"1";"0";"0";"2";"0";"1";"0";"0";"2";"4";"0";"0";"2";"490";"164";"73";"18";"38";"21";"8";"23";"77";"19";"2";"3";"2";"3";"3";"1";"2";"6";"27";"282";"40";"10";"3";"201";"4";"4";"1";"1";"1";"2";"1";"0";"1";"1";"0";"1";"0";"11";"64";"27";"9";"7";"4";"1";"4";"2";"0";"1";"0";"0";"1";"0";"0";"0";"0";"4";"4";"269";"130";"49";"47";"1";"15";"4";"6";"5";"0";"1";"1";"2";"1";"1";"0";"5";"0";"1";"9";"3";"1";"0";"0";"1";"0";"1";"1";"1";"1";"0";"0";"0"
"e0a3-ad15-20c3-e681-f2c6-3050-1f7c-903a";"301011";"37";"4";"wieś";"stały";"Klub Wiejski, Krągola Pierwsza 12B, 62-571 Stare Miasto";"gm. Stare Miasto";"koniński";"wielkopolskie";"699";"765";"290";"409";"0";"1";"0";"0";"0";"0";"0";"0";"0";"409";"0";"0";"409";"9";"4";"5";"0";"400";"21";"7";"5";"1";"3";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"0";"0";"1";"195";"47";"31";"20";"20";"5";"0";"9";"22";"11";"3";"3";"4";"1";"1";"3";"2";"0";"13";"86";"11";"1";"2";"60";"1";"4";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"3";"25";"9";"5";"0";"1";"0";"3";"1";"2";"0";"0";"0";"0";"0";"1";"0";"0";"1";"2";"73";"34";"3";"21";"0";"6";"0";"2";"2";"1";"1";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"b4ef-5d11-a4af-3c51-1b4d-af47-a165-2e11";"301011";"37";"5";"wieś";"stały";"Szkoła Podstawowa, Lisiec Wielki Długa 1, 62-571 Stare Miasto";"gm. Stare Miasto";"koniński";"wielkopolskie";"1783";"1980";"657";"1126";"0";"9";"0";"0";"0";"0";"0";"0";"0";"1126";"0";"0";"1126";"22";"16";"6";"0";"1104";"93";"41";"19";"2";"2";"1";"1";"1";"1";"2";"3";"3";"2";"1";"2";"3";"4";"4";"1";"665";"210";"140";"35";"70";"26";"6";"23";"44";"28";"6";"8";"6";"4";"6";"7";"3";"5";"38";"172";"16";"2";"0";"128";"3";"1";"2";"0";"1";"0";"4";"0";"2";"2";"0";"1";"3";"7";"57";"21";"5";"2";"8";"0";"5";"3";"1";"2";"1";"1";"1";"2";"0";"0";"0";"4";"1";"113";"56";"9";"11";"0";"22";"2";"2";"1";"0";"1";"2";"0";"2";"3";"0";"1";"1";"0";"4";"2";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"b156-643f-c6cd-5ed3-1d97-9725-0408-d71b";"301011";"37";"6";"wieś";"stały";"Szkoła Podstawowa, Modła Królewska 35, 62-571 Stare Miasto";"gm. Stare Miasto";"koniński";"wielkopolskie";"986";"1087";"313";"673";"2";"6";"0";"0";"0";"0";"0";"0";"0";"673";"0";"0";"673";"8";"5";"3";"0";"665";"52";"17";"10";"2";"1";"3";"0";"0";"3";"1";"2";"3";"0";"2";"4";"2";"1";"1";"0";"396";"116";"74";"18";"84";"16";"2";"10";"41";"7";"1";"4";"3";"0";"3";"1";"4";"3";"9";"107";"15";"1";"4";"77";"5";"0";"0";"0";"0";"0";"2";"0";"1";"0";"0";"1";"1";"0";"45";"15";"3";"5";"4";"4";"1";"1";"5";"2";"2";"0";"0";"0";"2";"1";"0";"0";"0";"62";"35";"3";"3";"2";"10";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"3";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0"
"a4af-e03d-b2d0-bd10-7c9f-12d7-4c62-5d5f";"301011";"37";"7";"wieś";"stały";"Szkoła Podstawowa, Barczygłów Grodziecka 55, 62-571 Stare Miasto";"gm. Stare Miasto";"koniński";"wielkopolskie";"490";"528";"210";"280";"0";"0";"0";"0";"0";"0";"0";"0";"0";"280";"0";"0";"280";"9";"6";"3";"0";"271";"17";"3";"4";"1";"2";"0";"1";"1";"1";"0";"1";"0";"2";"0";"0";"0";"0";"1";"0";"176";"58";"44";"8";"10";"2";"2";"6";"16";"14";"0";"0";"2";"0";"6";"1";"0";"1";"6";"37";"2";"0";"0";"28";"2";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"1";"1";"0";"17";"4";"6";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"2";"1";"0";"0";"0";"0";"24";"9";"2";"5";"0";"5";"0";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"42db-eff5-a385-8f12-1f51-9459-bf04-32f9";"301011";"37";"8";"wieś";"stały";"Przedszkole Samorządowe w Starym Mieście Oddział w Ruminie, Rumin 45, 62-500 Konin";"gm. Stare Miasto";"koniński";"wielkopolskie";"737";"809";"230";"507";"0";"1";"0";"0";"0";"0";"0";"0";"0";"507";"0";"0";"507";"3";"3";"0";"0";"504";"49";"26";"5";"2";"1";"2";"0";"0";"1";"1";"0";"0";"0";"1";"0";"8";"2";"0";"0";"225";"43";"19";"5";"48";"23";"0";"13";"33";"8";"1";"0";"1";"0";"4";"3";"0";"0";"24";"86";"24";"0";"2";"42";"1";"0";"0";"0";"0";"3";"2";"0";"1";"1";"0";"0";"1";"9";"23";"10";"2";"1";"3";"0";"1";"0";"0";"0";"0";"3";"1";"0";"0";"0";"0";"1";"1";"121";"57";"11";"29";"0";"10";"1";"3";"5";"0";"1";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3eb3-20ee-3a7f-55ba-97a8-9220-f012-1313";"301012";"37";"1";"miasto";"stały";"Zespół Szkolno-Przedszkolny w Ślesinie, Żwirki i Wigury 55, 62-561 Ślesin";"gm. Ślesin";"koniński";"wielkopolskie";"1324";"1439";"437";"887";"4";"11";"0";"0";"0";"0";"0";"0";"0";"887";"0";"0";"887";"11";"9";"2";"0";"876";"187";"9";"4";"1";"166";"1";"0";"0";"1";"0";"0";"1";"0";"1";"2";"0";"1";"0";"0";"377";"137";"53";"33";"8";"26";"5";"4";"54";"14";"4";"0";"2";"1";"1";"2";"5";"2";"26";"84";"51";"6";"2";"9";"7";"1";"0";"1";"1";"0";"0";"0";"1";"1";"0";"0";"0";"4";"34";"21";"2";"1";"3";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"3";"1";"193";"134";"23";"16";"0";"10";"0";"0";"2";"0";"0";"2";"1";"0";"0";"0";"0";"3";"2";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"cf20-e331-fa16-9309-964c-1150-aaed-6df6";"301012";"37";"2";"miasto";"stały";"Zespół Szkolno-Przedszkolny w Ślesinie, Młodzieżowa 1, 62-561 Ślesin";"gm. Ślesin";"koniński";"wielkopolskie";"941";"1017";"327";"614";"1";"12";"0";"0";"0";"0";"0";"0";"0";"614";"0";"0";"614";"11";"7";"4";"0";"603";"87";"6";"2";"0";"72";"1";"0";"0";"3";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"239";"90";"33";"18";"8";"11";"3";"3";"33";"12";"0";"0";"5";"1";"1";"1";"2";"2";"16";"75";"42";"11";"1";"9";"2";"1";"0";"0";"1";"1";"0";"1";"2";"0";"1";"0";"0";"3";"53";"20";"6";"2";"3";"1";"8";"3";"1";"2";"1";"0";"0";"2";"0";"2";"0";"1";"1";"146";"82";"12";"17";"1";"15";"4";"1";"3";"1";"0";"0";"1";"1";"0";"0";"2";"3";"3";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"34af-6ff6-37e2-48e2-f6ec-91b0-c71e-368e";"301012";"37";"3";"wieś";"stały";"Szkoła Podstawowa w Ostrowążu, Ostrowąż 21, 62-561 Ślesin";"gm. Ślesin";"koniński";"wielkopolskie";"574";"634";"236";"338";"1";"0";"0";"0";"0";"0";"0";"0";"0";"338";"0";"0";"338";"10";"7";"3";"0";"328";"45";"0";"2";"0";"35";"4";"0";"0";"2";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"202";"82";"26";"18";"5";"11";"4";"1";"11";"9";"0";"3";"0";"0";"0";"4";"1";"5";"22";"21";"8";"1";"1";"1";"2";"0";"1";"1";"1";"0";"2";"0";"0";"2";"0";"0";"0";"1";"12";"4";"3";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"46";"24";"11";"4";"0";"5";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"620c-90fa-e69d-c328-493e-4a7e-4f21-de28";"301012";"37";"4";"wieś";"stały";"Ośrodek Szkoleniowo-Wypoczynkowy ""WITYNG"" w Mikorzynie, Mikorzyn 1A, 62-561 Ślesin";"gm. Ślesin";"koniński";"wielkopolskie";"1429";"1574";"552";"877";"3";"4";"0";"0";"0";"0";"0";"0";"0";"877";"0";"0";"877";"19";"17";"2";"0";"858";"146";"10";"6";"1";"119";"0";"1";"0";"1";"2";"0";"1";"0";"0";"1";"3";"0";"0";"1";"469";"160";"74";"21";"9";"46";"9";"15";"61";"21";"1";"4";"3";"1";"2";"5";"2";"3";"32";"71";"44";"0";"1";"9";"3";"3";"0";"1";"0";"0";"1";"0";"0";"1";"1";"0";"0";"7";"53";"27";"4";"3";"1";"1";"3";"0";"2";"1";"1";"0";"0";"2";"0";"2";"1";"3";"2";"113";"63";"10";"9";"1";"17";"1";"1";"2";"1";"0";"1";"2";"0";"0";"0";"0";"2";"3";"6";"2";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1"
"a714-0b24-7ab0-d5f8-2548-f729-39e4-7e33";"301012";"37";"5";"wieś";"stały";"Szkoła Podstawowa w Szyszyńskich Holendrach, Szyszyńskie Holendry 162, 62-561 Ślesin";"gm. Ślesin";"koniński";"wielkopolskie";"1736";"1920";"756";"980";"4";"4";"0";"0";"0";"0";"0";"0";"0";"980";"0";"0";"980";"13";"8";"5";"0";"967";"136";"12";"3";"3";"100";"2";"1";"1";"3";"0";"0";"0";"1";"2";"6";"2";"0";"0";"0";"609";"194";"102";"57";"28";"51";"11";"13";"50";"23";"0";"4";"3";"0";"4";"6";"5";"3";"55";"65";"27";"4";"2";"12";"10";"1";"0";"0";"0";"2";"0";"0";"1";"0";"1";"0";"2";"3";"36";"20";"7";"3";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"119";"65";"16";"6";"0";"15";"2";"1";"3";"1";"1";"0";"2";"1";"0";"1";"0";"4";"1";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"9e55-c97b-e9d3-bcff-8959-2aa8-0c88-0da2";"301012";"37";"6";"wieś";"stały";"Budynek po Szkole Podstawowej w Ignacewie, Ignacewo 19, 62-561 Ślesin";"gm. Ślesin";"koniński";"wielkopolskie";"569";"614";"233";"336";"0";"0";"0";"0";"0";"0";"0";"0";"0";"336";"0";"0";"336";"7";"7";"0";"0";"329";"49";"9";"2";"1";"31";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"2";"0";"0";"1";"227";"80";"32";"18";"8";"30";"3";"8";"23";"7";"1";"1";"4";"0";"1";"2";"1";"1";"7";"17";"5";"4";"1";"0";"1";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"8";"5";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"28";"11";"3";"8";"0";"2";"2";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"cf72-4820-5507-8976-b025-26c4-4392-c8a2";"301012";"37";"7";"wieś";"stały";"Szkoła Podstawowa w Piotrkowicach, Piotrkowice 27, 62-561 Ślesin";"gm. Ślesin";"koniński";"wielkopolskie";"1540";"1695";"657";"883";"0";"2";"0";"0";"0";"0";"0";"0";"0";"883";"0";"0";"883";"28";"20";"8";"0";"855";"114";"16";"3";"1";"79";"2";"1";"0";"0";"1";"1";"1";"1";"1";"2";"1";"1";"1";"2";"497";"187";"63";"43";"12";"51";"4";"17";"47";"23";"0";"5";"5";"5";"4";"5";"2";"2";"22";"76";"42";"5";"3";"7";"7";"0";"2";"0";"0";"1";"2";"0";"2";"0";"0";"0";"2";"3";"48";"18";"5";"4";"2";"0";"2";"2";"4";"0";"0";"1";"0";"1";"1";"0";"0";"2";"6";"115";"50";"24";"16";"4";"7";"2";"3";"1";"0";"0";"1";"2";"0";"0";"0";"5";"0";"0";"5";"1";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0"
"7770-67b9-0c63-4597-ba4a-bb86-a68a-a884";"301012";"37";"8";"wieś";"stały";"Szkoła Podstawowa w Wąsoszach, Wąsosze 73, 62-561 Ślesin";"gm. Ślesin";"koniński";"wielkopolskie";"700";"763";"268";"432";"0";"5";"0";"0";"0";"0";"0";"0";"0";"432";"0";"0";"432";"1";"0";"1";"0";"431";"57";"7";"3";"0";"36";"5";"0";"0";"1";"0";"0";"2";"2";"0";"0";"1";"0";"0";"0";"267";"71";"27";"10";"7";"50";"4";"7";"57";"7";"1";"1";"5";"0";"0";"2";"0";"2";"16";"46";"13";"6";"3";"5";"10";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"3";"9";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"50";"23";"8";"7";"1";"5";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"1";"2";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0"
