"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Stanisław Adam ŻUK - nr na liście 1";"Tadeusz SAMBORSKI - nr na liście 2";"Mariola SZCZĘSNA - nr na liście 3";"Andrzej ROJEK - nr na liście 4";"Stanisław LASKOWSKI - nr na liście 5";"Artur Andrzej JURKOWSKI - nr na liście 6";"Zofia RAK - nr na liście 7";"Wiktor Marian PIOTROWSKI - nr na liście 8";"Bożena Maria BRZOZOWSKA - nr na liście 9";"Olga BURDYNA - nr na liście 10";"Maria WRONA - nr na liście 11";"Cecylia Ewa STANKIEWICZ - nr na liście 12";"Roman Edward SADOWSKI - nr na liście 13";"Stanisław GRZYB - nr na liście 14";"Waldemar Andrzej MATYS - nr na liście 15";"Romuald Piotr SALATA - nr na liście 16";"Marcin Karol KRASOWSKI - nr na liście 17";"Kazimiera Zofia TUCHOWSKA - nr na liście 18";"Mariusz Janusz IMIELSKI - nr na liście 19";"Bartosz ŁASICA - nr na liście 20";"Barbara OTROCIUK - nr na liście 21";"Eugenia BUKAT - nr na liście 22";"Stanisław GNAT - nr na liście 23";"Leszek Józef SUPIERZ - nr na liście 24";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Adam Józef LIPIŃSKI - nr na liście 1";"Elżbieta Barbara WITEK - nr na liście 2";"Marzena Anna MACHAŁEK - nr na liście 3";"Krzysztof Jan KUBÓW - nr na liście 4";"Wojciech Michał ZUBOWSKI - nr na liście 5";"Ewa Zofia SZYMAŃSKA - nr na liście 6";"Teresa ZEMBIK - nr na liście 7";"Adam BABUŚKA - nr na liście 8";"Józef RYPIŃSKI - nr na liście 9";"Szymon Marek POGODA - nr na liście 10";"Wojciech MARCINIAK - nr na liście 11";"Jacek KARWAN - nr na liście 12";"Andrzej KREDKOWSKI - nr na liście 13";"Jadwiga Barbara BUCIUTO - nr na liście 14";"Dagmara Helena GĘBORYS - nr na liście 15";"Kamila Dorota BRZOZOWSKA - nr na liście 16";"Agnieszka Ewa BADZIŃSKA - nr na liście 17";"Aurelia Barbara SADOWSKA-KOWALSKA - nr na liście 18";"Eurydyka Maria CZYRKO - nr na liście 19";"Ewa KWIATKOWSKA - nr na liście 20";"Łukasz Franciszek URBANOWICZ - nr na liście 21";"Dawid Łukasz SARBAK - nr na liście 22";"Dorota BOJAKOWSKA - nr na liście 23";"Wojciech Paweł LESZCZYK - nr na liście 24";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Małgorzata Helena SEKUŁA-SZMAJDZIŃSKA - nr na liście 1";"Robert Marcin OBAZ - nr na liście 2";"Kaja FILACZYŃSKA - nr na liście 3";"Ryszard ZBRZYZNY - nr na liście 4";"Damian PIĄTEK - nr na liście 5";"Krystyna Anna BURAKOWSKA - nr na liście 6";"Piotr Jerzy PACZÓSKI - nr na liście 7";"Joanna Magdalena ORZECHOWSKA - nr na liście 8";"Paweł GRYĆ - nr na liście 9";"Rafał MIARA - nr na liście 10";"Magdalena JANKOWSKA - nr na liście 11";"Dominika KRÓLEWIECKA-WALA - nr na liście 12";"Przemysław Mikołaj MAJEWICZ - nr na liście 13";"Mikołaj Adam BIDNYK - nr na liście 14";"Piotr Rafał KOHLMAN - nr na liście 15";"Rafał Krzysztof GŁUSZKO - nr na liście 16";"Paweł Adam BACZMAŃSKI - nr na liście 17";"Edyta Katarzyna PŁANETA-SIEWIERSKA - nr na liście 18";"Leszek Kazimierz GRZYB - nr na liście 19";"Alicja RAKSZEWSKA - nr na liście 20";"Magdalena JÓŹWIK - nr na liście 21";"Inez Jolanta BRYCZKOWSKA - nr na liście 22";"Daniel Radosław KOKO - nr na liście 23";"Sławomir Adam GADEK - nr na liście 24";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Waldemar Arkadiusz UTECHT - nr na liście 1";"Krzysztof Piotr JASIŃSKI - nr na liście 2";"Anna Dorota POTOCKA-KACZYK - nr na liście 3";"Krzysztof Norbert MISTOŃ - nr na liście 4";"Dominik Sławomir GUDOWSKI - nr na liście 5";"Marcin Jerzy BUSTOWSKI - nr na liście 6";"Krystian Piotr SOSIŃSKI - nr na liście 7";"Remigiusz Konrad BURDZIŃSKI - nr na liście 8";"Kacper Mikołaj KORWIN-MIKKE - nr na liście 9";"Paweł Stefan PASZYN - nr na liście 10";"Jakub Edward MALICKI - nr na liście 11";"Andrzej GRYF-TOMASZEWSKI - nr na liście 12";"Małgorzata Agnieszka ŚWIERZOWSKA - nr na liście 13";"Sabina Iwona KARPIEJ - nr na liście 14";"Emilia Patrycja SOLAREK-STRUMIŃSKA - nr na liście 15";"Sebastian Jacek SPRYSAK - nr na liście 16";"Regina Elżbieta WINNICKA - nr na liście 17";"Małgorzata Olga BURDZIŃSKA - nr na liście 18";"Jarosław HOSZOWSKI - nr na liście 19";"Agnieszka Katarzyna PASZYN - nr na liście 20";"Joanna NICIEJEWSKA - nr na liście 21";"Paweł MAJEWICZ - nr na liście 22";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Piotr BORYS - nr na liście 1";"Zofia CZERNOW - nr na liście 2";"Robert KROPIWNICKI - nr na liście 3";"Iwona Małgorzata KRAWCZYK - nr na liście 4";"Ewa DROZD - nr na liście 5";"Jarosław Ryszard DUDKOWIAK - nr na liście 6";"Dorota BARANOWSKA - nr na liście 7";"Michał BANDER - nr na liście 8";"Konrad Jerzy SIKORA - nr na liście 9";"Konrad Antoni ROWIŃSKI - nr na liście 10";"Anna Eugenia PICHAŁA - nr na liście 11";"Ksenia Anna DOWHAŃ-DOMAŃSKA - nr na liście 12";"Beata Edyta ROLSKA - nr na liście 13";"Zbigniew GRZEŚKÓW - nr na liście 14";"Krystyna Henryka BARCIK - nr na liście 15";"Urszula MAGRYŚ - nr na liście 16";"Jakub Krzysztof JAGIEŁŁO - nr na liście 17";"Barbara Anna SKÓRZEWSKA - nr na liście 18";"Joanna Dorota STRĄCZEK - nr na liście 19";"Małgorzata Joanna SURWIŁO - nr na liście 20";"Anna BROK - nr na liście 21";"Grzegorz ZIELIŃSKI - nr na liście 22";"Mirosław GRAF - nr na liście 23";"Włodzimierz BARTKOWIAK - nr na liście 24";"Lista nr 8 - KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Adam Stanisław MYRDA - nr na liście 1";"Tomasz Andrzej GABRYSIAK - nr na liście 2";"Jacek KIEŁB - nr na liście 3";"Piotr Jan MIEDZIŃSKI - nr na liście 4";"Kazimierz JANIK - nr na liście 5";"Beata CASTAÑEDA TRUJILLO - nr na liście 6";"Piotr Kazimierz WANDYCZ - nr na liście 7";"Irena Ewa SZEFFS - nr na liście 8";"Rafał Krzysztof SALA - nr na liście 9";"Krzysztof Mirosław LEWICKI - nr na liście 10";"Aleksandra Marta TOBIASZ - nr na liście 11";"Maciej Jan CIEŚLA - nr na liście 12";"Emilia Janina SOBIESKA - nr na liście 13";"Artur Waldemar ZIELIŃSKI - nr na liście 14";"Dariusz Andrzej CZAJA - nr na liście 15";"Justyna Magdalena FOREMNA - nr na liście 16";"Bartosz Seweryn KUŚWIK - nr na liście 17";"Katarzyna Aneta GRZELAK - nr na liście 18";"Krzysztof Walery WITKOWSKI - nr na liście 19";"Jolanta Elżbieta KUSTROWSKA - nr na liście 20";"Stefan Adam ZAWIERUCHA - nr na liście 21";"Katarzyna Paula TYMIŃSKA - nr na liście 22";"Jadwiga Wacława SAŁADUCHA - nr na liście 23";"Kamil Norbert POLAK-SALOMON - nr na liście 24"
"82de-43b5-097f-d03e-4bed-2c9c-154f-bbc9";"021202";"1";"3";"wieś";"stały";"Zespół Szkolno-Przedszkolny w Lubomierzu Oddział Przedszkolny w Pasieczniku, Pasiecznik 92, 59-623 Lubomierz";"gm. Lubomierz";"lwówecki";"dolnośląskie";"498";"529";"213";"285";"1";"0";"0";"0";"0";"0";"0";"0";"0";"285";"0";"0";"285";"11";"7";"4";"0";"274";"19";"5";"2";"3";"6";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"121";"30";"31";"28";"1";"1";"7";"2";"2";"2";"5";"0";"0";"1";"1";"1";"2";"1";"0";"1";"1";"0";"1";"0";"3";"42";"29";"4";"3";"0";"1";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"16";"3";"1";"0";"0";"1";"5";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"72";"15";"41";"2";"0";"6";"1";"0";"0";"4";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"4";"1";"0";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"905d-ee8c-74f2-b09f-9e89-53d1-63a8-c2a2";"021202";"1";"4";"wieś";"stały";"Świetlica Wiejska w Chmieleniu, Chmieleń 80, 59-623 Lubomierz";"gm. Lubomierz";"lwówecki";"dolnośląskie";"699";"723";"329";"370";"0";"5";"0";"0";"0";"0";"0";"0";"0";"370";"0";"0";"370";"4";"4";"0";"0";"366";"32";"1";"3";"6";"9";"1";"1";"6";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"149";"43";"27";"39";"2";"4";"5";"1";"0";"5";"3";"0";"0";"7";"2";"0";"2";"0";"0";"4";"2";"2";"0";"1";"0";"41";"19";"7";"1";"3";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"9";"0";"29";"6";"3";"0";"0";"4";"4";"0";"0";"7";"0";"0";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0";"2";"102";"31";"47";"5";"4";"2";"0";"1";"1";"5";"1";"0";"0";"0";"2";"0";"0";"2";"0";"0";"0";"0";"0";"1";"0";"13";"3";"2";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"2"
"1958-111d-e1aa-b272-95f1-b58a-b160-b742";"021202";"1";"5";"wieś";"stały";"Świetlica Wiejska w Wojciechowie, Wojciechów 57, 59-623 Lubomierz";"gm. Lubomierz";"lwówecki";"dolnośląskie";"501";"569";"220";"281";"1";"0";"0";"0";"0";"0";"0";"0";"0";"281";"0";"0";"281";"6";"4";"2";"0";"275";"38";"10";"1";"7";"7";"1";"0";"4";"0";"7";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104";"26";"26";"17";"0";"1";"5";"0";"1";"3";"0";"1";"0";"16";"0";"0";"2";"0";"0";"0";"1";"2";"1";"2";"0";"52";"21";"11";"2";"5";"2";"1";"2";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"5";"0";"16";"4";"1";"0";"0";"1";"6";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"61";"11";"36";"2";"1";"2";"0";"1";"0";"7";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"aec5-0b5b-d677-58b5-d190-8d3f-d33b-45d7";"021202";"1";"6";"wieś";"stały";"Świetlica Wiejska w Olesznej Podgórskiej, Oleszna Podgórska 67a, 59-623 Lubomierz";"gm. Lubomierz";"lwówecki";"dolnośląskie";"400";"420";"204";"196";"0";"0";"0";"0";"0";"0";"0";"0";"0";"196";"0";"0";"196";"4";"3";"1";"0";"192";"29";"3";"0";"3";"5";"0";"0";"18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"108";"37";"18";"7";"0";"3";"11";"0";"2";"4";"3";"1";"0";"4";"2";"1";"0";"2";"0";"1";"2";"1";"1";"2";"6";"20";"10";"2";"2";"2";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"26";"7";"5";"2";"1";"5";"0";"1";"1";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"7";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"0e33-9378-cc2d-3ddc-1fff-360a-a75a-faed";"021202";"1";"7";"wieś";"zakład leczniczy";"Szpital Rehabilitacyjny PJ-MED w Popielówku, Popielówek 1, 59-623 Lubomierz";"gm. Lubomierz";"lwówecki";"dolnośląskie";"110";"64";"60";"50";"0";"10";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"50";"1";"1";"0";"0";"49";"6";"2";"0";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"1";"8";"3";"2";"0";"1";"1";"0";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"7";"3";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"3";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3438-8fc5-a892-8ac9-13fd-9043-3640-54a1";"021203";"1";"1";"miasto";"stały";"Ratusz, Plac Wolności 1, 59-600 Lwówek Śląski";"gm. Lwówek Śląski";"lwówecki";"dolnośląskie";"1504";"1669";"519";"985";"1";"14";"0";"0";"0";"0";"0";"0";"0";"985";"0";"0";"985";"14";"12";"2";"0";"971";"140";"5";"2";"104";"16";"1";"0";"1";"1";"1";"2";"1";"0";"0";"2";"0";"0";"2";"0";"0";"1";"1";"0";"0";"0";"368";"78";"61";"23";"13";"1";"23";"3";"2";"4";"9";"1";"2";"139";"0";"0";"1";"0";"0";"0";"4";"0";"1";"1";"2";"164";"115";"13";"8";"0";"7";"2";"0";"1";"1";"3";"2";"6";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"3";"1";"64";"19";"6";"2";"1";"2";"2";"1";"2";"21";"3";"0";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"216";"70";"75";"23";"3";"6";"0";"5";"2";"1";"1";"0";"0";"0";"21";"0";"0";"0";"0";"2";"0";"0";"3";"0";"4";"19";"2";"3";"0";"1";"2";"0";"0";"4";"1";"0";"0";"0";"0";"2";"0";"0";"1";"1";"0";"0";"0";"0";"0";"2"
"e472-e1d4-e96e-ce6d-16c3-a2f5-9f16-a12e";"021203";"1";"2";"miasto";"stały";"Hala Sportowa, Aleja Wojska Polskiego 1, 59-600 Lwówek Śląski";"gm. Lwówek Śląski";"lwówecki";"dolnośląskie";"803";"844";"305";"498";"1";"5";"0";"0";"0";"0";"0";"0";"0";"498";"0";"0";"498";"9";"8";"1";"0";"489";"72";"2";"1";"57";"4";"0";"1";"0";"0";"2";"1";"1";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"170";"30";"34";"10";"1";"2";"23";"0";"0";"0";"4";"1";"1";"54";"1";"0";"2";"0";"0";"1";"3";"2";"0";"0";"1";"78";"52";"3";"7";"3";"1";"0";"0";"2";"1";"0";"0";"0";"1";"0";"0";"2";"1";"1";"1";"0";"0";"1";"2";"0";"37";"14";"2";"2";"0";"1";"5";"0";"0";"5";"1";"1";"0";"2";"0";"0";"0";"1";"0";"0";"0";"0";"3";"125";"38";"48";"4";"3";"2";"1";"2";"0";"1";"0";"0";"1";"0";"23";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"7";"2";"0";"0";"0";"1";"0";"0";"0";"0";"2";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"31af-4e37-4af9-0966-5a34-5c5c-f6e8-c7f6";"021203";"1";"3";"miasto";"stały";"Zespół Szkół Ogólnokształcących i Zawodowych, ul. Henryka Brodatego 1, 59-600 Lwówek Śląski";"gm. Lwówek Śląski";"lwówecki";"dolnośląskie";"802";"901";"259";"543";"0";"5";"0";"0";"0";"0";"0";"0";"0";"543";"0";"0";"543";"7";"5";"2";"0";"536";"109";"8";"0";"87";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"4";"136";"17";"28";"6";"2";"0";"5";"0";"1";"0";"1";"0";"2";"65";"0";"0";"0";"0";"0";"1";"3";"1";"0";"2";"2";"84";"64";"6";"4";"1";"2";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"2";"0";"0";"1";"0";"0";"43";"12";"4";"3";"0";"1";"7";"1";"2";"5";"0";"1";"0";"1";"4";"0";"0";"1";"0";"0";"1";"0";"0";"153";"62";"51";"14";"3";"2";"0";"2";"0";"1";"2";"0";"1";"2";"9";"0";"1";"2";"0";"0";"0";"0";"1";"0";"0";"11";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"2";"0";"2"
"c867-a2f0-777b-a0f9-e48b-6a0f-afca-25e4";"021203";"1";"4";"miasto";"stały";"Budynek byłych ""PZZ-ów"", ul. Jaśkiewicza 20, 59-600 Lwówek Śląski";"gm. Lwówek Śląski";"lwówecki";"dolnośląskie";"1000";"1130";"376";"624";"0";"8";"0";"0";"0";"0";"0";"0";"0";"624";"0";"0";"624";"6";"5";"1";"0";"618";"134";"10";"4";"107";"8";"0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"200";"37";"41";"23";"4";"2";"7";"0";"1";"7";"4";"1";"1";"62";"1";"0";"1";"0";"0";"1";"2";"2";"0";"0";"3";"100";"65";"11";"6";"0";"2";"1";"1";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"8";"0";"30";"9";"3";"1";"0";"0";"0";"1";"3";"9";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"2";"141";"47";"46";"6";"5";"5";"0";"2";"1";"2";"0";"0";"0";"2";"18";"0";"0";"2";"0";"0";"0";"1";"2";"0";"2";"13";"4";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"4";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1"
"da3b-6d37-518c-0a6f-1e81-2ae8-9dac-8ba2";"021203";"1";"5";"miasto";"stały";"Szkoła Podstawowa nr 1, ul. Jana Pawła II 35, 59-600 Lwówek Śląski";"gm. Lwówek Śląski";"lwówecki";"dolnośląskie";"1801";"1896";"652";"1149";"0";"3";"0";"0";"0";"0";"0";"0";"0";"1149";"0";"0";"1149";"11";"7";"4";"0";"1138";"173";"5";"3";"144";"10";"0";"0";"1";"0";"3";"0";"0";"1";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"373";"52";"53";"43";"4";"2";"22";"5";"1";"8";"5";"2";"0";"160";"0";"0";"2";"2";"2";"1";"1";"3";"2";"0";"3";"177";"133";"7";"10";"0";"4";"1";"1";"2";"3";"0";"2";"0";"0";"0";"1";"2";"0";"0";"1";"1";"0";"1";"8";"0";"79";"18";"9";"2";"1";"2";"6";"1";"3";"19";"0";"2";"1";"4";"1";"0";"0";"1";"5";"0";"0";"3";"1";"314";"117";"119";"16";"4";"2";"3";"2";"0";"1";"2";"0";"3";"0";"38";"2";"0";"1";"0";"0";"0";"0";"2";"0";"2";"22";"3";"7";"1";"0";"1";"0";"0";"4";"0";"1";"0";"2";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"42cd-f843-074e-68ca-6ee1-1e80-3fd3-3a11";"021203";"1";"6";"miasto";"stały";"Szkoła Podstawowa nr 3, ul. Pałacowa 11, 59-600 Lwówek Śląski";"gm. Lwówek Śląski";"lwówecki";"dolnośląskie";"799";"863";"309";"490";"0";"5";"0";"0";"0";"0";"0";"0";"0";"490";"0";"0";"490";"3";"1";"2";"0";"487";"78";"8";"1";"63";"0";"0";"0";"2";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"176";"35";"39";"6";"1";"3";"20";"3";"2";"3";"1";"1";"2";"52";"1";"2";"0";"1";"0";"0";"1";"2";"0";"1";"0";"80";"52";"7";"6";"0";"4";"1";"0";"2";"0";"2";"0";"0";"0";"1";"0";"2";"0";"0";"0";"0";"0";"0";"3";"0";"35";"10";"4";"0";"1";"0";"6";"1";"1";"3";"0";"2";"0";"2";"0";"0";"0";"1";"1";"1";"1";"0";"1";"105";"28";"42";"10";"2";"2";"0";"1";"0";"0";"0";"0";"0";"2";"12";"0";"0";"1";"0";"0";"0";"0";"3";"0";"2";"13";"4";"2";"1";"0";"0";"0";"0";"0";"2";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2b2e-0990-0607-ae45-e85c-ac1c-7da0-6408";"021203";"1";"7";"wieś";"stały";"Powiatowa i Miejska Biblioteka Publiczna w Lwówku Śląskim Filia w Sobocie, Sobota 51, 59-600 Lwówek Śląski";"gm. Lwówek Śląski";"lwówecki";"dolnośląskie";"809";"842";"430";"379";"2";"4";"0";"0";"0";"0";"0";"0";"0";"379";"0";"1";"378";"8";"7";"1";"0";"370";"68";"3";"3";"54";"3";"0";"0";"3";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"172";"34";"31";"17";"4";"0";"13";"2";"0";"4";"1";"1";"6";"49";"0";"1";"2";"0";"2";"0";"1";"0";"1";"2";"1";"48";"34";"0";"2";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"6";"0";"27";"3";"3";"0";"0";"2";"6";"1";"0";"7";"0";"0";"0";"4";"0";"0";"0";"0";"0";"1";"0";"0";"0";"52";"21";"16";"4";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"5";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"c8bb-1d3a-8db2-f8e7-bdf3-4b5c-1eef-c83f";"021203";"1";"8";"wieś";"stały";"Szkoła Podstawowa nr 3 w Lwówku Śląskim Filia w Zbylutowie, Zbylutów 133, 59-600 Lwówek Śląski";"gm. Lwówek Śląski";"lwówecki";"dolnośląskie";"789";"854";"333";"456";"0";"4";"0";"0";"0";"0";"0";"0";"0";"456";"0";"0";"456";"10";"9";"1";"0";"446";"94";"9";"7";"58";"1";"1";"3";"0";"1";"0";"5";"0";"0";"2";"3";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"241";"48";"39";"14";"5";"0";"18";"2";"2";"2";"9";"0";"1";"82";"1";"0";"9";"0";"0";"1";"1";"1";"0";"3";"3";"38";"21";"1";"5";"1";"1";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"2";"0";"1";"27";"3";"0";"3";"0";"2";"5";"0";"1";"10";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"30";"15";"6";"0";"0";"2";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"4";"0";"0";"0";"0";"0";"0";"1";"16";"5";"1";"3";"0";"2";"0";"0";"0";"0";"0";"0";"1";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"1"
"133e-e14c-b38c-e4d6-c1d0-2282-553e-9b60";"021203";"1";"9";"wieś";"stały";"Powiatowa i Miejska Biblioteka Publiczna w Lwówku Śląskim Filia w Chmielnie, Chmielno 50, 59-600 Lwówek Śląski";"gm. Lwówek Śląski";"lwówecki";"dolnośląskie";"700";"791";"349";"351";"1";"3";"0";"0";"0";"0";"0";"0";"0";"351";"0";"0";"351";"5";"4";"1";"0";"346";"74";"4";"1";"58";"0";"0";"0";"0";"0";"0";"8";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"157";"32";"20";"13";"2";"3";"11";"5";"5";"0";"15";"1";"2";"41";"0";"0";"1";"0";"1";"1";"3";"1";"0";"0";"0";"31";"15";"2";"2";"1";"1";"3";"0";"1";"0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"15";"4";"4";"1";"1";"0";"0";"1";"0";"3";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"61";"21";"18";"9";"0";"3";"1";"3";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"8";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
