"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Tomasz Witold ANIŚKO - nr na liście 1";"Waldemar Jan SŁUGOCKI - nr na liście 2";"Krystyna Mieczysława SIBIŃSKA - nr na liście 3";"Katarzyna OSOS - nr na liście 4";"Jerzy WIERCHOWICZ - nr na liście 5";"Tomasz Bogusław KUCHARSKI - nr na liście 6";"Marcin Artur JABŁOŃSKI - nr na liście 7";"Witold PAHL - nr na liście 8";"Grzegorz Michał POTĘGA - nr na liście 9";"Cecylia BRODZIŃSKA - nr na liście 10";"Olaf Krzysztof NAPIÓRKOWSKI - nr na liście 11";"Krystyna Maria MAGDZIAREK - nr na liście 12";"Radosław Zenon SUJAK - nr na liście 13";"Agata Małgorzata WDOWIAK - nr na liście 14";"Krzysztof Stanisław KOLA - nr na liście 15";"Alina Wanda JĄGOWSKA - nr na liście 16";"Piotr Stanisław KOWALSKI - nr na liście 17";"Danuta Teresa MALINOWSKA - nr na liście 18";"Miłosz Mateusz BRODZIKOWSKI - nr na liście 19";"Marcin Bogusław PABIEROWSKI - nr na liście 20";"Marek Mirosław KRAŚNY - nr na liście 21";"Elżbieta KOZAK - nr na liście 22";"Jolanta Teresa KANIEWSKA - nr na liście 23";"Bogusław Michał ZABOROWSKI - nr na liście 24";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Krystian Patryk KAMIŃSKI - nr na liście 1";"Beata Zofia PACHNIK-ŁODZIŃSKA - nr na liście 2";"Marcin SYGUTOWSKI - nr na liście 3";"Piotr Jan SZYMAŃSKI - nr na liście 4";"Michał Marcin PALUCH - nr na liście 5";"Paweł KAMRAD - nr na liście 6";"Marek BANYŚ - nr na liście 7";"Marta Maria SREBNIAK-BUSZEWSKA - nr na liście 8";"Rafał Jan BORKOWSKI - nr na liście 9";"Karol Stanisław WASZCZUK - nr na liście 10";"Grzegorz Dariusz RUTKOWSKI - nr na liście 11";"Urszula Teresa CANTEMIR - nr na liście 12";"Piotr Kazimierz WASYLCIÓW - nr na liście 13";"Karolina Maria LADRA - nr na liście 14";"Agnieszka Janina MASTERNAK - nr na liście 15";"Krzysztof Dominik KIESZEWICZ - nr na liście 16";"Danuta Irena KAROWSKA - nr na liście 17";"Anna Agnieszka KOSICKA-DOMBEK - nr na liście 18";"Andrzej DOMARADZKI - nr na liście 19";"Emilia Małgorzata KOPACKA - nr na liście 20";"Maciej KOŚCIELNY - nr na liście 21";"Karolina PIĄTKOWSKA - nr na liście 22";"Henryk JABŁOŃSKI - nr na liście 23";"Krzysztof Michał ŁOPATOWSKI - nr na liście 24";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Jolanta Beata FEDAK - nr na liście 1";"Jan ŚWIREPO - nr na liście 2";"Artur Dariusz GROC - nr na liście 3";"Roman Stanisław KRÓL - nr na liście 4";"Wioleta Elżbieta HARĘŹLAK - nr na liście 5";"Stanisław TOMCZYSZYN - nr na liście 6";"Zofia Teresa PLEWA - nr na liście 7";"Jarosław Józef KACZMAREK - nr na liście 8";"Zbigniew Jan KOŁODZIEJ - nr na liście 9";"Iwona Agnieszka CZEREPKO - nr na liście 10";"Anna CHINALSKA - nr na liście 11";"Anna Wiesława DĘBICKA - nr na liście 12";"Izabela Ewa KUMOR-PILARCZYK - nr na liście 13";"Marek HALASZ - nr na liście 14";"Sławomir KULCZYŃSKI - nr na liście 15";"Mirosław Wojciech OLEJNICZAK - nr na liście 16";"Dariusz Jerzy WRÓBLEWSKI - nr na liście 17";"Andrzej Janusz GEMBARA - nr na liście 18";"Antoni Józef SOŁTYS - nr na liście 19";"Waldemar Henryk STAROSTA - nr na liście 20";"Wanda Elżbieta SZUMNA - nr na liście 21";"Anna Sylwia KOMAR - nr na liście 22";"Krystyna BRYSZEWSKA - nr na liście 23";"Łukasz MEJZA - nr na liście 24";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Marek AST - nr na liście 1";"Władysław DAJCZAK - nr na liście 2";"Jerzy Marian MATERNA - nr na liście 3";"Elżbieta Teresa PŁONKA - nr na liście 4";"Jacek Sławomir KURZĘPA - nr na liście 5";"Stanisław Antoni IWAN - nr na liście 6";"Andrzej Leszek WIECZOREK - nr na liście 7";"Ewa Danuta GANCARZ - nr na liście 8";"Piotr BARCZAK - nr na liście 9";"Małgorzata Barbara GOŚNIOWSKA-KOLA - nr na liście 10";"Joanna Magdalena WERSTLER-WOJTASZEK - nr na liście 11";"Anita Agnieszka MOLICKA - nr na liście 12";"Tomasz Rafał RAFALSKI - nr na liście 13";"Gabriela Marianna TRZPIS - nr na liście 14";"Jarosław PORWICH - nr na liście 15";"Grzegorz GRABAREK - nr na liście 16";"Alicja SZUŁCIK - nr na liście 17";"Mieczysław JASZCZ - nr na liście 18";"Bożena RONOWICZ - nr na liście 19";"Anna GÓRSKA - nr na liście 20";"Marzanna Nina KUJTKOWSKA - nr na liście 21";"Urszula Kazimiera SŁOMIŃSKA - nr na liście 22";"Krzysztof Władysław CZERNIAWSKI - nr na liście 23";"Sebastian PIEŃKOWSKI - nr na liście 24";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Anita Agnieszka KUCHARSKA-DZIEDZIC - nr na liście 1";"Bogusław Tadeusz WONTOR - nr na liście 2";"Adrianna RUSZKOWSKA - nr na liście 3";"Artur STOJANOWSKI - nr na liście 4";"Anna GARGUL - nr na liście 5";"Wojciech Kazimierz STARSZAK - nr na liście 6";"Ewa Maria OCH - nr na liście 7";"Bernard Krzysztof ŁYSIAK - nr na liście 8";"Irena BUZAREWICZ-KOWAL - nr na liście 9";"Damian Karol HAŁABURA - nr na liście 10";"Iwona Marzena RAKSA - nr na liście 11";"Waldemar Jacek WŁODEK - nr na liście 12";"Monika BĄK - nr na liście 13";"Eugeniusz ROŻEK - nr na liście 14";"Julita Monika SZKUDLAREK - nr na liście 15";"Tomasz WALCZAK - nr na liście 16";"Katarzyna Magdalena ŻEGILEWICZ - ZAWADZKA - nr na liście 17";"Paweł WITA - nr na liście 18";"Natalia Roksana KOMAJDA - nr na liście 19";"Leszek SOKOŁOWSKI - nr na liście 20";"Julieta GRANDE - nr na liście 21";"Wacław Andrzej WIŚNIEWSKI - nr na liście 22";"Monika DRUBKOWSKA - nr na liście 23";"Michał Paweł SZMYTKOWSKI - nr na liście 24";"Liczba obwodów"
"081103";"gmina wiejska";"gm. Brody";"żarski";"lubuskie";2420;2620;1186;1234;3;8;0;0;0;0;0;0;0;1234;0;0;1234;43;32;11;0;1191;198;66;55;7;12;2;5;8;0;1;6;9;1;6;3;0;2;1;1;3;0;1;5;2;2;77;40;3;2;4;10;0;3;0;0;1;4;0;1;1;0;0;1;1;0;0;3;2;0;1;358;60;6;1;5;2;2;0;4;0;3;1;2;1;0;0;1;0;10;2;1;1;0;0;256;401;161;55;62;16;13;11;11;6;10;8;0;5;6;0;3;2;3;0;0;1;1;0;18;9;157;75;47;2;0;4;1;1;3;0;0;4;1;4;0;7;0;0;0;0;1;3;0;1;3;3
"081104";"gmina miejsko-wiejska";"gm. Jasień";"żarski";"lubuskie";5050;5453;2363;2687;0;8;0;0;0;0;0;0;0;2687;0;0;2687;43;27;16;0;2644;608;143;236;32;41;3;9;8;7;4;9;64;2;18;2;2;6;2;2;1;0;1;4;2;10;372;73;5;3;4;226;9;4;1;7;2;9;1;0;2;3;2;1;2;2;3;6;5;1;1;406;84;10;8;6;6;5;3;2;2;1;4;0;15;1;2;1;0;59;7;0;0;1;0;189;923;245;99;197;24;67;8;19;13;16;12;8;10;87;3;5;2;6;2;2;22;3;3;62;8;335;128;90;10;11;8;0;7;2;1;18;1;1;5;9;9;14;0;2;2;0;3;5;1;8;4
"081105";"gmina wiejska";"gm. Lipinki Łużyckie";"żarski";"lubuskie";2340;2569;1092;1248;3;5;0;0;0;0;0;0;0;1248;0;0;1248;21;14;7;0;1227;281;69;49;5;3;4;5;5;3;4;0;113;1;7;4;0;1;0;3;2;0;0;0;2;1;126;52;7;12;1;17;0;4;1;4;1;11;0;1;3;0;0;1;1;1;1;2;1;1;4;170;34;2;4;1;0;8;1;3;3;2;0;2;15;0;2;3;2;28;0;1;1;1;2;55;505;128;59;138;28;26;10;12;7;6;3;24;6;11;1;2;1;3;2;1;13;0;4;11;9;145;69;29;7;2;2;1;4;3;2;4;2;1;7;0;3;3;0;0;0;0;1;0;0;5;4
"081106";"gmina miejsko-wiejska";"gm. Lubsko";"żarski";"lubuskie";13450;14460;6080;7370;4;36;1;1;0;0;0;0;1;7369;1;0;7369;107;68;39;0;7262;1827;497;481;88;162;29;27;36;14;34;26;146;44;118;10;4;10;18;13;4;3;5;23;16;19;649;252;16;17;17;154;8;17;7;19;3;31;6;4;15;9;1;5;1;9;2;13;14;12;17;1237;258;14;8;9;15;20;13;6;14;3;15;4;29;5;8;11;5;204;6;6;4;8;2;570;2410;601;249;303;81;98;42;49;34;25;27;39;13;137;6;13;11;6;5;13;30;3;8;601;16;1139;466;411;37;19;21;8;16;14;7;17;9;3;26;4;10;11;5;7;2;10;11;2;7;16;13
"081107";"gmina wiejska";"gm. Przewóz";"żarski";"lubuskie";2270;2487;1020;1250;1;3;1;1;0;0;0;0;1;1250;1;0;1250;34;21;13;0;1216;225;66;50;12;6;2;1;6;0;4;1;60;2;2;0;2;1;1;1;0;0;1;2;1;4;89;44;3;1;3;14;1;7;2;2;0;2;0;0;1;2;0;0;4;1;0;0;2;0;0;186;42;4;3;3;3;8;1;3;4;2;0;4;5;2;2;3;1;9;4;1;3;2;0;77;581;202;42;129;51;27;5;14;5;14;4;14;4;11;0;2;2;1;0;2;20;2;2;12;16;135;54;34;3;0;5;0;2;2;1;12;0;0;7;0;2;3;1;3;1;1;1;1;0;2;3
"081108";"gmina wiejska";"gm. Trzebiel";"żarski";"lubuskie";4110;4500;1880;2230;4;14;0;0;0;0;0;0;0;2230;0;0;2230;58;43;15;0;2172;456;126;103;17;16;3;10;9;3;5;14;103;1;4;3;2;3;10;4;1;0;0;7;3;9;177;78;4;8;8;21;6;4;3;4;0;5;0;1;3;5;0;3;1;3;6;2;3;4;5;380;82;6;5;6;9;3;3;8;7;5;4;3;14;2;0;12;2;24;1;1;1;2;3;177;909;228;108;228;57;24;7;22;16;15;7;36;10;20;3;9;4;6;0;2;22;2;9;56;18;250;82;74;5;4;8;3;10;3;1;9;2;0;13;2;2;3;0;1;1;15;3;1;3;5;5
"081109";"gmina wiejska";"gm. Tuplice";"żarski";"lubuskie";2219;2429;1047;1172;0;11;0;0;0;0;0;0;0;1172;0;0;1172;39;26;13;0;1133;239;54;65;14;15;2;2;5;1;2;3;44;1;3;1;1;4;3;1;0;1;0;4;7;6;91;36;4;2;4;21;0;6;2;3;0;3;0;0;1;0;0;1;2;1;0;0;4;1;0;271;39;1;1;3;0;7;2;1;2;1;1;2;8;0;1;0;0;9;3;1;0;0;1;188;366;98;64;81;19;12;4;12;8;4;3;12;1;10;0;1;1;2;3;2;10;1;2;9;7;166;70;62;5;0;0;1;7;2;0;3;0;1;2;1;1;2;0;3;1;1;0;2;0;2;2
"081110";"gmina wiejska";"gm. Żary";"żarski";"lubuskie";8690;9517;3784;4906;5;34;0;0;0;0;0;0;0;4906;0;1;4905;85;67;18;0;4820;1180;328;205;25;45;7;9;12;2;19;15;430;7;19;9;3;2;5;10;1;2;0;14;2;9;427;189;17;20;20;49;5;14;3;16;5;8;5;3;6;10;4;3;0;23;4;6;8;4;5;604;223;11;13;20;12;39;7;5;9;5;4;6;74;5;4;7;2;16;5;4;7;11;2;113;2014;449;221;578;65;196;11;76;43;35;18;142;16;28;4;18;7;7;3;6;34;1;26;12;18;595;229;173;24;8;16;3;14;2;2;25;7;1;25;11;11;7;2;7;2;6;3;3;5;9;8
"081201";"gmina miejsko-wiejska";"gm. Sława";"wschowski";"lubuskie";8920;9810;3633;5287;8;69;0;0;0;0;0;0;0;5287;0;0;5287;101;72;29;0;5186;993;256;282;56;77;13;25;27;9;42;21;10;10;5;10;59;8;3;15;7;8;11;24;3;12;351;181;13;8;14;58;6;12;1;7;4;8;2;3;5;2;1;1;0;5;3;4;4;2;7;859;202;14;5;16;9;61;6;5;7;2;7;11;0;3;3;8;3;3;2;367;2;7;3;113;2242;1033;151;191;81;24;14;50;22;34;446;11;23;29;4;4;7;9;3;9;42;2;27;8;18;741;356;169;46;15;10;7;18;8;4;13;2;1;29;2;9;12;5;8;0;4;4;3;8;8;12
"081202";"gmina miejsko-wiejska";"gm. Szlichtyngowa";"wschowski";"lubuskie";3621;3922;1577;2044;3;7;0;0;0;0;0;0;0;2044;0;0;2044;42;33;9;0;2002;299;91;27;14;10;7;12;9;2;15;3;5;4;0;4;48;3;2;3;0;18;8;5;5;4;116;42;7;8;2;28;2;3;0;1;4;2;1;1;2;5;1;1;0;1;0;0;0;3;2;188;75;7;4;7;3;24;4;2;6;4;0;1;5;1;2;0;0;0;3;23;7;1;4;5;1215;899;41;21;19;4;2;6;4;2;181;2;3;11;4;0;2;1;0;0;6;1;1;0;5;184;72;45;4;2;7;2;12;1;4;1;0;1;11;3;1;0;2;3;5;1;1;2;0;4;4
"081203";"gmina miejsko-wiejska";"gm. Wschowa";"wschowski";"lubuskie";15072;16490;6376;8696;9;46;1;1;0;0;0;0;1;8693;1;0;8693;131;93;38;0;8562;2028;325;278;68;39;15;20;18;10;104;22;3;12;2;9;697;5;12;13;95;42;190;14;14;21;556;225;20;15;26;83;8;18;5;16;10;17;10;4;16;8;4;3;6;7;9;18;12;5;11;809;384;20;20;21;10;100;14;12;20;9;8;17;4;7;7;15;7;2;8;79;4;10;5;26;4130;2187;104;65;76;24;8;37;14;20;1424;4;13;52;2;10;7;12;1;8;20;0;13;6;23;1039;482;218;36;19;25;8;30;12;5;4;13;7;80;5;15;18;8;7;8;5;12;2;2;18;16
"086101";"gmina miejska";"m. Gorzów Wielkopolski";"Gorzów Wielkopolski";"lubuskie";85719;93039;28181;57537;58;347;5;5;1;0;0;0;4;57518;4;2;57516;566;315;251;0;56950;22314;1528;753;8966;199;3567;3302;173;2858;74;83;67;52;153;57;23;26;31;46;14;11;17;124;62;128;4266;1657;139;67;113;244;281;145;36;83;36;64;32;11;46;33;10;22;33;88;53;62;135;25;851;3195;901;494;83;334;66;57;59;50;41;36;43;193;30;63;28;48;34;7;29;22;112;73;21;371;18551;1822;4859;263;3476;371;64;112;84;88;38;21;72;1558;35;2365;50;51;19;19;159;13;47;36;2929;8624;3627;1731;265;289;111;51;172;38;24;39;55;34;146;217;167;92;173;40;33;287;118;43;398;474;68
"086201";"gmina miejska";"m. Zielona Góra";"Zielona Góra";"lubuskie";96826;105352;25045;71770;89;539;11;11;0;0;0;0;11;71759;11;44;71715;565;300;265;0;71150;25372;5351;11463;497;3028;221;206;429;94;554;123;114;512;402;128;38;73;39;70;66;1398;36;253;93;184;4545;2589;440;163;113;169;50;129;41;92;39;79;72;22;35;47;15;14;38;45;37;66;68;29;153;8135;2191;69;140;60;2134;206;57;28;48;38;79;24;40;22;23;37;27;115;23;29;19;43;33;2650;18986;4864;1396;6712;352;796;671;120;143;2142;282;44;96;160;24;84;48;61;14;495;145;54;52;39;192;14112;8710;3587;466;138;107;23;138;47;31;67;36;61;110;15;92;70;21;69;22;36;69;18;56;123;76
