"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Marek BIERNACKI - nr na liście 1";"Marek Jerzy TOCZEK - nr na liście 2";"Radosław Jan SZATKOWSKI - nr na liście 3";"Czesław Andrzej ELZANOWSKI - nr na liście 4";"Jerzy Andrzej TKACZYK - nr na liście 5";"Łukasz Jan LESNER - nr na liście 6";"Mirosław Józef MASZLUCH - nr na liście 7";"Michał Rajmund GRUCHAŁA - nr na liście 8";"Elżbieta GNIAZDOWSKA - nr na liście 9";"Krzysztof Robert BUJANOWICZ - nr na liście 10";"Krzysztof Ludwik PRUSZAK - nr na liście 11";"Aldona Maria SZOSTAKIEWICZ - nr na liście 12";"Leszek Andrzej ZAWADZKI - nr na liście 13";"Anna MIKOŁAJCZYK - nr na liście 14";"Tadeusz KELIŃSKI - nr na liście 15";"Irena Maria MARKOWSKA - nr na liście 16";"Krzysztof Józef ZARZECKI - nr na liście 17";"Danuta ZIELIŃSKA - nr na liście 18";"Anita Monika LUBCZYŃSKA-KIEŁPIŃSKA - nr na liście 19";"Marta Karolina KAMROWSKA - nr na liście 20";"Bogusława KONCZANIN - nr na liście 21";"Jarosław Andrzej KRZEKOTOWSKI - nr na liście 22";"Bożena Barbara PIANKOWSKA - nr na liście 23";"Jacek Piotr KACZMAREK - nr na liście 24";"Wojciech Wiesław PRZYBYLSKI - nr na liście 25";"Krystyna Stefania DORNIAK - nr na liście 26";"Janusz Bogdan KUPCEWICZ - nr na liście 27";"Dariusz Franciszek MĘCZYKOWSKI - nr na liście 28";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Marcin Michał HORAŁA - nr na liście 1";"Aleksander Mikołaj MRÓWCZYŃSKI - nr na liście 2";"Piotr Józef MÜLLER - nr na liście 3";"Janusz ŚNIADEK - nr na liście 4";"Małgorzata Grażyna ZWIERCAN - nr na liście 5";"Ryszard Janusz ZARUDZKI - nr na liście 6";"Magdalena Joanna SROKA - nr na liście 7";"Mariusz Wojciech ŁUCZYK - nr na liście 8";"Piotr Mariusz KARCZEWSKI - nr na liście 9";"Roman Witold DAMBEK - nr na liście 10";"Adam TREDER - nr na liście 11";"Marcin Paweł DREWA - nr na liście 12";"Krzysztof Adam WETTA - nr na liście 13";"Violetta Lilianna MACKIEWICZ-SASIAK - nr na liście 14";"Paweł STOLARCZYK - nr na liście 15";"Andrzej LEYK - nr na liście 16";"Wiesława Barbara BUNIOWSKA - nr na liście 17";"Anna LIS - nr na liście 18";"Danuta Jadwiga BIAŁOOKA-KOSTENECKA - nr na liście 19";"Jan KUŻOWNIK - nr na liście 20";"Mariusz Krzysztof BIROSZ - nr na liście 21";"Monika TOBOLSKA - nr na liście 22";"Anna Marta WAŃTUCHOWICZ - nr na liście 23";"Andrzej Grzegorz BYSTRON - nr na liście 24";"Urszula Grażyna KRYGIER-NOWAK - nr na liście 25";"Arleta KURZELEWSKA - nr na liście 26";"Michał Bartosz KOWALSKI - nr na liście 27";"Kazimierz KLAWITER - nr na liście 28";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Joanna SENYSZYN - nr na liście 1";"Marek Andrzej RUTKA - nr na liście 2";"Karolina HASKA - nr na liście 3";"Anna Beata ŁUKASZEWICZ - nr na liście 4";"Adam Marek LUBIEWSKI - nr na liście 5";"Bożena Leokadia SZUBIŃSKA - nr na liście 6";"Jan Stanisław PONULAK - nr na liście 7";"Marzena KUTWA - nr na liście 8";"Katarzyna Gabriela WIRKUS - nr na liście 9";"Jacek Heliodor LAMPART - nr na liście 10";"Beata Krystyna GAJEWSKA - nr na liście 11";"Ryszard Zygmunt KWIATKOWSKI - nr na liście 12";"Jakub Mikołaj ŻYNIS - nr na liście 13";"Krzysztof Kazimierz KOZIOŁ - nr na liście 14";"Maciej JAROSZ - nr na liście 15";"Beata Krystyna STENCEL - nr na liście 16";"Michał Stanisław KOWALEWSKI - nr na liście 17";"Rafał Marcin MARCIAK - nr na liście 18";"Anna ZAJĄCZKOWSKA - nr na liście 19";"Grażyna Teresa CZUBALA - nr na liście 20";"Wojciech LAMENTOWICZ - nr na liście 21";"Andrzej SZCZOTKOWSKI - nr na liście 22";"Magdalena Karolina DRYWA - nr na liście 23";"Paweł Władysław WEKWERT - nr na liście 24";"Magdalena Jadwiga STRZELECKA - nr na liście 25";"Jacek Ignacy SŁUPECKI - nr na liście 26";"Dominika Wirginia NOWAK - nr na liście 27";"Marcin Tomasz STRZELCZYK - nr na liście 28";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Artur Erwin DZIAMBOR - nr na liście 1";"Andrzej Mirosław KOZIEŁ - nr na liście 2";"Marcin Piotr WAŁDOCH - nr na liście 3";"Tomasz Jan KŁECZEK - nr na liście 4";"Adam LOTKOWSKI - nr na liście 5";"Michał Maciej TRUSZKOWSKI - nr na liście 6";"Wiesława Helena SZYMCZAK - nr na liście 7";"Jarosław GRYŃ - nr na liście 8";"Magdalena STUPKIEWICZ - nr na liście 9";"Piotr Sławomir BRUC - nr na liście 10";"Arkadiusz Krzysztof ŚWIECZKOWSKI - nr na liście 11";"Łukasz Dariusz WIECZOREK - nr na liście 12";"Agnieszka SYPNIEWSKA-MARCZYK - nr na liście 13";"Bartłomiej Wojciech GŁOWACKI - nr na liście 14";"Michał DYSZER - nr na liście 15";"Krzysztof Wiktor KOZŁOWSKI - nr na liście 16";"Damian Piotr JARZĘBIŃSKI - nr na liście 17";"Edyta KUBIAK - nr na liście 18";"Paulina Anna SZYNAKA - nr na liście 19";"Katarzyna Anna WARCIKOWSKA - nr na liście 20";"Paweł Przemysław POKRYFKA - nr na liście 21";"Agnieszka Wiktoria SZCZEPANIAK - nr na liście 22";"Małgorzata PAPROCKA - nr na liście 23";"Gabriela Teresa DUDA - nr na liście 24";"Zuzanna Dominika TRELA - nr na liście 25";"Sylwia Katarzyna SUGIER - nr na liście 26";"Maria Joanna ZBLEWSKA - nr na liście 27";"Przemysław Emil LIPSKI - nr na liście 28";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Barbara Anna NOWACKA - nr na liście 1";"Kazimierz Florian PLOCKE - nr na liście 2";"Zbigniew Marek KONWIŃSKI - nr na liście 3";"Henryka Krystyna KRZYWONOS-STRYCHARSKA - nr na liście 4";"Leszek Jacek BONNA - nr na liście 5";"Tadeusz AZIEWICZ - nr na liście 6";"Grzegorz Witold FURGO - nr na liście 7";"Radomir SZUMEŁDA - nr na liście 8";"Janina KWIECIEŃ - nr na liście 9";"Danuta Krystyna WAWROWSKA - nr na liście 10";"Rafał Bogusław SZLAS - nr na liście 11";"Arkadiusz Wacław DZIERŻYŃSKI - nr na liście 12";"Krystyna ŁUCZYCKA - nr na liście 13";"Marika DOMOZYCH - nr na liście 14";"Andrzej Franciszek STRUK - nr na liście 15";"Karolina Justyna SZCZYGIEŁ - nr na liście 16";"Iwona Teresa MIELEWCZYK - nr na liście 17";"Jaromir Jacek SZROEDER - nr na liście 18";"Jolanta Maria KALINOWSKA - nr na liście 19";"Anna Monika WOJTUNIK - nr na liście 20";"Elżbieta SINGER - nr na liście 21";"Iwona Maria RYCKIEWICZ - nr na liście 22";"Adam BONDARENKO - nr na liście 23";"Hubert Konrad NAMYŚLAK - nr na liście 24";"Tomasz Szczepan SOPYŁŁO - nr na liście 25";"Igor SKÓRZYBÓT - nr na liście 26";"Piotr Witold WITTBRODT - nr na liście 27";"Marek Artur DĄBKOWSKI - nr na liście 28"
"a56e-c03c-238f-a28c-0343-2869-e4e9-f3a1";"220605";"26";"2";"wieś";"stały";"Szkoła Podstawowa, ul. Wyzwolenia 4, 83-421 Wysin";"gm. Liniewo";"kościerski";"pomorskie";"900";"872";"423";"477";"0";"0";"0";"0";"0";"0";"0";"0";"0";"477";"0";"0";"477";"7";"5";"2";"0";"470";"91";"12";"1";"1";"0";"4";"1";"0";"0";"1";"0";"0";"1";"0";"2";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"65";"270";"65";"7";"5";"17";"16";"7";"72";"2";"42";"2";"2";"3";"0";"1";"2";"3";"3";"6";"0";"0";"1";"0";"0";"4";"1";"0";"7";"2";"22";"13";"0";"2";"1";"0";"1";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"22";"8";"0";"3";"2";"0";"1";"1";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"65";"39";"8";"0";"6";"0";"1";"0";"0";"2";"1";"0";"0";"1";"1";"2";"0";"1";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"6fbf-3050-a283-724f-9e6f-05c1-493f-2d66";"220605";"26";"3";"wieś";"stały";"Szkoła Podstawowa, Głodowo 16, 83-412 Głodowo";"gm. Liniewo";"kościerski";"pomorskie";"400";"489";"148";"252";"0";"2";"0";"0";"0";"0";"0";"0";"0";"252";"0";"0";"252";"2";"2";"0";"0";"250";"29";"6";"1";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"147";"31";"5";"4";"12";"2";"7";"34";"0";"33";"2";"1";"0";"2";"0";"0";"3";"1";"3";"0";"0";"2";"1";"0";"0";"0";"0";"4";"0";"26";"11";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"6";"2";"0";"1";"0";"1";"1";"1";"0";"0";"1";"2";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"28";"7";"4";"0";"4";"0";"1";"2";"0";"3";"0";"0";"0";"0";"1";"1";"0";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"e8f8-0844-203c-a07e-32c8-e1e7-d2f4-a17b";"220605";"26";"4";"wieś";"stały";"Zespół Oświatowy, Garczyn 11, 83-420 Liniewo";"gm. Liniewo";"kościerski";"pomorskie";"649";"716";"253";"396";"1";"4";"0";"0";"0";"0";"0";"0";"0";"396";"0";"0";"396";"15";"8";"7";"0";"381";"81";"17";"1";"1";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"53";"191";"68";"2";"4";"8";"5";"1";"43";"1";"36";"4";"1";"2";"0";"0";"1";"1";"0";"2";"0";"1";"0";"1";"1";"0";"0";"1";"6";"2";"23";"13";"2";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"19";"10";"0";"0";"1";"0";"1";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"67";"41";"7";"2";"0";"0";"0";"0";"1";"4";"0";"0";"1";"0";"0";"4";"1";"0";"1";"1";"0";"0";"0";"2";"0";"0";"0";"1";"1"
"38e4-aefe-26f0-41d8-9665-ee80-a627-1692";"220606";"26";"1";"wieś";"stały";"Urząd Gminy Lipusz, ul. Wybickiego 27, 83-424 Lipusz";"gm. Lipusz";"kościerski";"pomorskie";"949";"998";"310";"639";"0";"0";"1";"1";"0";"0";"0";"0";"1";"640";"1";"0";"640";"5";"0";"5";"0";"635";"97";"25";"4";"0";"0";"5";"1";"0";"1";"1";"2";"1";"0";"1";"1";"0";"1";"0";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"51";"334";"120";"11";"14";"7";"13";"3";"73";"5";"54";"1";"1";"2";"3";"0";"0";"3";"1";"4";"1";"0";"0";"0";"0";"6";"2";"1";"7";"2";"48";"15";"7";"1";"2";"0";"1";"0";"4";"6";"1";"1";"0";"0";"3";"0";"2";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"2";"49";"23";"2";"4";"0";"0";"3";"4";"2";"0";"0";"1";"2";"0";"0";"2";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"107";"52";"4";"2";"10";"5";"1";"3";"1";"3";"2";"1";"0";"1";"2";"5";"0";"2";"1";"3";"0";"6";"1";"0";"0";"0";"0";"2";"0"
"d414-ec46-b37f-1604-f7d5-86e3-1631-1ffd";"220606";"26";"2";"wieś";"stały";"Gminny Ośrodek Kultury Sportu i Rekreacji, Młyńska 12, 83-424 Lipusz";"gm. Lipusz";"kościerski";"pomorskie";"796";"870";"225";"571";"2";"4";"0";"0";"0";"0";"0";"0";"0";"571";"0";"0";"571";"5";"1";"4";"0";"566";"61";"13";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"6";"1";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"2";"0";"32";"341";"131";"7";"25";"17";"19";"2";"57";"5";"51";"1";"1";"1";"0";"1";"2";"5";"1";"2";"1";"2";"0";"1";"1";"0";"3";"0";"2";"3";"33";"18";"1";"0";"0";"0";"1";"0";"1";"0";"0";"2";"0";"2";"0";"0";"3";"0";"1";"0";"0";"0";"0";"3";"0";"0";"0";"0";"1";"31";"12";"2";"2";"0";"1";"1";"2";"1";"0";"0";"3";"1";"0";"0";"0";"0";"1";"1";"0";"0";"2";"0";"0";"1";"0";"0";"1";"0";"100";"48";"9";"1";"13";"3";"1";"0";"2";"11";"0";"0";"0";"0";"0";"4";"0";"1";"3";"0";"0";"1";"0";"1";"0";"0";"0";"2";"0"
"89b6-a867-a005-bbfe-2ee4-633f-54b8-d158";"220606";"26";"3";"wieś";"stały";"Ochotnicza Straż Pożarna, Młyńska 18, 83-424 Lipusz";"gm. Lipusz";"kościerski";"pomorskie";"845";"954";"231";"614";"0";"9";"0";"0";"0";"0";"0";"0";"0";"614";"0";"0";"614";"10";"3";"7";"0";"604";"50";"14";"1";"0";"0";"1";"0";"0";"2";"0";"0";"2";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"2";"1";"0";"0";"0";"0";"24";"323";"125";"7";"16";"13";"11";"7";"62";"7";"40";"1";"2";"2";"1";"0";"0";"6";"0";"6";"0";"0";"0";"0";"0";"1";"3";"1";"2";"10";"38";"12";"2";"4";"0";"3";"1";"0";"3";"3";"0";"0";"0";"1";"3";"0";"0";"1";"1";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"66";"32";"6";"4";"0";"1";"0";"2";"0";"0";"0";"2";"3";"3";"0";"2";"1";"1";"2";"1";"1";"0";"0";"0";"1";"1";"0";"1";"2";"127";"63";"7";"5";"12";"2";"2";"1";"3";"5";"1";"2";"0";"3";"2";"2";"1";"1";"5";"1";"0";"1";"1";"0";"0";"0";"0";"6";"1"
"aa69-4617-02a7-8dc4-3272-3076-243c-4e86";"220607";"26";"1";"wieś";"stały";"Szkoła Podstawowa im. dra Aleksandra Majkowskiego w Nowej Karczmie, ul. Szkolna 4, 83-404 Nowa Karczma";"gm. Nowa Karczma";"kościerski";"pomorskie";"1002";"1059";"320";"682";"0";"6";"0";"0";"0";"0";"0";"0";"0";"682";"0";"0";"682";"11";"2";"9";"0";"671";"203";"26";"1";"0";"0";"2";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"2";"1";"163";"286";"90";"9";"9";"24";"8";"14";"43";"3";"43";"4";"2";"3";"1";"0";"1";"1";"0";"7";"0";"1";"0";"2";"0";"10";"0";"1";"2";"8";"48";"23";"4";"1";"2";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"37";"16";"3";"0";"0";"1";"0";"0";"1";"0";"0";"1";"2";"1";"1";"0";"0";"0";"0";"0";"2";"1";"1";"0";"4";"3";"0";"0";"0";"97";"52";"8";"1";"8";"1";"0";"1";"0";"5";"0";"0";"0";"2";"0";"4";"0";"2";"1";"1";"0";"1";"2";"1";"0";"1";"2";"2";"2"
"83c3-824e-bd43-7fc4-6147-700e-4ab9-69a9";"220607";"26";"2";"wieś";"stały";"Gminny Ośrodek Kultury Sportu i Rekreacji w Nowej Karczmie, Szkolna 5, 83-404 Nowa Karczma";"gm. Nowa Karczma";"kościerski";"pomorskie";"999";"1105";"424";"575";"0";"17";"0";"0";"0";"0";"0";"0";"0";"575";"0";"0";"575";"20";"15";"5";"0";"555";"163";"12";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"2";"3";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"141";"249";"84";"6";"9";"20";"13";"28";"20";"2";"27";"0";"1";"4";"1";"2";"1";"3";"0";"11";"0";"0";"0";"1";"1";"6";"0";"0";"5";"4";"31";"21";"2";"1";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"23";"12";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"2";"0";"1";"0";"2";"0";"89";"47";"4";"3";"11";"1";"3";"0";"0";"5";"1";"0";"0";"2";"1";"3";"1";"1";"0";"2";"0";"0";"0";"1";"0";"1";"1";"0";"1"
"deea-fc0b-5ef0-6d86-2bf6-110a-8cf9-2252";"220607";"26";"3";"wieś";"stały";"Szkoła Podstawowa w Lubaniu im. Braci Czarlińskich, Lubań Braci Czarlińskich 23, 83-422 Nowy Barkoczyn";"gm. Nowa Karczma";"kościerski";"pomorskie";"699";"754";"268";"431";"1";"0";"0";"0";"0";"0";"0";"0";"0";"431";"0";"0";"431";"8";"8";"0";"0";"423";"96";"11";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"80";"177";"59";"10";"7";"3";"5";"10";"36";"4";"24";"1";"2";"1";"0";"1";"1";"1";"1";"5";"0";"0";"0";"0";"0";"2";"0";"1";"1";"2";"28";"15";"2";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"3";"0";"2";"0";"0";"0";"2";"0";"0";"1";"0";"0";"0";"0";"0";"30";"11";"2";"1";"0";"3";"2";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"2";"2";"2";"0";"0";"0";"0";"1";"1";"0";"0";"0";"92";"37";"19";"2";"10";"4";"0";"0";"1";"7";"0";"1";"0";"0";"1";"1";"1";"2";"2";"0";"0";"0";"0";"2";"0";"0";"2";"0";"0"
"3ee7-85a0-e2bd-c11d-9df2-b596-2850-2cfd";"220607";"26";"4";"wieś";"stały";"Szkoła Podstawowa w Lubaniu im. Braci Czarlińskich, Lubań Braci Czarlińskich 23, 83-422 Nowy Barkoczyn";"gm. Nowa Karczma";"kościerski";"pomorskie";"996";"1058";"374";"622";"0";"2";"0";"0";"0";"0";"0";"0";"0";"622";"0";"0";"622";"14";"13";"1";"0";"608";"131";"15";"1";"0";"1";"2";"0";"0";"1";"0";"0";"0";"0";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2";"1";"1";"1";"0";"103";"325";"98";"9";"14";"19";"20";"21";"60";"2";"55";"1";"1";"1";"2";"0";"0";"1";"0";"4";"4";"0";"0";"0";"0";"5";"0";"0";"3";"5";"37";"20";"4";"1";"2";"2";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"4";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"36";"10";"2";"3";"1";"1";"0";"1";"0";"0";"0";"5";"1";"1";"0";"1";"1";"2";"2";"0";"0";"1";"0";"0";"1";"1";"0";"0";"2";"79";"52";"9";"2";"2";"1";"0";"1";"0";"1";"1";"2";"1";"1";"1";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"2f5b-16a4-9609-2fd1-6650-bd98-d189-caf7";"220607";"26";"5";"wieś";"stały";"Zespół Szkół w Grabowie Kościerskim, Starowiejska 68, 83-403 Grabowo Kościerskie";"gm. Nowa Karczma";"kościerski";"pomorskie";"1145";"1222";"488";"657";"0";"4";"0";"0";"0";"0";"0";"0";"0";"657";"0";"0";"657";"16";"12";"4";"0";"641";"159";"10";"1";"2";"0";"0";"1";"1";"1";"1";"2";"0";"0";"0";"1";"0";"0";"0";"2";"0";"0";"0";"0";"2";"0";"0";"0";"0";"135";"335";"105";"17";"15";"32";"9";"20";"48";"6";"34";"2";"1";"1";"2";"1";"2";"1";"2";"6";"0";"0";"1";"2";"0";"14";"1";"1";"6";"6";"50";"29";"3";"4";"1";"2";"0";"0";"2";"1";"1";"0";"1";"0";"0";"2";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"35";"15";"5";"1";"0";"1";"0";"1";"0";"0";"0";"2";"0";"0";"0";"3";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"62";"28";"5";"1";"7";"2";"1";"0";"2";"5";"1";"1";"0";"0";"0";"3";"1";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1"
"c905-bc10-80bb-f6bf-236f-fe04-e2d0-ade6";"220608";"26";"1";"wieś";"stały";"Zespół Kształcenia i Wychowania, Tysiąclecia 25, 83-430 Stara Kiszewa";"gm. Stara Kiszewa";"kościerski";"pomorskie";"1193";"1325";"417";"776";"0";"15";"0";"0";"0";"0";"0";"0";"0";"776";"0";"0";"776";"13";"8";"5";"0";"763";"106";"15";"2";"0";"0";"2";"0";"0";"1";"2";"1";"1";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"1";"4";"0";"0";"0";"0";"73";"307";"124";"7";"6";"13";"4";"2";"24";"5";"61";"7";"6";"3";"2";"0";"2";"2";"0";"7";"1";"0";"0";"0";"0";"2";"0";"2";"15";"12";"78";"50";"7";"6";"1";"1";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"4";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"88";"44";"1";"3";"0";"5";"1";"3";"1";"3";"1";"2";"1";"3";"0";"3";"1";"1";"6";"1";"0";"0";"1";"1";"2";"1";"0";"2";"1";"184";"88";"24";"6";"18";"1";"1";"1";"5";"11";"1";"2";"1";"0";"0";"3";"2";"1";"4";"2";"1";"3";"0";"0";"2";"0";"0";"5";"2"
"da7a-7001-e251-95ca-bc7f-1fee-0cc0-328c";"220608";"26";"2";"wieś";"stały";"Świetlica, Górne Maliki 1, 83-430 Stara Kiszewa";"gm. Stara Kiszewa";"kościerski";"pomorskie";"601";"623";"237";"364";"2";"0";"0";"0";"0";"0";"0";"0";"0";"364";"0";"0";"364";"3";"1";"2";"0";"361";"54";"12";"1";"1";"1";"1";"0";"0";"1";"0";"1";"1";"0";"2";"0";"0";"0";"1";"1";"1";"0";"0";"0";"2";"2";"0";"0";"0";"26";"217";"87";"15";"3";"5";"3";"9";"20";"2";"25";"10";"18";"0";"2";"1";"6";"2";"0";"4";"0";"0";"0";"0";"1";"3";"1";"0";"0";"0";"10";"1";"0";"3";"2";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"33";"8";"0";"0";"2";"0";"5";"1";"0";"1";"2";"2";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"8";"0";"47";"18";"6";"4";"3";"1";"0";"0";"1";"2";"0";"0";"0";"1";"1";"2";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"2";"3"
"76c6-06ae-fa77-5234-0eea-fa62-c3cf-872d";"220608";"26";"3";"wieś";"stały";"Świetlica, Stary Bukowiec 25, 83-431 Stary Bukowiec";"gm. Stara Kiszewa";"kościerski";"pomorskie";"600";"664";"226";"374";"1";"4";"0";"0";"0";"0";"0";"0";"0";"374";"0";"0";"374";"5";"2";"3";"0";"369";"54";"4";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"4";"1";"0";"1";"1";"38";"227";"71";"12";"9";"15";"6";"7";"14";"8";"38";"2";"4";"1";"4";"1";"1";"2";"0";"9";"0";"0";"0";"0";"0";"2";"0";"1";"16";"4";"16";"8";"1";"1";"1";"0";"0";"0";"1";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"16";"4";"1";"1";"0";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"3";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"56";"35";"2";"1";"6";"3";"0";"0";"2";"1";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1"
"31a5-ed75-d4a3-a1db-54e2-9595-bd00-9d12";"220608";"26";"4";"wieś";"stały";"Zespół Szkół, Stare Polaszki 33, 83-433 Stare Polaszki";"gm. Stara Kiszewa";"kościerski";"pomorskie";"1046";"1102";"395";"651";"5";"4";"0";"0";"0";"0";"0";"0";"0";"651";"0";"0";"651";"7";"3";"4";"0";"644";"123";"10";"3";"0";"0";"2";"5";"0";"0";"1";"0";"0";"1";"0";"0";"0";"2";"0";"15";"0";"0";"0";"0";"20";"0";"0";"2";"1";"61";"340";"109";"20";"7";"20";"5";"5";"42";"3";"62";"6";"14";"4";"5";"0";"3";"4";"0";"5";"0";"1";"2";"2";"0";"3";"1";"0";"11";"6";"46";"22";"1";"4";"3";"1";"4";"0";"1";"1";"0";"1";"1";"0";"0";"0";"3";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"0";"46";"20";"4";"3";"2";"1";"0";"0";"0";"3";"2";"3";"0";"1";"0";"0";"2";"3";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"89";"37";"19";"0";"10";"4";"1";"0";"0";"2";"1";"0";"0";"0";"0";"2";"0";"3";"5";"2";"0";"1";"0";"0";"0";"0";"0";"1";"1"
