"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata";"Liczba głosów ważnych oddanych łącznie na wszystkich kandydatów";"Zenon Henryk BIAŁOBRZESKI";"Marek Adam KOMOROWSKI";"Janusz WASILEWSKI"
"3b75-7016-5fe5-c9fe-4cc5-469b-093d-18ba";"201405";"59";"12";"wieś";"zakład karny";"Zakład Karny w Czerwonym Borze, Czerwony Bór 2, 18-400 Łomża";"gm. Zambrów";"zambrowski";"podlaskie";"910";"867";"572";"338";"0";"0";"0";"0";"0";"0";"0";"0";"0";"338";"0";"0";"338";"13";"4";"9";"0";"325";"175";"67";"83"
"6f21-fc5e-218a-b3fa-3eeb-ba19-9fc0-529b";"206201";"59";"1";"miasto";"stały";"Szkoła Podstawowa Nr 4 w Łomży, ul. Kierzkowa 7, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1610";"1724";"551";"1059";"5";"5";"1";"1";"0";"0";"0";"0";"1";"1060";"1";"0";"1060";"25";"6";"19";"0";"1035";"374";"535";"126"
"c9d3-199d-2908-e80e-a6a7-3fc4-5aa9-8d51";"206201";"59";"2";"miasto";"stały";"Zespół Szkół Ekonomicznych i Ogólnokształcących Nr 6 w Łomży, ul. M. Kopernika 16, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1322";"1424";"508";"814";"4";"3";"0";"0";"0";"0";"0";"0";"0";"814";"0";"0";"814";"19";"10";"9";"0";"795";"323";"405";"67"
"381d-f03c-ad29-fe09-f4b2-62f1-debe-80f5";"206201";"59";"3";"miasto";"stały";"Miejski Ośrodek Pomocy Społecznej w Łomży-KLUB SENIORA, ul. Marii Skłodowskiej Curie 2, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1571";"1713";"736";"835";"3";"0";"0";"0";"0";"0";"0";"0";"0";"835";"0";"0";"835";"22";"1";"21";"0";"813";"295";"438";"80"
"0bd1-156b-06f1-70c5-f527-ebd9-b36e-2a2b";"206201";"59";"4";"miasto";"stały";"Stowarzyszenie EDUKATOR, Przedszkole Niepubliczne ""Mały Artysta"" w Łomży, ul. Wojska Polskiego 29A, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"800";"857";"439";"361";"2";"0";"0";"0";"0";"0";"0";"0";"0";"361";"0";"0";"361";"7";"1";"6";"0";"354";"122";"192";"40"
"70db-022b-79ed-4934-d272-7efd-86bb-b3e0";"206201";"59";"5";"miasto";"stały";"Zespół Szkół Ogólnokształcących w Łomży, ul. Bernatowicza 4, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1260";"1357";"519";"741";"1";"2";"0";"0";"0";"0";"0";"0";"0";"741";"0";"0";"741";"28";"10";"18";"0";"713";"281";"358";"74"
"503e-eb7c-25cd-e145-388a-853a-4940-57be";"206201";"59";"6";"miasto";"stały";"II Liceum Ogólnokształcące w Łomży, ul. Plac Tadeusza Kościuszki 3, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1209";"1305";"586";"623";"2";"6";"0";"0";"0";"0";"0";"0";"0";"623";"0";"0";"623";"10";"1";"9";"0";"613";"219";"322";"72"
"da88-fc83-94ba-da2b-e700-ceed-6d26-f95e";"206201";"59";"7";"miasto";"stały";"III Liceum Ogólnokształcące w Łomży, ul. Senatorska 13, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1217";"1315";"515";"702";"2";"6";"0";"0";"0";"0";"0";"0";"0";"701";"0";"0";"701";"16";"4";"12";"0";"685";"223";"396";"66"
"41ad-101c-998e-93d6-c914-83f2-8f0c-e9be";"206201";"59";"8";"miasto";"stały";"Zespół Szkół Specjalnych w Łomży (Ośrodek Rewalidacyjno-Wychowawczy), ul. Marii Skłodowskiej Curie 5, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"640";"684";"216";"424";"1";"0";"0";"0";"0";"0";"0";"0";"0";"424";"0";"0";"424";"9";"1";"8";"0";"415";"152";"221";"42"
"4800-5a7d-ea29-693a-aec7-0ff5-a151-8e5d";"206201";"59";"9";"miasto";"stały";"Przedszkole Publiczne nr 1 w Łomży, ul. Wyzwolenia 1A, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1419";"1557";"440";"979";"3";"9";"0";"0";"0";"0";"0";"0";"0";"979";"0";"0";"979";"11";"3";"8";"0";"968";"348";"508";"112"
"1c23-c5a1-8a8c-0fb1-132f-57fb-e485-7247";"206201";"59";"10";"miasto";"stały";"Szkoła Podstawowa Nr 5 w Łomży, ul. Polna 40A, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1160";"1261";"415";"745";"0";"8";"0";"0";"0";"0";"0";"0";"0";"745";"0";"0";"745";"14";"6";"8";"0";"731";"214";"443";"74"
"2ec5-77bf-e3f4-109a-8c1f-a01e-1e5e-b3a7";"206201";"59";"11";"miasto";"stały";"Przedszkole Publiczne TWP ""Pinokio"" w Łomży, ul. Studencka 11, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"2071";"2232";"678";"1393";"1";"10";"0";"0";"0";"0";"0";"0";"0";"1393";"0";"0";"1393";"22";"10";"12";"0";"1371";"572";"656";"143"
"e7c6-05d2-ecee-7e6f-87f8-52c8-2950-bff7";"206201";"59";"12";"miasto";"stały";"Miejskie Przedsiębiorstwo Komunikacji Z. B. w Łomży, Spokojna 9, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1270";"1382";"603";"667";"0";"1";"0";"0";"0";"0";"0";"0";"0";"667";"0";"0";"667";"14";"3";"11";"0";"653";"204";"389";"60"
"695c-aabc-2fb7-f525-ea31-5660-68d5-c06d";"206201";"59";"13";"miasto";"stały";"Państwowa Wyższa Szkoła Informatyki i Przedsiębiorczości w Łomży, ul. Akademicka 14, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1050";"1152";"407";"643";"1";"3";"0";"0";"0";"0";"0";"0";"0";"643";"0";"0";"643";"11";"5";"6";"0";"632";"189";"389";"54"
"7143-5623-cc09-6a21-03c3-bb6b-758c-591d";"206201";"59";"14";"miasto";"stały";"Niepubliczne Przedszkole ""Wesołe Słoneczko"" Stowarzyszenia ""EDUKATOR"" w Łomży, ul. Spółdzielcza 74, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1480";"1609";"516";"964";"0";"4";"0";"0";"0";"0";"0";"0";"0";"964";"0";"0";"964";"13";"5";"8";"0";"951";"395";"459";"97"
"a2f1-7004-bc15-7acd-477b-88ce-4641-9d3b";"206201";"59";"15";"miasto";"stały";"Szkoła Podstawowa Nr 7 w Łomży, ul. Adama Mickiewicza 6, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1412";"1510";"494";"918";"1";"7";"0";"0";"0";"0";"0";"0";"0";"918";"0";"0";"918";"13";"1";"12";"0";"905";"353";"469";"83"
"9bed-4f16-2676-5a1a-034f-89c0-9494-fc73";"206201";"59";"16";"miasto";"stały";"Szkoła Podstawowa Nr 1 w Łomży, ul. Władysława Reymonta 9, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1430";"1549";"452";"978";"1";"3";"0";"0";"0";"0";"0";"0";"0";"976";"0";"0";"976";"21";"9";"12";"0";"955";"413";"457";"85"
"fba5-27b8-944e-8ed9-ff4d-fa22-9cb8-6539";"206201";"59";"17";"miasto";"stały";"Szkoła Podstawowa Nr 1 w Łomży, ul. Władysława Reymonta 9, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1561";"1688";"643";"918";"0";"0";"0";"0";"0";"0";"0";"0";"0";"918";"0";"0";"918";"12";"4";"8";"0";"906";"315";"489";"102"
"caed-baf9-43ba-78d1-ce1e-e321-c581-7096";"206201";"59";"18";"miasto";"stały";"Przedszkole Publiczne Nr 9 w Łomży, ul. Bolesława Prusa 11A, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1542";"1667";"544";"998";"0";"3";"0";"0";"0";"0";"0";"0";"0";"998";"0";"0";"998";"26";"13";"13";"0";"972";"329";"537";"106"
"ccdf-ed62-b5a5-29f0-a810-464b-b0c6-6161";"206201";"59";"19";"miasto";"stały";"Przedszkole Publiczne nr 14 w Łomży, ul. Kołłątaja 8, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1792";"1914";"780";"1012";"0";"5";"0";"0";"0";"0";"0";"0";"0";"1012";"0";"0";"1012";"15";"2";"13";"0";"997";"386";"525";"86"
"a606-c197-e1e3-3831-a17e-8a0b-31ef-ec8c";"206201";"59";"20";"miasto";"stały";"Przedszkole Publiczne nr 15 w Łomży, ul. Kołłątaja 10, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1481";"1593";"502";"979";"2";"4";"0";"0";"0";"0";"0";"0";"0";"979";"0";"0";"979";"18";"8";"10";"0";"961";"385";"507";"69"
"c926-9ea5-dbcc-00d9-571a-57fd-dbd7-15e2";"206201";"59";"21";"miasto";"stały";"Szkoła Podstawowa Nr 10 w Łomży, ul. Juliana Ursyna Niemcewicza 17, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1481";"1561";"507";"974";"0";"3";"0";"0";"0";"0";"0";"0";"0";"973";"0";"0";"973";"19";"4";"15";"0";"954";"303";"531";"120"
"d6a0-8106-8ed2-068a-2d3a-a83c-0f74-5c6f";"206201";"59";"22";"miasto";"stały";"Szkoła Podstawowa Nr 10 w Łomży, ul. Juliana Ursyna Niemcewicza 17, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1560";"1698";"488";"1072";"1";"5";"0";"0";"0";"0";"0";"0";"0";"1072";"0";"0";"1072";"16";"2";"14";"0";"1056";"411";"522";"123"
"ec34-3751-3a48-4b1b-1bf1-0ecf-eb7f-d1f6";"206201";"59";"23";"miasto";"stały";"Świetlica Spółdzielni Mieszkaniowej ""Perspektywa"" w Łomży, ul. Kazańska 1, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1529";"1658";"513";"1016";"0";"5";"0";"0";"0";"0";"0";"0";"0";"1015";"0";"0";"1015";"21";"4";"17";"0";"994";"373";"510";"111"
"3dde-7ba1-b732-f104-9e9a-f93d-e6b8-8904";"206201";"59";"24";"miasto";"stały";"Spółdzielnia Mieszkaniowa ""Perspektywa"" w Łomży, ul. Kazańska 1, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1770";"1881";"624";"1146";"0";"11";"0";"0";"0";"0";"0";"0";"0";"1146";"0";"0";"1146";"21";"6";"15";"0";"1125";"383";"592";"150"
"0666-87f7-c71f-3cd8-d064-3b6e-2ae3-cc9e";"206201";"59";"25";"miasto";"stały";"Przedszkole Publiczne Nr 10 w Łomży, ul. Księżnej Anny 12, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1250";"1343";"458";"792";"0";"5";"0";"0";"0";"0";"0";"0";"0";"792";"0";"0";"792";"13";"4";"9";"0";"779";"259";"436";"84"
"745e-78c9-d1cb-4d73-88b7-0124-2e5d-a87c";"206201";"59";"26";"miasto";"stały";"Przedszkole Publiczne Nr 10 w Łomży, ul. Księżnej Anny 12, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1710";"1834";"584";"1126";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1126";"0";"0";"1126";"21";"8";"13";"0";"1105";"395";"575";"135"
"09b0-5655-51c1-92ba-53ca-b1ff-09f9-9322";"206201";"59";"27";"miasto";"stały";"Szkoła Podstawowa Nr 9 w Łomży, ul. Księżnej Anny 18, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1762";"1917";"579";"1183";"0";"8";"0";"0";"0";"0";"0";"0";"0";"1183";"0";"0";"1183";"12";"4";"8";"0";"1171";"406";"642";"123"
"77e2-a6de-00c2-0e99-6709-b4b4-19b9-e14d";"206201";"59";"28";"miasto";"stały";"Szkoła Podstawowa Nr 9 w Łomży, ul. Księżnej Anny 18, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1510";"1616";"526";"984";"0";"4";"0";"0";"0";"0";"0";"0";"0";"984";"0";"0";"984";"18";"6";"12";"0";"966";"330";"537";"99"
"b6c7-753b-bc24-6cd4-a278-824d-80ed-e0a2";"206201";"59";"29";"miasto";"stały";"Zespół Szkół Specjalnych w Łomży, ul. Nowogrodzka 4, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"682";"748";"278";"404";"0";"2";"0";"0";"0";"0";"0";"0";"0";"404";"0";"0";"404";"15";"2";"13";"0";"389";"133";"225";"31"
"ab16-bec6-8acb-f4c8-3bd3-88ce-c54a-e95d";"206201";"59";"30";"miasto";"stały";"Szkoła Podstawowa Nr 5 w Łomży, ul. Polna 40A, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1111";"1196";"426";"685";"0";"5";"0";"0";"0";"0";"0";"0";"0";"685";"0";"0";"685";"11";"5";"6";"0";"674";"217";"393";"64"
"836c-39ba-a63c-69ca-9a57-0d28-4154-5110";"206201";"59";"31";"miasto";"stały";"Świetlica Spółdzielni Mieszkaniowej ""Perspektywa"" w Łomży, ul. Kazańska 1, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"1720";"1902";"485";"1235";"0";"4";"2";"2";"0";"0";"0";"0";"2";"1235";"2";"0";"1235";"21";"6";"15";"0";"1214";"444";"612";"158"
"c886-8f60-6def-0b68-4f1b-70ac-4013-80b9";"206201";"59";"32";"miasto";"zakład leczniczy";"Szpital Wojewódzki im. Kardynała Stefana Wyszyńskiego w Łomży, al. Józefa Piłsudskiego 11, 18-400 Łomża";"m. Łomża";"Łomża";"podlaskie";"494";"145";"384";"110";"0";"2";"0";"0";"0";"0";"0";"0";"0";"110";"0";"0";"110";"8";"1";"7";"0";"102";"21";"72";"9"
"7ee0-5bf0-0ba0-e944-1f8b-40ef-80d4-7a9c";"206301";"59";"1";"miasto";"stały";"Przedszkole nr 1, ul. Raczkowska 41, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1978";"2112";"782";"1196";"4";"12";"0";"0";"0";"0";"0";"0";"0";"1196";"0";"0";"1196";"19";"4";"15";"0";"1177";"448";"529";"200"
"8c64-c02c-e5e6-2543-a4d3-96ab-97f3-d23e";"206301";"59";"2";"miasto";"stały";"Szkoła Podstawowa nr 4 im. ks. Kazimierza Aleksandra Hamerszmita wejście A, ul. Wojska Polskiego 13, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1755";"1905";"719";"1036";"2";"13";"0";"0";"0";"0";"0";"0";"0";"1036";"0";"0";"1036";"22";"9";"13";"0";"1014";"397";"426";"191"
"10c3-3b56-834b-f250-271a-4feb-b3cc-4d7e";"206301";"59";"3";"miasto";"stały";"Szkoła Podstawowa nr 4 im. ks. Kazimierza Aleksandra Hamerszmita wejście B, ul. Wojska Polskiego 13, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1380";"1481";"460";"920";"1";"6";"0";"0";"0";"0";"0";"0";"0";"920";"0";"1";"919";"11";"0";"11";"0";"908";"357";"373";"178"
"3751-7f38-5f9f-ebcb-c2ad-5b82-ee35-2260";"206301";"59";"4";"miasto";"stały";"I Liceum Ogólnokształcące im. Marii Konopnickiej, ul. A. Mickiewicza 3, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1997";"2143";"646";"1351";"1";"7";"0";"0";"0";"0";"0";"0";"0";"1351";"0";"0";"1351";"21";"4";"17";"0";"1330";"510";"581";"239"
"b205-edd8-5246-de2f-26c6-f776-7239-072d";"206301";"59";"5";"miasto";"stały";"Żłobek Miejski w Suwałkach, ul. Kamedulska 3, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1186";"1293";"452";"734";"2";"7";"0";"0";"0";"0";"0";"0";"0";"734";"0";"0";"734";"15";"3";"12";"0";"719";"271";"333";"115"
"4be0-37e3-2846-f7ef-0ecc-ec66-6fb5-789a";"206301";"59";"6";"miasto";"stały";"Biblioteka Publiczna im. Marii Konopnickiej, ul. E. Plater 33A, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1114";"1183";"419";"695";"2";"9";"0";"0";"0";"0";"0";"0";"0";"695";"0";"0";"695";"9";"2";"7";"0";"686";"267";"309";"110"
"7ab0-31cb-9b4f-c979-c471-3b41-d3de-b816";"206301";"59";"7";"miasto";"stały";"Szkoła Podstawowa nr 2 im. Aleksandry Piłsudskiej, ul. T. Kościuszki 126, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"2086";"2267";"896";"1190";"4";"12";"1";"1";"0";"0";"0";"0";"1";"1191";"1";"0";"1191";"20";"11";"9";"0";"1171";"424";"557";"190"
"8999-13ba-73e3-0c6f-f183-25a2-6ef0-eebc";"206301";"59";"8";"miasto";"stały";"Przedszkole nr 2, ul. L. Waryńskiego 29, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"562";"608";"259";"303";"1";"5";"0";"0";"0";"0";"0";"0";"0";"303";"0";"0";"303";"4";"1";"3";"0";"299";"134";"131";"34"
"b3cd-b236-83c4-b786-cbe5-72fb-3f29-d0c8";"206301";"59";"9";"miasto";"stały";"Suwalska Specjalna Strefa Ekonomiczna, ul. T. Noniewicza 49, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"994";"1071";"473";"521";"3";"4";"0";"0";"0";"0";"0";"0";"0";"521";"0";"0";"521";"13";"3";"10";"0";"508";"166";"270";"72"
"3236-27cc-6985-37ee-feef-eb74-edaf-01da";"206301";"59";"10";"miasto";"stały";"Państwowa Wyższa Szkoła Zawodowa im. prof. Edwarda Franciszka Szczepanika, ul. T. Noniewicza 10, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1190";"1243";"482";"708";"1";"5";"0";"0";"0";"0";"0";"0";"0";"708";"0";"0";"708";"13";"5";"8";"0";"695";"205";"373";"117"
"9a96-8951-ba8b-f08f-f2e6-df02-6f96-f24c";"206301";"59";"11";"miasto";"stały";"Urząd Miejski w Suwałkach, ul. T. Noniewicza 71a, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"662";"713";"270";"392";"2";"9";"0";"0";"0";"0";"0";"0";"0";"392";"0";"0";"392";"12";"4";"8";"0";"380";"128";"189";"63"
"2576-b816-c2ee-7f37-94bb-5c0b-403a-36fe";"206301";"59";"12";"miasto";"stały";"Przychodnia Lekarska, ul. L. Waryńskiego 27, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1464";"1560";"610";"854";"3";"6";"0";"0";"0";"0";"0";"0";"0";"854";"0";"0";"854";"22";"11";"11";"0";"832";"303";"422";"107"
"b1b8-ba28-d9f3-740a-cfa4-b648-7483-1ffe";"206301";"59";"13";"miasto";"stały";"Zespół Szkół Technicznych, ul. Sejneńska 33, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1064";"1147";"458";"606";"0";"5";"0";"0";"0";"0";"0";"0";"0";"606";"0";"0";"606";"7";"2";"5";"0";"599";"213";"283";"103"
"9f43-f2f6-824c-fb8b-be73-a4ed-3a44-15cd";"206301";"59";"14";"miasto";"stały";"Zespół Szkół nr 1, ul. T. Noniewicza 83, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1595";"1719";"570";"1025";"5";"15";"0";"0";"0";"0";"0";"0";"0";"1025";"0";"0";"1025";"22";"9";"13";"0";"1003";"487";"401";"115"
"d9a1-3916-95e5-e78a-72e2-58e9-054a-59b1";"206301";"59";"15";"miasto";"stały";"Suwalska Spółdzielnia Mieszkaniowa, ul. J. Korczaka 2A, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1070";"1151";"346";"724";"1";"4";"0";"0";"0";"0";"0";"0";"0";"724";"0";"0";"724";"11";"3";"8";"0";"713";"294";"328";"91"
"f3f1-665d-7ba3-a601-8399-8213-ac34-2773";"206301";"59";"16";"miasto";"stały";"Przedszkole nr 3 im. Ojca Świętego Jana Pawła II, ul. J. Korczaka 4A, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1133";"1208";"391";"742";"0";"7";"0";"0";"0";"0";"0";"0";"0";"742";"0";"0";"742";"12";"2";"10";"0";"730";"332";"283";"115"
"b680-7622-1d82-d6b3-e9dc-00e5-e27f-5635";"206301";"59";"17";"miasto";"stały";"Filia nr 3 Biblioteki Publicznej, ul. Północna 26, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1560";"1679";"667";"893";"1";"2";"0";"0";"0";"0";"0";"0";"0";"893";"0";"0";"893";"13";"1";"12";"0";"880";"325";"428";"127"
"cab1-d80a-0c44-2b35-913a-3fad-4bae-3fb3";"206301";"59";"18";"miasto";"stały";"Filia nr 2 Biblioteki Publicznej, ul. Klonowa 41, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1880";"2007";"649";"1231";"3";"6";"0";"0";"0";"0";"0";"0";"0";"1231";"0";"0";"1231";"36";"21";"15";"0";"1195";"429";"620";"146"
"6e50-8d8f-c92f-7e28-72cb-cc11-1ad6-87ba";"206301";"59";"19";"miasto";"stały";"Poradnia Psychologiczno-Pedagogiczna, ul. Nowomiejska 10, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1835";"1988";"646";"1189";"3";"5";"0";"0";"0";"0";"0";"0";"0";"1188";"0";"0";"1188";"19";"3";"16";"0";"1169";"415";"548";"206"
"ec9e-ed99-c5d5-7264-1e86-14d8-d8b8-f0e7";"206301";"59";"20";"miasto";"stały";"Szkoła Podstawowa nr 5 im. Alfreda Wierusz-Kowalskiego wejście A, ul. Klonowa 51, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"2034";"2179";"679";"1355";"5";"8";"0";"0";"0";"0";"0";"0";"0";"1355";"0";"0";"1355";"31";"17";"14";"0";"1324";"570";"564";"190"
"783a-26e8-fe41-18b3-0a0f-3251-bf71-cc1a";"206301";"59";"21";"miasto";"stały";"Szkoła Podstawowa nr 5 im. Alfreda Wierusz-Kowalskiego wejście B, ul. Klonowa 51, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1290";"1368";"455";"835";"1";"2";"1";"1";"0";"0";"0";"0";"1";"836";"1";"0";"836";"9";"4";"5";"0";"827";"274";"427";"126"
"fc88-61d9-d518-15c0-81de-3f9b-aa34-6655";"206301";"59";"22";"miasto";"stały";"Przedszkole nr 10 im. Marii Konopnickiej, ul. Nowomiejska 18, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1931";"2077";"731";"1200";"1";"8";"0";"0";"0";"0";"0";"0";"0";"1200";"0";"0";"1200";"20";"6";"14";"0";"1180";"419";"587";"174"
"15a4-bd38-d8c2-84ad-09b3-68ba-d72f-0e0e";"206301";"59";"23";"miasto";"stały";"Dom Pomocy Społecznej ""Kalina"", ul. K. Pułaskiego 66, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"156";"156";"65";"91";"5";"0";"0";"0";"0";"0";"0";"0";"0";"91";"0";"0";"91";"9";"3";"6";"0";"82";"17";"57";"8"
"6b7d-39ad-899a-304f-8d7b-a2d2-1bfd-eca7";"206301";"59";"24";"miasto";"stały";"Przedszkole nr 8 z Oddziałami Integracyjnymi, ul. A. Putry 4B, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1662";"1762";"714";"948";"2";"4";"0";"0";"0";"0";"0";"0";"0";"948";"0";"0";"948";"18";"4";"14";"0";"930";"408";"381";"141"
"bd4e-0485-5e6b-1212-df08-324c-dfe6-af96";"206301";"59";"25";"miasto";"stały";"Przedszkole nr 7, ul. W. Andersa 10, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1329";"1413";"482";"847";"0";"2";"0";"0";"0";"0";"0";"0";"0";"847";"0";"0";"847";"24";"6";"18";"0";"823";"275";"403";"145"
"c1a6-3664-66cb-253e-b00b-1de3-9d5b-589f";"206301";"59";"26";"miasto";"stały";"Szkoła Podstawowa nr 7 wejście A, ul. R. Minkiewicza 50, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1819";"1934";"784";"1035";"1";"4";"0";"0";"0";"0";"0";"0";"0";"1035";"0";"0";"1035";"14";"4";"10";"0";"1021";"357";"523";"141"
"1b89-39a5-5ce0-459c-7541-528c-2fb5-1de0";"206301";"59";"27";"miasto";"stały";"ZBM TBS sp. z o. o., ul. L. M. Paca 4, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1686";"1802";"654";"1032";"1";"2";"0";"0";"0";"0";"0";"0";"0";"1032";"0";"0";"1032";"26";"9";"17";"0";"1006";"332";"515";"159"
"5b18-478d-182f-ce93-7394-4aeb-1feb-322b";"206301";"59";"28";"miasto";"stały";"Przedszkole nr 6, ul. Alfreda Wierusza-Kowalskiego 19, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1230";"1288";"532";"698";"0";"3";"0";"0";"0";"0";"0";"0";"0";"698";"0";"1";"697";"13";"4";"9";"0";"684";"266";"308";"110"
"2c01-ad1e-3f86-f389-9bf8-5594-5f87-6885";"206301";"59";"29";"miasto";"stały";"Szkoła Podstawowa nr 7 wejście B, ul. R. Minkiewicza 50, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1667";"1778";"689";"978";"1";"3";"0";"0";"0";"0";"0";"0";"0";"978";"0";"0";"978";"23";"7";"16";"0";"955";"342";"456";"157"
"d0be-4c87-66b9-35e6-d2d9-ff57-bf2c-0762";"206301";"59";"30";"miasto";"stały";"Przedszkole nr 5 z Oddziałem Integracyjnym, ul. W. Witosa 4, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1261";"1368";"522";"739";"0";"3";"0";"0";"0";"0";"0";"0";"0";"739";"0";"0";"739";"12";"4";"8";"0";"727";"293";"319";"115"
"a7c1-def4-c35b-5b15-dd73-3a7f-0cff-def8";"206301";"59";"31";"miasto";"stały";"Szkoła Podstawowa nr 10 z Oddziałami Integracyjnymi im. Olimpijczyków Polskich, ul. J. Antoniewicza 5, 16-400 Suwałki";"m. Suwałki";"Suwałki";"podlaskie";"1400";"1489";"595";"805";"1";"4";"0";"0";"0";"0";"0";"0";"0";"805";"0";"0";"805";"14";"8";"6";"0";"791";"318";"351";"122"
